,percMalicious,operatingError,reportingError
112392,percMalicious,0.1691717182729702,0.1589861569905689
112608,percMalicious,0.11728990574033,0.1533954238500029
112824,percMalicious,0.1707874407037406,0.1577250520238749
113040,percMalicious,0.1195526160151822,0.1617125622912935
113256,percMalicious,0.1511430453494289,0.1672849582439493
113472,percMalicious,0.1171069627853865,0.172260069391774
113688,percMalicious,0.1652227061961027,0.1629297346938185
113904,percMalicious,0.1197443458255418,0.1762543534087905
114120,percMalicious,0.1654779150479499,0.14972333066614
114336,percMalicious,0.1168204063556836,0.169944757648952
114552,percMalicious,0.1796142267806328,0.1606400315418216
114768,percMalicious,0.1181615505292899,0.1625230511274537
114984,percMalicious,0.1680107282390335,0.165022518983474
115200,percMalicious,0.1162391705002879,0.1607980039032381
115416,percMalicious,0.1734870270876548,0.1719860720097972
115632,percMalicious,0.1187215488135546,0.1658479582870648
115848,percMalicious,0.1702871445563555,0.1605958283550941
116064,percMalicious,0.1166125895828888,0.1715613122629954
116280,percMalicious,0.1690599563047893,0.1669084027052577
116496,percMalicious,0.1203217154302778,0.1610156252034787
116712,percMalicious,0.1733137440726069,0.1537762154491672
116928,percMalicious,0.1184193194899295,0.1689818731722132
117144,percMalicious,0.1706194864133493,0.1673931772783958
117360,percMalicious,0.1196007897757844,0.1843506163958057
117576,percMalicious,0.1758066346966207,0.1616779064247994
117792,percMalicious,0.1163874070775228,0.1625628815001411
118008,percMalicious,0.1712508059639196,0.1559922917891462
118224,percMalicious,0.1198928949990986,0.1702911029565154
118440,percMalicious,0.1748077236124743,0.1636439683656773
118656,percMalicious,0.1191875616122042,0.1771541159681168
118872,percMalicious,0.1675875979801421,0.1617827230593149
119088,percMalicious,0.1187682064950216,0.1700648669861412
119304,percMalicious,0.1640463730327833,0.1711935991376108
119520,percMalicious,0.1173133501802656,0.1581805799278001
119736,percMalicious,0.1678650266823054,0.1671168409750738
119952,percMalicious,0.1139015609557463,0.151537963426925
120168,percMalicious,0.1733139570649786,0.1582850183885175
120384,percMalicious,0.1168402939199954,0.1616372015172645
120600,percMalicious,0.1686324180748239,0.1588864132734119
120816,percMalicious,0.1182102001410682,0.1453522602925815
121032,percMalicious,0.1704470948503661,0.1603684596142253
121248,percMalicious,0.1165518728245924,0.1637206583202183
121464,percMalicious,0.1707518854257786,0.1582123657008508
121680,percMalicious,0.1139025441284843,0.1405268303779146
121896,percMalicious,0.171395495979356,0.150085109235333
122112,percMalicious,0.1196486846110659,0.1689016477290852
122328,percMalicious,0.1730619217686637,0.1630699528644283
122544,percMalicious,0.1184339897932948,0.1648675106683355
122760,percMalicious,0.1727969114475427,0.1497371441099656
122976,percMalicious,0.1146423697772246,0.1563619580079472
123192,percMalicious,0.1692404154595549,0.1614291732977965
123408,percMalicious,0.1196387738397596,0.1754847847811421
123624,percMalicious,0.170343585981824,0.1552097014731091
123840,percMalicious,0.1147986436281075,0.1681177270006237
124056,percMalicious,0.1750660528590503,0.1574502873013882
124272,percMalicious,0.1168875800620394,0.1614849487993803
124488,percMalicious,0.1629035003172154,0.1604285243213273
124704,percMalicious,0.1172007159162069,0.1740666122170147
124920,percMalicious,0.1735536334851694,0.1594247750939115
125136,percMalicious,0.1155322395791719,0.1704938554579519
125352,percMalicious,0.1617257155618031,0.1439544284961045
125568,percMalicious,0.1189994384657783,0.1664252423254107
125784,percMalicious,0.1744602578698663,0.1740915028484084
126000,percMalicious,0.1162785343178026,0.1604373691637812
126216,percMalicious,0.1569434791552107,0.1609369077385554
126432,percMalicious,0.1179943393968706,0.1612874126938978
126648,percMalicious,0.17001346255342,0.1648715691140226
126864,percMalicious,0.1166048571599886,0.1626487070511497
127080,percMalicious,0.1623640672553151,0.1579405463738531
127296,percMalicious,0.1177006414317798,0.1534995624890448
127512,percMalicious,0.1630707513049044,0.1578966990884453
127728,percMalicious,0.1220949925555804,0.1794859111005661
127944,percMalicious,0.1707497130274043,0.1642642722714035
128160,percMalicious,0.11571094505981,0.1521596921738675
128376,percMalicious,0.1806586863910882,0.1632900448446346
128592,percMalicious,0.1163176638155617,0.15471434764207
128808,percMalicious,0.1631307031267201,0.1624274468537146
129024,percMalicious,0.1158115847648435,0.1683966695198944
129240,percMalicious,0.1685022135194022,0.1574187685800739
129456,percMalicious,0.1217234092449409,0.1595317401230931
129672,percMalicious,0.1568885780714193,0.1515602402011414
129888,percMalicious,0.1195492120614752,0.15479393178599
130104,percMalicious,0.1739283248359896,0.1641121493868603
130320,percMalicious,0.1168711728853574,0.147058240591299
130536,percMalicious,0.1619161614671431,0.1628276284095689
130752,percMalicious,0.1160500220700182,0.1658648666764278
130968,percMalicious,0.164308810884521,0.1649137490159667
131184,percMalicious,0.119164557692765,0.1608192255807506
131400,percMalicious,0.1694152904951719,0.1499287981124091
131616,percMalicious,0.1200366770594105,0.1701621781651911
131832,percMalicious,0.1859180234327327,0.1680848414264072
132048,percMalicious,0.1193779943254521,0.1572422363884829
132264,percMalicious,0.1702942464033489,0.1800597214346783
132480,percMalicious,0.1158126507103661,0.1632041345174689
132696,percMalicious,0.1622325676494099,0.1653089771391404
132912,percMalicious,0.1189580092734676,0.1602196199439122
133128,percMalicious,0.1726965272817813,0.1669300169805012
133344,percMalicious,0.1220634308305601,0.1652057732717749
133560,percMalicious,0.1745692726825305,0.152145701022748
133776,percMalicious,0.1172929965322062,0.1668592144254773
133992,percMalicious,0.181068564076656,0.1599254285604044
134208,percMalicious,0.1219211295760534,0.1635437740900727
134424,percMalicious,0.1678544304230213,0.150867772153543
134640,percMalicious,0.1157150153290908,0.152476402859144
134856,percMalicious,0.1665961732809372,0.1630595787219302
135072,percMalicious,0.1161303389130839,0.164986916558719
135288,percMalicious,0.1730786562546963,0.1773839894707516
135504,percMalicious,0.1166119883978179,0.1756777673109428
135720,percMalicious,0.1690844268833478,0.1522841287663271
135936,percMalicious,0.1201341007134753,0.1648526515649301
136152,percMalicious,0.1749887151390975,0.1644109845814395
136368,percMalicious,0.1159550165843911,0.1537171251609695
136584,percMalicious,0.1696406087187211,0.1675893079120796
136800,percMalicious,0.118393237455463,0.1579177114655577
137016,percMalicious,0.1647686718075454,0.1510870286763136
137232,percMalicious,0.1197866366687577,0.1794921996266673
137448,percMalicious,0.1707421847056182,0.1537375395789494
137664,percMalicious,0.1170545843896612,0.1529808173257747
137880,percMalicious,0.1768574022064539,0.1699348010909464
138096,percMalicious,0.1155237880999112,0.1614344770400743
138312,percMalicious,0.1638052823857792,0.1526734934593187
138528,percMalicious,0.115800881186028,0.1687395540654765
138744,percMalicious,0.166648421433825,0.1615873317600538
138960,percMalicious,0.1174327963136363,0.1467574750419141
139176,percMalicious,0.1606131955701596,0.1502957962704028
139392,percMalicious,0.1138272128822775,0.155215387716947
139608,percMalicious,0.1674454818732161,0.1443135532517185
139824,percMalicious,0.1165201031941884,0.1619306092064149
140040,percMalicious,0.1765722068893193,0.1609511932988633
140256,percMalicious,0.1200729874063769,0.1627842489679712
140472,percMalicious,0.1653249684794372,0.1649974053614781
140688,percMalicious,0.1189944508149132,0.1672770494198196
140904,percMalicious,0.1738309326019711,0.1540016416228827
141120,percMalicious,0.1194285489229485,0.182336801829353
141336,percMalicious,0.1753083148842432,0.1647162233865017
141552,percMalicious,0.1180096400124249,0.1696863129547369
141768,percMalicious,0.1631016337876053,0.1535551331365508
141984,percMalicious,0.1140866158702427,0.1670881761525922
142200,percMalicious,0.1750858419158529,0.156976473928454
142416,percMalicious,0.1167480064641926,0.1586239780098779
142632,percMalicious,0.1709228787866841,0.1749852820251644
142848,percMalicious,0.1154805964336534,0.1480540928911432
143064,percMalicious,0.1668580228294758,0.1632829792565488
143280,percMalicious,0.1193415904647677,0.1594703138737823
143496,percMalicious,0.171078225636453,0.1675748119743501
143712,percMalicious,0.1191559157263235,0.1594751520676214
143928,percMalicious,0.1681813950114095,0.1576687782235214
144144,percMalicious,0.1199940413531618,0.1727837965703779
144360,percMalicious,0.1712505793299839,0.1479471105061322
144576,percMalicious,0.1194232921938091,0.1631249129546848
144792,percMalicious,0.1698206293410896,0.1585320582545445
145008,percMalicious,0.118251928515724,0.1639648340171275
145224,percMalicious,0.169615279416039,0.1592053235579994
145440,percMalicious,0.119238067782901,0.1656953449102428
145656,percMalicious,0.1758027511568796,0.1651935241931827
145872,percMalicious,0.119970208782092,0.1616021353879601
146088,percMalicious,0.1733549201898444,0.1736690699327425
146304,percMalicious,0.1173335505031548,0.149857806704577
146520,percMalicious,0.1752935416813391,0.1652131269945828
146736,percMalicious,0.1137089571474383,0.1486520301332121
146952,percMalicious,0.1730782647320239,0.1675480909541581
147168,percMalicious,0.1206466377304124,0.1664671499053494
147384,percMalicious,0.1774165629507118,0.1634212060478488
147600,percMalicious,0.1167143163440595,0.1557791352393048
147816,percMalicious,0.1759044906261797,0.1553688630942964
148032,percMalicious,0.1171579624484391,0.1593948794579543
148248,percMalicious,0.1686415808098762,0.1420003992610815
148464,percMalicious,0.1161539069077561,0.1625446395966455
148680,percMalicious,0.1641015082853165,0.153867146321459
148896,percMalicious,0.1171436367518574,0.1626162961751268
149112,percMalicious,0.1608882767900261,0.1610003964261052
149328,percMalicious,0.1182427828048625,0.1657510883371033
149544,percMalicious,0.1680087885448177,0.1694758182146442
149760,percMalicious,0.1220129566416783,0.170386097231442
149976,percMalicious,0.1684729137063571,0.1682264099282408
150192,percMalicious,0.121723611534182,0.1713115116104255
150408,percMalicious,0.1681020293008707,0.1593961197487967
150624,percMalicious,0.1175502253389299,0.1627230291754427
150840,percMalicious,0.1750895608626601,0.1720804009074449
151056,percMalicious,0.1160535971136317,0.1509658795227035
151272,percMalicious,0.1608843532844225,0.1560630165720899
151488,percMalicious,0.1167331485758071,0.1440022990695015
151704,percMalicious,0.1797051493112271,0.1615804855895497
151920,percMalicious,0.1155996055134228,0.15710852985312
152136,percMalicious,0.1731497594721531,0.1574930830455071
152352,percMalicious,0.1181015673935852,0.1698295248426762
152568,percMalicious,0.180648305035306,0.1578096674295203
152784,percMalicious,0.1185628035796703,0.1616501351647315
153000,percMalicious,0.171679167499527,0.1549999848134441
153216,percMalicious,0.1170811841471723,0.1669447381131978
153432,percMalicious,0.1704150422816225,0.1544926072718648
153648,percMalicious,0.1163520491905598,0.1412950761219917
153864,percMalicious,0.1619782984202026,0.1635059114298308
154080,percMalicious,0.1168264837702216,0.1575663947769066
154296,percMalicious,0.1706671972945541,0.1614180057329414
154512,percMalicious,0.1184038950044633,0.1492285235845049
154728,percMalicious,0.1651678182983586,0.1624292068503317
154944,percMalicious,0.1186879229108995,0.1630452241769338
155160,percMalicious,0.1704364989396806,0.1579818510737921
155376,percMalicious,0.1168155558350306,0.1543746872195449
155592,percMalicious,0.1725629756289398,0.1607095318657686
155808,percMalicious,0.115409917286257,0.1583649793860091
156024,percMalicious,0.1580801800235133,0.1712770763196958
156240,percMalicious,0.1171703204190248,0.16409746818381
156456,percMalicious,0.1583513233417099,0.1509231870531679
156672,percMalicious,0.1180049566628989,0.1554643739386941
156888,percMalicious,0.1632611211879821,0.1507383596124112
157104,percMalicious,0.1195636971111279,0.164472106496617
157320,percMalicious,0.1739118420335393,0.1722510619951925
157536,percMalicious,0.1147085980832709,0.1525824742092581
157752,percMalicious,0.1594246885760739,0.1567199244288365
157968,percMalicious,0.1207994883392982,0.1585444497399004
158184,percMalicious,0.1582429758939295,0.1640968445494441
158400,percMalicious,0.1182452880935645,0.1539285086229154
158616,percMalicious,0.1638849438718449,0.1421598894878068
158832,percMalicious,0.1177399008231237,0.1606399906572056
159048,percMalicious,0.1700887329563713,0.1638897662327292
159264,percMalicious,0.1188416964971832,0.1604693169002155
159480,percMalicious,0.1745094709673962,0.1821578597575866
159696,percMalicious,0.1138800158078836,0.1545913522681048
159912,percMalicious,0.1639321877983321,0.146237602985172
160128,percMalicious,0.1160612878997794,0.1647225272938665
160344,percMalicious,0.1784162986972124,0.1740667944630575
160560,percMalicious,0.1139415748467427,0.1424296259196155
160776,percMalicious,0.1748333635600527,0.1583160267075026
160992,percMalicious,0.1163415783764665,0.1696345182592613
161208,percMalicious,0.1581204507563048,0.1624070137896711
161424,percMalicious,0.1169890051432516,0.1578473905505584
161640,percMalicious,0.1762149058446058,0.1703304121911534
161856,percMalicious,0.1197132701935625,0.1621686363765573
162072,percMalicious,0.160274765312292,0.1503874964455125
162288,percMalicious,0.1173040342475434,0.1566549338150334
162504,percMalicious,0.1724172845988758,0.1623522907299334
162720,percMalicious,0.1184847778006423,0.1535192835159116
162936,percMalicious,0.1670244288450668,0.1576154907252467
163152,percMalicious,0.11624854055165,0.1534928397684333
163368,percMalicious,0.1621165650329967,0.1543381130505643
163584,percMalicious,0.1201729982085594,0.1637694377700801
163800,percMalicious,0.1666330075534239,0.1648703839805635
164016,percMalicious,0.1161681496130687,0.1553602753749542
164232,percMalicious,0.1702382930495984,0.1502445867020766
164448,percMalicious,0.1196493576366348,0.1585867617749546
164664,percMalicious,0.1684578632927341,0.1592918071291165
164880,percMalicious,0.1163304712999334,0.1642472942671732
165096,percMalicious,0.1715019453179012,0.1549458122143097
165312,percMalicious,0.1181960894370433,0.16221196471431
165528,percMalicious,0.1701919979431043,0.1550176807266247
165744,percMalicious,0.1163388177061379,0.1645140528585179
165960,percMalicious,0.1655992485958574,0.1528766895669141
166176,percMalicious,0.1158776316939536,0.1545405283079232
166392,percMalicious,0.1652613021792832,0.1572885049817596
166608,percMalicious,0.1206247168301877,0.1615807260897207
166824,percMalicious,0.1685529233105617,0.1665216778884961
167040,percMalicious,0.1191928350839151,0.166341339728466
167256,percMalicious,0.1578293938440216,0.1496715612614522
167472,percMalicious,0.1214226791122999,0.162685880040425
167688,percMalicious,0.1827206988617776,0.1499797776482474
167904,percMalicious,0.1180218794543577,0.157238063240322
168120,percMalicious,0.1691777829388442,0.1656858268335697
168336,percMalicious,0.1196175316858599,0.1546349629281284
168552,percMalicious,0.1798366643782454,0.1639486758863936
168768,percMalicious,0.1147083824890275,0.1714939688391218
168984,percMalicious,0.1689259703250538,0.1536932049609085
169200,percMalicious,0.115258517520568,0.1624376376941944
169416,percMalicious,0.1656179617293793,0.1584696483095976
169632,percMalicious,0.1191989035946324,0.1557962805683883
169848,percMalicious,0.1634270405773503,0.1509557676142848
170064,percMalicious,0.1173959324301289,0.1615264033782652
170280,percMalicious,0.1755565009064723,0.1734931261601456
170496,percMalicious,0.1179456834698156,0.1669862398404017
170712,percMalicious,0.1741687114945614,0.1633741816553129
170928,percMalicious,0.1143931205109526,0.1657225406217312
171144,percMalicious,0.1768728248739077,0.1555482969574605
171360,percMalicious,0.112712956009319,0.1556161064784141
171576,percMalicious,0.1765122251126073,0.1642999112029444
171792,percMalicious,0.115146464329921,0.161398322019387
172008,percMalicious,0.1659916746502055,0.1642171354612161
172224,percMalicious,0.1194191941070829,0.166427146913947
172440,percMalicious,0.1621100367436863,0.154036710568433
172656,percMalicious,0.1175661138271642,0.156723522886417
172872,percMalicious,0.1609005297907151,0.1558153206705655
173088,percMalicious,0.1185191583050766,0.1771816169146706
173304,percMalicious,0.1610728630734241,0.1536378261121389
173520,percMalicious,0.1196673891021877,0.1720493799238262
173736,percMalicious,0.1606845539643162,0.1590273767156091
173952,percMalicious,0.1193691027976634,0.161853439469017
174168,percMalicious,0.1728710225147716,0.1520555976373314
174384,percMalicious,0.1125785961749618,0.1539579643098449
174600,percMalicious,0.1758941265322279,0.1595096391303778
174816,percMalicious,0.1167953730424183,0.1596830198663425
175032,percMalicious,0.1786536223718662,0.167573759042663
175248,percMalicious,0.1149314033519634,0.1520118567060808
175464,percMalicious,0.1640683276958554,0.1529967757952575
175680,percMalicious,0.1148883857848964,0.1645126815617079
175896,percMalicious,0.187566051194131,0.1738232054365236
176112,percMalicious,0.113942954030682,0.1514501550827276
176328,percMalicious,0.1730015207944545,0.1547420116091171
176544,percMalicious,0.1186980179896409,0.1648639919141659
176760,percMalicious,0.1687789205510366,0.1771762060637552
176976,percMalicious,0.1190891018923423,0.167138153400111
177192,percMalicious,0.1731429544899974,0.1619763010891634
177408,percMalicious,0.1181103037399675,0.1561924273720361
177624,percMalicious,0.1650884302388981,0.1620087511754215
177840,percMalicious,0.1165597218855918,0.1668384226598497
178056,percMalicious,0.1768188172130301,0.1723847801288208
178272,percMalicious,0.1165944530499537,0.1605053564670121
178488,percMalicious,0.1697709225744091,0.1631617878433772
178704,percMalicious,0.1176599757844186,0.1640079483427604
178920,percMalicious,0.1631426867777447,0.1557531401835317
179136,percMalicious,0.1170500247644239,0.161273131877932
179352,percMalicious,0.1702521090689703,0.1502547844021598
179568,percMalicious,0.1148961104611966,0.1665723911842254
179784,percMalicious,0.1728822185506352,0.1468762826636263
180000,percMalicious,0.1179512414580101,0.1532356861768947
180216,percMalicious,0.1660231773884194,0.1570318855869768
180432,percMalicious,0.1193052679625564,0.1656671452775195
180648,percMalicious,0.1709018965089656,0.1708293052184814
180864,percMalicious,0.118074336066753,0.1643179689440457
181080,percMalicious,0.1726916593773329,0.1512827151327074
181296,percMalicious,0.1195318252764014,0.1606664164180836
181512,percMalicious,0.1684833494493029,0.1599694583147372
181728,percMalicious,0.1153633169723138,0.1604339657008367
181944,percMalicious,0.1596018528956058,0.1536163505931386
182160,percMalicious,0.1139038340363968,0.1529540563721937
182376,percMalicious,0.1738339348631165,0.1822939689767662
182592,percMalicious,0.1170112474512357,0.1678180263861378
182808,percMalicious,0.1728135603697564,0.1558303027711009
183024,percMalicious,0.1177603972545922,0.1658186973161014
183240,percMalicious,0.1684519922768167,0.1560766128192806
183456,percMalicious,0.1153224207657002,0.1513164024048837
183672,percMalicious,0.174248153752647,0.1737586417555011
183888,percMalicious,0.1204249237616044,0.1521724906557732
184104,percMalicious,0.1674282723302431,0.1639984914018115
184320,percMalicious,0.1198343427774208,0.1664201748171424
184536,percMalicious,0.169708705926128,0.1442943461162506
184752,percMalicious,0.1161509439740545,0.1502190063794776
184968,percMalicious,0.1657193119512946,0.1632411476453931
185184,percMalicious,0.1160312440765723,0.1660397324767282
185400,percMalicious,0.1537854932727477,0.1575029056719386
185616,percMalicious,0.1163775905228525,0.1724643323598784
185832,percMalicious,0.1596337650503816,0.1630354038482394
186048,percMalicious,0.1233031194280718,0.1674464680107549
186264,percMalicious,0.1709741713414344,0.1573581025684969
186480,percMalicious,0.1154416480621215,0.1658942453967611
186696,percMalicious,0.1742811447236198,0.1620064283338023
186912,percMalicious,0.1188142025586788,0.1667021931563337
187128,percMalicious,0.1629293929828858,0.1529501069202778
187344,percMalicious,0.1160243678483931,0.1508525930139321
187560,percMalicious,0.1680361764783324,0.1549957611099058
187776,percMalicious,0.1172877339540422,0.1760218765834496
187992,percMalicious,0.1721435875714084,0.155916536103867
188208,percMalicious,0.1164285280079614,0.1629176856938438
188424,percMalicious,0.1611254816677478,0.148582367525863
188640,percMalicious,0.1197703338805191,0.1634750143054128
188856,percMalicious,0.1771787205633198,0.15072455512164
189072,percMalicious,0.1184476956295265,0.1628403210491652
189288,percMalicious,0.1636419229829839,0.1540619324456212
189504,percMalicious,0.1172047031003313,0.1546831743581486
189720,percMalicious,0.1699003832029945,0.1549222677633699
189936,percMalicious,0.1168473338858571,0.1564912643380298
190152,percMalicious,0.1625195153708022,0.160836734576685
190368,percMalicious,0.1137550360178202,0.1510732693061831
190584,percMalicious,0.1742013209430178,0.1607340978048656
190800,percMalicious,0.1178762193955088,0.1607934939267637
191016,percMalicious,0.1773070790601265,0.1504440421851884
191232,percMalicious,0.1164580181301103,0.1591261066504422
191448,percMalicious,0.1838286281938181,0.1717925630042544
191664,percMalicious,0.1186421383426081,0.1784550978602313
191880,percMalicious,0.1675232651842411,0.1533512802073841
192096,percMalicious,0.1174656620535461,0.1598095849597975
192312,percMalicious,0.1814809043865559,0.1697826640066493
192528,percMalicious,0.1184927942683659,0.1741712365133984
192744,percMalicious,0.1771115579447693,0.1593305296429697
192960,percMalicious,0.116681451597247,0.1700567451599994
193176,percMalicious,0.1750086580090668,0.1702808125120809
193392,percMalicious,0.1164928133579371,0.1596584223788648
193608,percMalicious,0.1651832945853702,0.151147351881148
193824,percMalicious,0.1170746121763544,0.1647046435364025
194040,percMalicious,0.1721137647447998,0.1629072144175368
194256,percMalicious,0.1169538558764093,0.1566448663812254
194472,percMalicious,0.1733048678764055,0.1638923622729517
194688,percMalicious,0.1208919584592655,0.1637181423702005
194904,percMalicious,0.1714208589043531,0.1588289329931784
195120,percMalicious,0.1188142702059904,0.1577893275985411
195336,percMalicious,0.1716475620914047,0.1652553915854113
195552,percMalicious,0.1163687089890767,0.1674033803446808
195768,percMalicious,0.1699528278751865,0.1611015716639506
195984,percMalicious,0.119017488976035,0.1583591925504887
196200,percMalicious,0.1701963307242964,0.1433501029068294
196416,percMalicious,0.1173708481334297,0.1695632396718013
196632,percMalicious,0.1680842720578151,0.1681386101545948
196848,percMalicious,0.1193650142777952,0.1615067395067936
197064,percMalicious,0.1719418483736136,0.1589130724256285
197280,percMalicious,0.1177193174506483,0.1628189519655469
197496,percMalicious,0.1584198031664108,0.1548726999071825
197712,percMalicious,0.1173455554062302,0.1565104710903943
197928,percMalicious,0.1679832029578968,0.1462331202018323
198144,percMalicious,0.1170243358141089,0.1678497605980924
198360,percMalicious,0.1868665944316935,0.1527767763992495
198576,percMalicious,0.115150222174014,0.1637559970845997
198792,percMalicious,0.1678210467103949,0.162041381387463
199008,percMalicious,0.1200301010516728,0.1744267757335483
199224,percMalicious,0.174974716317035,0.1574572633266618
199440,percMalicious,0.1175856645469728,0.1703157711892404
199656,percMalicious,0.1687682530703686,0.1596978098272164
199872,percMalicious,0.1182506168390341,0.1621388836239493
200088,percMalicious,0.1693647446134364,0.1677482144262797
200304,percMalicious,0.1157529007033693,0.154880363044663
200520,percMalicious,0.172238645233155,0.1494989513134291
200736,percMalicious,0.1218269413516544,0.1755504707117915
200952,percMalicious,0.1684228747847123,0.1564994870108898
201168,percMalicious,0.1194405518880101,0.1600137984286611
201384,percMalicious,0.1645916559008529,0.1604973588468954
201600,percMalicious,0.118274139036201,0.1623926044678576
201816,percMalicious,0.1732590232841346,0.1588982599424605
202032,percMalicious,0.1169794537421844,0.1675400783271746
202248,percMalicious,0.1617606669789565,0.1621990755772578
202464,percMalicious,0.1164246551529677,0.1465856861815349
202680,percMalicious,0.1687719769128362,0.1560607992014407
202896,percMalicious,0.1156303238967752,0.1630148651453797
203112,percMalicious,0.1746800381262389,0.1590940851757567
203328,percMalicious,0.1206614956414594,0.1673257661911792
203544,percMalicious,0.1592874558342979,0.1519516334843163
203760,percMalicious,0.1183296290227767,0.1676097700920204
203976,percMalicious,0.1696812279982292,0.1586229445483976
204192,percMalicious,0.1175254002155204,0.1566705994619975
204408,percMalicious,0.17094212085463,0.1568461883832559
204624,percMalicious,0.1171318104351472,0.1535620333290189
204840,percMalicious,0.1729389371096299,0.1480095109568724
205056,percMalicious,0.1215397159912853,0.1527860205551748
205272,percMalicious,0.1682959499182772,0.1504031260865001
205488,percMalicious,0.1194405010266935,0.1527031128349452
205704,percMalicious,0.1708473866522317,0.1666164367053412
205920,percMalicious,0.1175799339980417,0.1640829077697973
206136,percMalicious,0.1670895297461624,0.1725668459566
206352,percMalicious,0.1189035990071503,0.1570037049493766
206568,percMalicious,0.1678568554307482,0.1583139476797954
206784,percMalicious,0.1165175917768106,0.1703159063880252
207000,percMalicious,0.1696888554317105,0.1612125127836103
207216,percMalicious,0.1173290485471479,0.1572516414315336
207432,percMalicious,0.1679102791744823,0.1609415649120946
207648,percMalicious,0.116735357326327,0.164795401107976
207864,percMalicious,0.1634716893295245,0.1800014933995375
208080,percMalicious,0.1189433063370659,0.1627483215082024
208296,percMalicious,0.1678511298025903,0.1659505885950539
208512,percMalicious,0.1168081075489823,0.1549439919629788
208728,percMalicious,0.1638682633083964,0.1592802934808472
208944,percMalicious,0.1184003572782944,0.1594923720489146
209160,percMalicious,0.168743694917525,0.1668802614001168
209376,percMalicious,0.1160667760821133,0.1513749103857509
209592,percMalicious,0.1666616848250463,0.1571161952243869
209808,percMalicious,0.1203181981863761,0.1617620602800285
210024,percMalicious,0.174460699103179,0.1620559860788494
210240,percMalicious,0.1156058025392688,0.1648467510996842
210456,percMalicious,0.1825974699972551,0.1419644611131242
210672,percMalicious,0.1206843568804807,0.1516313554145035
210888,percMalicious,0.1734577739054177,0.1581310295097312
211104,percMalicious,0.1219852293786791,0.1653796835088762
211320,percMalicious,0.1622122368218993,0.1664911631958336
211536,percMalicious,0.1161336269828336,0.1626252196253288
211752,percMalicious,0.1720466775689093,0.1593469254769114
211968,percMalicious,0.1182869540354975,0.1635893189382992
212184,percMalicious,0.165031766936271,0.1563748913458162
212400,percMalicious,0.1156045843353271,0.1625119323756826
212616,percMalicious,0.1824991562094921,0.174292156525636
212832,percMalicious,0.1182170732321657,0.1651208805002953
213048,percMalicious,0.1688233604826283,0.1649648753340871
213264,percMalicious,0.116421728868523,0.1560119174620491
213480,percMalicious,0.1545531490785343,0.1474411864015218
213696,percMalicious,0.1142791882082035,0.1458334844093447
213912,percMalicious,0.1621695439248261,0.1543677679856295
214128,percMalicious,0.1165865211499446,0.1570346023641428
214344,percMalicious,0.1769761471467442,0.1640714697068819
214560,percMalicious,0.117206389620199,0.1658712059953156
214776,percMalicious,0.1764361506732791,0.1641099488834247
214992,percMalicious,0.1130465855466376,0.1504601101256598
215208,percMalicious,0.1704283284146579,0.1595253886959318
215424,percMalicious,0.1168980603156104,0.1613587901318786
215640,percMalicious,0.1708425096892276,0.1610392243616913
215856,percMalicious,0.1155962248193417,0.1639545177636257
216072,percMalicious,0.1795374763612473,0.1593138180982714
216288,percMalicious,0.1173659485524557,0.1619646196106742
216504,percMalicious,0.1596445620931424,0.1584017300869707
216720,percMalicious,0.1242710331767997,0.1628737199499451
216936,percMalicious,0.1740931160603913,0.1594235436500775
217152,percMalicious,0.1171663643955535,0.1438367209167356
217368,percMalicious,0.1726636434466064,0.1572227223826418
217584,percMalicious,0.1150213342097251,0.1528514054277979
217800,percMalicious,0.1567122592101379,0.1576839362571511
218016,percMalicious,0.1173270244428965,0.1559057817087367
218232,percMalicious,0.1750044149164531,0.170219451444707
218448,percMalicious,0.1139212892703039,0.1483793926442124
218664,percMalicious,0.1671602338578702,0.1623930164707306
218880,percMalicious,0.1214700041849101,0.153906199529486
219096,percMalicious,0.1659710984199997,0.1584150825277489
219312,percMalicious,0.1157085293881427,0.1505984849269081
219528,percMalicious,0.1652681168302161,0.1579356103248783
219744,percMalicious,0.1160699518565108,0.1659411174049541
219960,percMalicious,0.1618682076595075,0.1547817641871171
220176,percMalicious,0.1155676071454216,0.1539896939340307
220392,percMalicious,0.1748458725588018,0.1574676856892633
220608,percMalicious,0.1204410530566471,0.163957259479474
220824,percMalicious,0.1698209202440508,0.161636743588511
221040,percMalicious,0.1162341702639176,0.1589247260937361
221256,percMalicious,0.1731103085963652,0.1697647374079607
221472,percMalicious,0.1157594699912522,0.1657816163176651
221688,percMalicious,0.1677979794387356,0.1645612196767227
221904,percMalicious,0.1214211186424969,0.1583984133555563
222120,percMalicious,0.1650475063319612,0.1661749124181908
222336,percMalicious,0.1179857476310666,0.1642232696631485
222552,percMalicious,0.1666211803519087,0.1590729835608748
222768,percMalicious,0.1199951837593856,0.1591416954908336
222984,percMalicious,0.1662066753135958,0.162020028679995
223200,percMalicious,0.1189837032955308,0.166760581720244
223416,percMalicious,0.1821808330020072,0.1642101234012507
223632,percMalicious,0.1161622855980889,0.1509992320641149
223848,percMalicious,0.1825001156251868,0.1595062845271885
224064,percMalicious,0.1185626068645349,0.1590507662406429
224280,percMalicious,0.1688253382744612,0.1546201592040301
224496,percMalicious,0.1138846358533952,0.1503290492242437
224712,percMalicious,0.1681752812872835,0.1497549560036814
