runtime,velocity,byWitnessRep,byNumWitnesses,propNormal,broadcastNoise,witnessNoise,numVehicles,minRecipients,maxRecipients,propWitnesses,useMalOp,useMalRep,useQuartiles,numTurns,percTransaction,percMalicious,operatingScores,reportingScores
0.07095909118652344,0.95,True,True,0.9,0.05,0.05,30,10,20,0.5,True,True,False,2000,0.9,0.1,"{AV_0(NORM): 0.8727647447114619, AV_1(NORM): 0.8866734890587288, AV_2(NORM): 0.9131046349703255, AV_3(NORM): 0.8182523698165205, AV_4(NORM): 0.9063847032347965, AV_5(NORM): 0.8759128797906996, AV_6(NORM): 0.9092237031806225, AV_7(NORM): 0.8525179723905153, AV_8(NORM): 0.9452418718611005, AV_9(NORM): 0.8983310371740245, AV_10(NORM): 0.9323766991999093, AV_11(NORM): 0.9155462933388843, AV_12(NORM): 0.8717365656263175, AV_13(NORM): 0.8456295091962387, AV_14(NORM): 0.902629700606979, AV_15(NORM): 0.9316306481501517, AV_16(NORM): 0.9056028116288845, AV_17(NORM): 0.9326017356491134, AV_18(NORM): 0.8947353848166704, AV_19(NORM): 0.9416381457808181, AV_20(NORM): 0.8915600074820113, AV_21(NORM): 0.9160564987591897, AV_22(NORM): 0.8691254228933808, AV_23(NORM): 0.8267425556302188, AV_24(NORM): 0.928280627933937, AV_25(NORM): 0.8341109793050673, AV_26(NORM): 0.7867901358419527, AV_27(NORM): 0.8852840854592043, AV_28(NORM): 0.8695992406426954, AV_29(NORM): 0.9274456417926438, AV_30(MAL): 0.07513560514277048, AV_31(MAL_OP): 0.16707117228193513, AV_32(MAL_REP): 0.9179776858154373}","{AV_0(NORM): 0.9099122211412661, AV_1(NORM): 0.9095740204788058, AV_2(NORM): 0.867825226411771, AV_3(NORM): 0.8601865265321353, AV_4(NORM): 0.8982646184702126, AV_5(NORM): 0.9321450407735208, AV_6(NORM): 0.8181522899230521, AV_7(NORM): 0.8835409130837071, AV_8(NORM): 0.9435819577975955, AV_9(NORM): 0.9480923197585949, AV_10(NORM): 0.9532822967155683, AV_11(NORM): 0.9475290686072486, AV_12(NORM): 0.9054271050653425, AV_13(NORM): 0.9422371014933227, AV_14(NORM): 0.8826004508233801, AV_15(NORM): 0.8902070243409839, AV_16(NORM): 0.921500081787238, AV_17(NORM): 0.8701233408084708, AV_18(NORM): 0.9254267209838732, AV_19(NORM): 0.8885604012886859, AV_20(NORM): 0.909859882101619, AV_21(NORM): 0.897525663026079, AV_22(NORM): 0.9483046765696411, AV_23(NORM): 0.9204729472710362, AV_24(NORM): 0.8929809369261245, AV_25(NORM): 0.8986998108824596, AV_26(NORM): 0.9109828815491126, AV_27(NORM): 0.9417362486580256, AV_28(NORM): 0.9141945968862105, AV_29(NORM): 0.9506093171296702, AV_30(MAL): 0.1334461383770934, AV_31(MAL_OP): 0.8682688665891899, AV_32(MAL_REP): 0.1467059529439177}"
0.07860994338989258,0.95,True,True,0.9,0.05,0.05,30,10,20,0.5,True,True,False,2000,0.9,0.1,"{AV_0(NORM): 0.8846561940647025, AV_1(NORM): 0.9011509827707399, AV_2(NORM): 0.8567089856066937, AV_3(NORM): 0.9326847455615878, AV_4(NORM): 0.9112629291963286, AV_5(NORM): 0.9419958558709565, AV_6(NORM): 0.9147302992712593, AV_7(NORM): 0.8645273663612237, AV_8(NORM): 0.8598386993054163, AV_9(NORM): 0.9206729682995147, AV_10(NORM): 0.903728029179901, AV_11(NORM): 0.9144663017973161, AV_12(NORM): 0.9164838966122157, AV_13(NORM): 0.8955916524002626, AV_14(NORM): 0.9061796675310962, AV_15(NORM): 0.8461509773332578, AV_16(NORM): 0.8797282558497123, AV_17(NORM): 0.943751120971573, AV_18(NORM): 0.9436603431616554, AV_19(NORM): 0.9115752030490775, AV_20(NORM): 0.9051884738363642, AV_21(NORM): 0.915892030569373, AV_22(NORM): 0.8567621121569403, AV_23(NORM): 0.8671181522625785, AV_24(NORM): 0.8940365097881148, AV_25(NORM): 0.9009668410877276, AV_26(NORM): 0.9220077610301689, AV_27(NORM): 0.8256998370278122, AV_28(NORM): 0.823405977677477, AV_29(NORM): 0.8756913303311107, AV_30(MAL): 0.1424593799884923, AV_31(MAL_OP): 0.10533154349015068, AV_32(MAL_REP): 0.8634929504876647}","{AV_0(NORM): 0.9051035467084236, AV_1(NORM): 0.9237060193443011, AV_2(NORM): 0.956213293705805, AV_3(NORM): 0.8944817134207317, AV_4(NORM): 0.9342828792903229, AV_5(NORM): 0.9216512828203269, AV_6(NORM): 0.9653164426333507, AV_7(NORM): 0.9170482571011968, AV_8(NORM): 0.9448528101501961, AV_9(NORM): 0.9495529689890009, AV_10(NORM): 0.8151622356579514, AV_11(NORM): 0.9354117890097634, AV_12(NORM): 0.8905976086185139, AV_13(NORM): 0.9365543605072355, AV_14(NORM): 0.9585432200884393, AV_15(NORM): 0.9341511087671255, AV_16(NORM): 0.9120339776488896, AV_17(NORM): 0.9268383602474085, AV_18(NORM): 0.9518556738453398, AV_19(NORM): 0.9295752127146477, AV_20(NORM): 0.8786609063523073, AV_21(NORM): 0.9284536162234064, AV_22(NORM): 0.9123942141286461, AV_23(NORM): 0.9356831299535938, AV_24(NORM): 0.908853572468714, AV_25(NORM): 0.8659939436717242, AV_26(NORM): 0.9154342493856087, AV_27(NORM): 0.9144662356475757, AV_28(NORM): 0.9305031106257385, AV_29(NORM): 0.9300895534196623, AV_30(MAL): 0.19774906482792892, AV_31(MAL_OP): 0.9624765595833203, AV_32(MAL_REP): 0.27265262341647784}"
