,byWitnessRep,operatingError,reportingError
65745,True,0.1290889834649857,0.106725756979066
65952,False,0.1816053156460704,0.1698507035315699
65961,True,0.1280941581963869,0.1002603454953699
66168,False,0.1739784782726968,0.1563968190536662
66177,True,0.1206403168823472,0.0883339812978566
66384,False,0.1844517034646757,0.1666094784714366
66393,True,0.125120564052216,0.0988107986611896
66600,False,0.1774475704804087,0.1684135522119994
66609,True,0.1272041482985041,0.0942759186277036
66816,False,0.1818842537179483,0.1662796091331731
66825,True,0.129377692215261,0.0947362492075386
67032,False,0.1755732752316319,0.1666710712258306
67041,True,0.1232690372132207,0.1145307066237721
67248,False,0.1814537087614781,0.1633685046466185
67257,True,0.1330158882918666,0.1041782568858368
67464,False,0.1835151938058006,0.1628763035479911
67473,True,0.1327131951896908,0.1074194062264839
67680,False,0.173513426552763,0.1653565982977346
67689,True,0.1216161163275657,0.0914162323903099
67896,False,0.175676009738506,0.1603751390456237
67905,True,0.1355222308309576,0.1056622287529668
68112,False,0.173134724404987,0.1539713095843339
68121,True,0.1226188093529008,0.0953339987883154
68328,False,0.1703815310857554,0.1542556434769858
68337,True,0.1245021040187643,0.0953414415264408
68544,False,0.1777356855242641,0.1663327484510493
68553,True,0.1405524023678059,0.0963388685094087
68760,False,0.1702588019059681,0.1571302139586056
68769,True,0.128469693377509,0.1117715147746989
68976,False,0.1677171815164846,0.1577173000797211
68985,True,0.1292704984913145,0.1045366372316094
69192,False,0.1642438876849743,0.1571637171158792
69201,True,0.1307305127374837,0.100362549982472
69408,False,0.1818984352740476,0.1537982263154027
69417,True,0.1329591414283494,0.1090376805320253
69624,False,0.1825667504407987,0.1813152046251632
69633,True,0.1209988098088113,0.0918750782745705
69840,False,0.1710781565029414,0.1628132045249503
69849,True,0.137136883274186,0.0905625151021575
70056,False,0.164852240279807,0.1603416484273713
70065,True,0.1319831575062547,0.1050804273047656
70272,False,0.169918680591336,0.1572644034578648
70281,True,0.1123843373799409,0.0956931725627458
70488,False,0.169292718975167,0.1524731145688352
70497,True,0.1326704725654929,0.1061089929432673
70704,False,0.1772268788777575,0.1539581308197558
70713,True,0.129049421227932,0.1047363005769912
70920,False,0.1683916599243804,0.1480975928431604
70929,True,0.1291226654304141,0.0957351591520378
71136,False,0.1739365016038195,0.1516827163539911
71145,True,0.1238067497359851,0.0874109667881287
71352,False,0.1789586498490563,0.1654538525758424
71361,True,0.1285716738531498,0.0883997483751595
71568,False,0.1703822787602277,0.1519378247122359
71577,True,0.1326190527704006,0.0891630617325344
71784,False,0.1701764508644848,0.1621900869665143
71793,True,0.1465049970246174,0.1019728478487009
72000,False,0.1712440947064288,0.1621102698682343
72009,True,0.1235795842086934,0.1114625396659765
72216,False,0.1718635398126747,0.1630733904085045
72225,True,0.1188956821416634,0.0904315322084305
72432,False,0.1831339322292632,0.1647304374364652
72441,True,0.1256422059468669,0.0962070410082145
72648,False,0.1778053670055774,0.1526673770338074
72657,True,0.129150703734875,0.1066558649568907
72864,False,0.1713937059989953,0.1587675190323109
72873,True,0.1307304174033212,0.0987642225418397
73080,False,0.1662508152084084,0.1448740288925581
73089,True,0.1365829146092285,0.1120014378219044
73296,False,0.1757092005735346,0.1559851024463638
73305,True,0.1338509119775267,0.0982426667206007
73512,False,0.1770379167702905,0.1655010085534461
73521,True,0.123358923936458,0.082914704063401
73728,False,0.1729860911481202,0.1540854600144605
73737,True,0.1358041657509395,0.1003811947106128
73944,False,0.1773747919192997,0.1591754599939802
73953,True,0.134800273215161,0.0993544111834112
74160,False,0.1676727285511994,0.1493247320050436
74169,True,0.1233696114394494,0.1013737526364065
74376,False,0.1727602890242238,0.1461873098373435
74385,True,0.1235022787186208,0.1027150567155146
74592,False,0.1652275186384311,0.1372536059909971
74601,True,0.1252873861222249,0.0956663587238398
74808,False,0.1775186240873056,0.1688292269485789
74817,True,0.1222567676644154,0.0921609539377323
75024,False,0.1772300135193839,0.1787749907450378
75033,True,0.1261013353981753,0.0974883797541512
75240,False,0.1727422212489596,0.177168903673785
75249,True,0.126721821892718,0.1045632951300796
75456,False,0.1807426433559376,0.1696228966475564
75465,True,0.1277098806094062,0.1015662332220785
75672,False,0.1742219414237885,0.1644603996920385
75681,True,0.1218495257725332,0.1131753963698357
75888,False,0.1802039164308552,0.1576206102524421
75897,True,0.1210415992361328,0.090608309177153
76104,False,0.1662933055769017,0.141433591975698
76113,True,0.1290063147631869,0.0952784338641095
76320,False,0.1861645490902618,0.1639860391472525
76329,True,0.1264454661665247,0.1001840667260045
76536,False,0.1808216863118946,0.1726294335382457
76545,True,0.1205347192599845,0.112728680012002
76752,False,0.1749616731816482,0.1517558255630941
76761,True,0.1248838101496778,0.1033641870493514
76968,False,0.1805069533621274,0.1665142973333697
76977,True,0.1264063368220131,0.1010618284926797
77184,False,0.1853979640346526,0.1591034681965858
77193,True,0.1376178829718718,0.0963627595527174
77400,False,0.175254651949449,0.1678882108902026
77409,True,0.1200227716441794,0.1035448741901528
77616,False,0.1734447549626818,0.1633261146579936
77625,True,0.1180572154934199,0.0906980802560086
77832,False,0.1688834154692143,0.1444640256645082
77841,True,0.1292312819718138,0.110175178314238
78048,False,0.1873112340691502,0.1707971968789907
78057,True,0.1269115078284671,0.0995224466828082
78264,False,0.168019280880716,0.1584516618552817
78273,True,0.1133827562174487,0.0941756225661652
78480,False,0.1682591088666044,0.1511331588225266
78489,True,0.1260360647035107,0.1017277319410244
78696,False,0.1780360510104535,0.1585161605835919
78705,True,0.1440533595227283,0.1105526764537186
78912,False,0.1721519538590832,0.1572434558050068
78921,True,0.1318752399675785,0.098313162643821
79128,False,0.1769508597673454,0.1654738373973528
79137,True,0.1184448714711014,0.0895811707844728
79344,False,0.1654052069434527,0.1681649494993163
79353,True,0.1269480385019494,0.0914309352864308
79560,False,0.1747336638032584,0.169757932148548
79569,True,0.1265810392290048,0.0906163934282277
79776,False,0.1758943887186668,0.1636262000958376
79785,True,0.1219649112383242,0.1000728324175338
79992,False,0.1738312384337251,0.1484478769414987
80001,True,0.1273416534200642,0.0997393841343198
80208,False,0.179685141181923,0.1573265318034633
80217,True,0.1172680486782177,0.0847246063391437
80424,False,0.1636341605895747,0.1660429376853386
80433,True,0.1149339616570688,0.0909282067041295
80640,False,0.1757197819786577,0.1564162845136409
80649,True,0.1290953221967903,0.1032924624028476
80856,False,0.1645356016843751,0.1488917297641066
80865,True,0.1244857436677695,0.0863688220881504
81072,False,0.1822101523163258,0.1612248803540345
81081,True,0.1269610041975031,0.0897156757357112
81288,False,0.1743003459027906,0.1579432495856411
81297,True,0.1351887793729322,0.0962164263236861
81504,False,0.1715532243663477,0.1498351431667126
81513,True,0.1178630317037807,0.0908584764453459
81720,False,0.1799792989192376,0.1608366207100137
81729,True,0.1255614597197536,0.0883133322494225
81936,False,0.1682695483201577,0.1642870684672946
81945,True,0.1247211301241802,0.1054916763343288
82152,False,0.1689284134127534,0.1558117133693662
82161,True,0.1322292981562778,0.0869736743309353
82368,False,0.1767017452228138,0.1624369224118101
82377,True,0.1269207326530124,0.1050678487516907
82584,False,0.1735500483282983,0.1642808649930374
82593,True,0.1286684542324981,0.0988621168488438
82800,False,0.1807752982463603,0.1711722687710955
82809,True,0.1301266894318554,0.1025562319138244
83016,False,0.1772302039652225,0.1580613467966875
83025,True,0.1310184720437171,0.1000513956031246
83232,False,0.1749103694930287,0.1707096521631789
83241,True,0.1179673366010262,0.0861933705678107
83448,False,0.1876646051723903,0.1620130277736371
83457,True,0.1221811086359511,0.0966430786641776
83664,False,0.1765445544101852,0.1643261687019755
83673,True,0.1306314875362586,0.0998738940757101
83880,False,0.1774825242916304,0.1670103070080617
83889,True,0.1186093671520049,0.0876781226935386
84096,False,0.1793764726125769,0.1680247660660342
84105,True,0.1290861092228021,0.1102064647200511
84312,False,0.1769720665531652,0.1616582382925835
84321,True,0.1260115810117702,0.094293148390259
84528,False,0.1832265104864637,0.1733404103125203
84537,True,0.1243646060112509,0.102587101777448
84744,False,0.1723029025104698,0.1613172292911904
84753,True,0.1406554782364749,0.1002650461817504
84960,False,0.1741507781558878,0.1615599896728514
84969,True,0.125893937283308,0.1016338518347495
85176,False,0.1913417257056374,0.1649308380778504
85185,True,0.1128207044139242,0.1069751087660304
85392,False,0.176052925483858,0.1626880212366748
85401,True,0.1438381984686026,0.1087570767459265
85608,False,0.172972761294237,0.1586042077188806
85617,True,0.12836535510175,0.1032558142438497
85824,False,0.1829417139273226,0.1504259489378647
85833,True,0.1252374404191295,0.095444944608288
86040,False,0.1854944936417528,0.1475264600063794
86049,True,0.1312849111300157,0.0944821852864658
86256,False,0.170028877084877,0.1748265227200627
86265,True,0.1425642420859898,0.0984005738441034
86472,False,0.1644783742187065,0.1520071369749098
86481,True,0.1312622917885404,0.102218640136042
86688,False,0.1710554107116346,0.1572473277900686
86697,True,0.1185459905549106,0.098994781044414
86904,False,0.1789616631021983,0.1729642854939879
86913,True,0.1255905743907317,0.1137410734655393
87120,False,0.1719386901821346,0.1504485483637055
87129,True,0.1303602377414792,0.1146345894705769
87336,False,0.1711552464239615,0.1579099272306292
87345,True,0.1303316086218586,0.1064690565057375
87552,False,0.1689382615623012,0.1587123028949618
87561,True,0.1275430848549459,0.1082822433598158
87768,False,0.1852851803562303,0.1677455458612225
87777,True,0.1218506097129859,0.0997462972361433
87984,False,0.1794962972980439,0.1558093970668709
87993,True,0.1233674992189151,0.1047750337370454
88200,False,0.1705364608595101,0.1540701086218368
88209,True,0.1351216286530072,0.0995295737592921
88416,False,0.1786010871757598,0.1565184171034748
88425,True,0.1276213102622785,0.1052552536372721
88632,False,0.1735651026333798,0.1555363037711918
88641,True,0.1291265327316952,0.1049784650619978
88848,False,0.1709664011724944,0.1740160675022951
88857,True,0.1220605505562621,0.0929133217756401
89064,False,0.1719706669529732,0.1713125544073084
89073,True,0.1226684177939079,0.1045104233521411
89280,False,0.167027712868814,0.1582104209701395
89289,True,0.1424403157401162,0.1034708577298408
89496,False,0.174540395878159,0.1735870130649205
89505,True,0.1437040205030169,0.0953932587531658
89712,False,0.1839317699349431,0.1505255690390356
89721,True,0.1384821504978892,0.1030359738582486
89928,False,0.1820518059752521,0.1622034586233045
89937,True,0.127181671444421,0.0867179019990901
90144,False,0.1667935725123992,0.1474655279054789
90153,True,0.1297944680367625,0.1061704209542381
90360,False,0.1660137375438082,0.1548583943872134
90369,True,0.1288556533514294,0.0953081207675157
90576,False,0.1796936587892216,0.1491149869960969
90585,True,0.1342288714319425,0.121256240669156
90792,False,0.1764097370435888,0.1704337240237451
90801,True,0.1265567886008693,0.0923310647075885
91008,False,0.1786511181319828,0.171102943932191
91017,True,0.1239705629329746,0.0835703865809872
91224,False,0.1899065493411336,0.1712802823225933
91233,True,0.1312131193988179,0.0982621335084883
91440,False,0.1624161574907564,0.1633705464364886
91449,True,0.1203530503348198,0.0996336453737152
91656,False,0.1770075085314392,0.1615013313043831
91665,True,0.1254756796022679,0.1057778556829897
91872,False,0.1690814371814274,0.1494417035392737
91881,True,0.123330851783897,0.0933911580056451
92088,False,0.1716868878743821,0.1492966238483201
92097,True,0.1309870243042766,0.0930470872009739
92304,False,0.169653420184149,0.163049651252301
92313,True,0.1288388492937193,0.1007738120732501
92520,False,0.1681047491780574,0.1580241204015663
92529,True,0.1256900769429202,0.0958228646478541
92736,False,0.1771632478640608,0.1558501943698968
92745,True,0.1287645568131655,0.1011990119535182
92952,False,0.163652752857468,0.1539710311790507
92961,True,0.1171643672771919,0.0944943054611476
93168,False,0.1721498778815135,0.1619847192026862
93177,True,0.1255678636013572,0.1008345116296647
93384,False,0.1742636804322003,0.1589549982114993
93393,True,0.1264277273556355,0.1078083849307362
93600,False,0.1858389113822636,0.1731141401699887
93609,True,0.1238617755960568,0.1001576196846599
93816,False,0.1735152709705462,0.1629336132237846
93825,True,0.1272558429445889,0.1062528142542188
94032,False,0.1786931673201498,0.1647855234821627
94041,True,0.1262802912443507,0.0998100671257281
94248,False,0.1756302040997054,0.1533740656817585
94257,True,0.1161637001181368,0.0858238776334208
94464,False,0.1830928692449084,0.16777436087214
94473,True,0.1238408570131599,0.0971008378126735
94680,False,0.1682489333296205,0.1624692184572926
94689,True,0.118467200514746,0.088818854199333
94896,False,0.1855261536191739,0.166108208220443
94905,True,0.1279866054057344,0.0956885254536984
95112,False,0.178458602423635,0.1638230079391307
95121,True,0.1334296551964647,0.1199784959751549
95328,False,0.1695219177076753,0.1656550529905018
95337,True,0.1207360371055658,0.1003309061232139
95544,False,0.1728825825493539,0.1614698242569046
95553,True,0.1272540473643685,0.083997381991361
95760,False,0.1822341356685169,0.1580106556115483
95769,True,0.1195293479195012,0.0946109772240799
95976,False,0.1688831068125759,0.1505824644538395
95985,True,0.1242686304681923,0.1029521704966726
96192,False,0.1768724655269799,0.1616756804825823
96201,True,0.1357701510604849,0.1039140490322056
96408,False,0.170255546446554,0.1530779956382996
96417,True,0.1287556799165713,0.1012467835899491
96624,False,0.1669529649769939,0.1610505967359635
96633,True,0.1197127393820235,0.0973848383641645
96840,False,0.1796949130717295,0.1566129922400085
96849,True,0.1292167098802147,0.0947528208418325
97056,False,0.1832501124115415,0.1693874293426248
97065,True,0.1400999825979698,0.0928110092282648
97272,False,0.1712703010914144,0.1440918362215435
97281,True,0.1374325914223737,0.0969035757669303
97488,False,0.184736263832224,0.16397813333334
97497,True,0.1277967244501711,0.0891960334883776
97704,False,0.1729491593426551,0.1590914490389245
97713,True,0.1316957095053064,0.088555544791887
97920,False,0.1711130699623342,0.1479800980256548
97929,True,0.1241795297489823,0.0928265054556822
98136,False,0.1743650243518338,0.1720339797398006
98145,True,0.1286051176664548,0.1004541696070976
98352,False,0.1855071297145109,0.1537170487577005
98361,True,0.1330119278134319,0.09847515130005
98568,False,0.1749037683441769,0.1608238548432392
98577,True,0.1310386087682663,0.1179120147945268
98784,False,0.1703305876550465,0.1701009450450538
98793,True,0.1332601223377934,0.1046064855761117
99000,False,0.1758023156809124,0.1566765589208036
99009,True,0.1242815013378175,0.1054518126150257
99216,False,0.1652824082991942,0.1471068625188137
99225,True,0.1338622082949351,0.0967979644075087
99432,False,0.1803821120692638,0.1639275566989058
99441,True,0.1216499904409229,0.0968564984374584
99648,False,0.1728531249785702,0.1529978554451424
99657,True,0.1330645071529007,0.1120816705669432
99864,False,0.1748637770917614,0.1550198023272025
99873,True,0.1256890702219497,0.088500194316132
100080,False,0.1836141221260621,0.1697780735751326
100089,True,0.123879265092922,0.1063708660493686
100296,False,0.1652469501165502,0.1465723045810084
100305,True,0.1372741061941068,0.1133656702700539
100512,False,0.185734763204496,0.1631310782522445
100521,True,0.1308784962566808,0.0982491742671956
100728,False,0.1761546273154129,0.1665672233490024
100737,True,0.1224048459991839,0.0850122566815634
100944,False,0.1762867875424605,0.1730540569194261
100953,True,0.1294187241124656,0.1032834606618034
101160,False,0.1855244990192489,0.1544475237837635
101169,True,0.1308661411545962,0.1057053919939944
101376,False,0.1704123135952935,0.1578404478243238
101385,True,0.1300504447985092,0.1073096606137208
101592,False,0.1703992272512358,0.1581460894046187
101601,True,0.1233470307217921,0.093514130433077
101808,False,0.1675301717409845,0.1539663938464283
101817,True,0.120489429942966,0.0874559489524326
102024,False,0.1775771963184707,0.1585620479387935
102033,True,0.1306927296489642,0.1052598501979142
102240,False,0.1791242437624145,0.1708748568565806
102249,True,0.1284850412751166,0.0992006650637655
102456,False,0.1775752213931468,0.16242713109847
102465,True,0.1278278575168161,0.1018920440057184
102672,False,0.1648448110676228,0.1622490404404225
102681,True,0.1333702005336493,0.095640701226226
102888,False,0.1775324171940283,0.1674029621705822
102897,True,0.1408108417940962,0.1147192770163263
103104,False,0.1734471830874054,0.1559535022644526
103113,True,0.1325911662344144,0.1011510348949198
103320,False,0.174456375075253,0.1583752877522395
103329,True,0.1107907138815681,0.0901563263657002
103536,False,0.1791563217134386,0.1604444167418911
103545,True,0.1266476826553384,0.0914830270647916
103752,False,0.1831008615890516,0.1671147580289708
103761,True,0.1347550247422511,0.0827815103411499
103968,False,0.1696976551791064,0.1544267772554184
103977,True,0.1178437179095851,0.0866321915279971
104184,False,0.1833951032045086,0.1669880316037484
104193,True,0.1324225368175889,0.0982582464453954
104400,False,0.1796470291119535,0.1575898238714442
104409,True,0.1281686869128496,0.0969413620311072
104616,False,0.1721495771876763,0.1595629453772397
104625,True,0.1268022410775848,0.1058094491530933
104832,False,0.1821913273297124,0.1637080193369814
104841,True,0.1197762939541023,0.0958127114525526
105048,False,0.1713670832730376,0.1606520978651411
105057,True,0.1303988297215955,0.1225761005951818
105264,False,0.1728905126731225,0.1505070895081265
105273,True,0.1272933073908195,0.087758269998445
105480,False,0.1712130170542625,0.1584997847893176
105489,True,0.1174784022249273,0.0925248915977459
105696,False,0.1671980891897553,0.1649737078711695
105705,True,0.1254279618802505,0.1003468995540266
105912,False,0.1861085340915403,0.1659766424867826
105921,True,0.1315330685440148,0.1102951893842693
106128,False,0.1750414500434681,0.1526747751937522
106137,True,0.130943087052482,0.1056905672161903
106344,False,0.1778893240295156,0.1447640725614355
106353,True,0.125014775304119,0.0972880886746161
106560,False,0.1746024549286134,0.1586678696555598
106569,True,0.1241758848760025,0.0971339674744144
106776,False,0.1761200034040866,0.1542877180025461
106785,True,0.1160660554529923,0.0907539293798493
106992,False,0.1709851665828503,0.1513044366750796
107001,True,0.1335841734917144,0.096329721697487
107208,False,0.1738835689583935,0.1639734087947472
107217,True,0.1282302096686832,0.1131728202851016
107424,False,0.1758566713849025,0.1658141196134359
107433,True,0.1259050210951078,0.0905981511378995
107640,False,0.1661177600953359,0.1674021528123632
107649,True,0.1368189636129296,0.1023604525937588
107856,False,0.1723554266187617,0.1556448585754519
107865,True,0.1332064180336191,0.1071016195196073
108072,False,0.1698755478686444,0.1696694178503154
108081,True,0.1353125943169698,0.1046636522811493
108288,False,0.1693680063000323,0.1695572652093341
108297,True,0.1306656382741074,0.1014973676624498
108504,False,0.1702091753391331,0.1546757943708376
108513,True,0.1248536952437632,0.0939218560478043
108720,False,0.1662465677734525,0.1510047768822773
108729,True,0.1298054448717421,0.0958206329088692
108936,False,0.1857982519276973,0.1679465913718546
108945,True,0.1267041342082114,0.0947913161368609
109152,False,0.178921282471041,0.1554667923911619
109161,True,0.1332819525483575,0.0906306393994333
109368,False,0.1746907266578158,0.161472307574717
109377,True,0.1262208212663863,0.0991771912272888
109584,False,0.1779114720701539,0.158938078202505
109593,True,0.1221495724633909,0.0980308225638366
109800,False,0.1790997015970424,0.1652773146038959
109809,True,0.1359774728741962,0.0928672430611037
110016,False,0.162664099971363,0.1639630683722232
110025,True,0.1368993334799234,0.1062963313119175
110232,False,0.1821768334405088,0.1684145779958661
110241,True,0.131352058897868,0.1039273116197035
110448,False,0.1793012655000597,0.1670932912538779
110457,True,0.1219340503532937,0.0975618048922917
110664,False,0.1660348307513427,0.1656876436015606
110673,True,0.1231459015764845,0.1073535171064832
110880,False,0.1779032577817366,0.1643339738113587
110889,True,0.1167062264395426,0.0923905109875606
111096,False,0.17488052759131,0.1498509227579913
111105,True,0.1140536702435107,0.0928951094146081
111312,False,0.1791224154196699,0.1664659928743728
111321,True,0.1445077185679336,0.1123143058467658
111528,False,0.1753079110080285,0.1652792784425693
111537,True,0.1307036140295353,0.1094617335404109
111744,False,0.1749260180900176,0.1594589440753658
111753,True,0.1157581206987472,0.1044419909799868
111960,False,0.1746849587868132,0.1567236248519438
111969,True,0.1209110432697558,0.087229042932514
112176,False,0.1823199190861974,0.1649158843793912
112185,True,0.123556025969277,0.1001136412022586
112392,False,0.179175227853273,0.148257067036836
112401,True,0.123553321315188,0.1041801478879828
112608,False,0.1645177960764153,0.1518055399768803
112617,True,0.1298124188343879,0.0953557911187467
112824,False,0.1751879597572798,0.1572947810038262
112833,True,0.1224097795707652,0.0980436783869198
113040,False,0.1801104100710404,0.1589873616353492
113049,True,0.1367052656965899,0.1036877394852931
113256,False,0.1818615051983905,0.1612683907500783
113265,True,0.1400884946611776,0.1142962971408138
113472,False,0.164090780999774,0.156517296108945
113481,True,0.1265137529666208,0.0891756760797309
113688,False,0.1693868570814272,0.1698999221439638
113697,True,0.1219475348929421,0.1090141361180256
113904,False,0.172406732906417,0.1601136928198105
113913,True,0.128422960763067,0.1096731501356024
114120,False,0.1681600244479867,0.1524964301626947
114129,True,0.1248936721883541,0.0981948579256317
114336,False,0.1783666187727267,0.1494894913100481
114345,True,0.1342435940439537,0.1052585121183099
114552,False,0.173146157762894,0.1616807159108139
114561,True,0.1304021654120662,0.0979482603111064
114768,False,0.1655694637658813,0.1524319454694678
114777,True,0.1267404473871911,0.097033203133466
114984,False,0.1677001539693808,0.1451766376812765
114993,True,0.1394428600236013,0.0943668544093004
115200,False,0.1725285832230997,0.1590731422547177
115209,True,0.1218871143866123,0.0867012800428359
115416,False,0.1688238403317471,0.1609575462011591
115425,True,0.1308917570628884,0.0830509555024763
115632,False,0.1759527957997214,0.1646200098754041
115641,True,0.123703741382771,0.101469539270463
115848,False,0.1750536878166239,0.1477712944709449
115857,True,0.1295560126810127,0.1044449842367432
116064,False,0.1807075883722726,0.1586893409053014
116073,True,0.1300873481365797,0.1109906560255502
116280,False,0.1711438302818068,0.1620431341333091
116289,True,0.1183602429648071,0.0901182868321082
116496,False,0.1729051472914218,0.1697898505822112
116505,True,0.1319933243070274,0.1096956254014572
116712,False,0.1687781836050786,0.1539484714717006
116721,True,0.1304256941597386,0.1063275033102344
116928,False,0.1728744042964548,0.1544263692146023
116937,True,0.1193401665877941,0.1030660510670343
117144,False,0.1796521818288028,0.1772408481628445
117153,True,0.1099849980741663,0.0701602244103234
117360,False,0.184039701405506,0.1727777411516217
117369,True,0.1307209770219715,0.0946538519501297
117576,False,0.1799188406772779,0.1683930017501781
117585,True,0.1317047771244738,0.1079564289031002
117792,False,0.1809172325062357,0.1688757558066095
117801,True,0.120971559048379,0.1029368167740081
118008,False,0.1696759667523464,0.1686893056419889
118017,True,0.1391625720533413,0.097043007724823
118224,False,0.1743181925056971,0.1562711062982059
118233,True,0.132308971944354,0.0995312853451949
118440,False,0.1672551689324402,0.1626472825488848
118449,True,0.1215470600245395,0.1082352647552874
118656,False,0.1718283334294145,0.1594937088774387
118665,True,0.1311436516466376,0.1029130995411688
118872,False,0.1664702902046079,0.1624266129404935
118881,True,0.1276299837104983,0.1009039877856423
119088,False,0.1869442954629259,0.1579290927028514
119097,True,0.1283891882802562,0.0865236049257596
119304,False,0.1711125265380455,0.1489370875231774
119313,True,0.1212079930646871,0.0932228947428195
119520,False,0.1730507865068878,0.1640019098436363
119529,True,0.1289612190242842,0.0948124857900306
119736,False,0.170959802315562,0.1522379980979104
119745,True,0.1136429277009655,0.0865619661426811
119952,False,0.156090337386043,0.1468010253845622
119961,True,0.1298543722845567,0.1042071757287467
120168,False,0.1684566331389451,0.1575668550953018
120177,True,0.1249976134705573,0.1064587517447003
120384,False,0.1662745329320363,0.161157537153472
120393,True,0.1204042405244729,0.1007972166784942
120600,False,0.1728047334004831,0.149604931284974
120609,True,0.1245335912855598,0.0894016559439712
120816,False,0.1670357410004292,0.1509783850306352
120825,True,0.1231181924150445,0.1135833193248153
121032,False,0.1828846301561969,0.1542271250806869
121041,True,0.1250244677937353,0.0984671814935705
121248,False,0.1777565562397208,0.1773988477042759
121257,True,0.1232917338724062,0.0892464853866966
121464,False,0.1781354952202755,0.16509739622504
121473,True,0.118725964911772,0.0951911137014287
121680,False,0.1792861271310319,0.1726953345421974
121689,True,0.1246605447139916,0.0956535231658363
121896,False,0.1758808272708388,0.1708084857802971
121905,True,0.1278801194147927,0.1033756868169024
122112,False,0.1770807620246842,0.1620683513868777
122121,True,0.1217023472010063,0.0919506882539074
122328,False,0.1719243940237369,0.1533631978977472
122337,True,0.1177309087972367,0.0921118632421713
122544,False,0.1729776162126771,0.1541985122875203
122553,True,0.1314937282683482,0.1119862672894817
122760,False,0.1749813606993047,0.1565780618844981
122769,True,0.1223382623561192,0.0944985733669917
122976,False,0.1885288235715684,0.1746445773481071
122985,True,0.1301075895343462,0.1070555730597418
123192,False,0.1698161607450587,0.1705435244286612
123201,True,0.1429628382648556,0.1059245583874256
123408,False,0.1815432795515026,0.1602168272327662
123417,True,0.1221699366400009,0.1061417123168685
123624,False,0.1759519057389047,0.1613642063191792
123633,True,0.1265942568613808,0.0951017174847061
123840,False,0.1713321986332179,0.1665347798371659
123849,True,0.122434688212008,0.0985566594306982
124056,False,0.1642110604640474,0.1640093994892239
124065,True,0.1312496073707127,0.1066207466087438
124272,False,0.1702478068111557,0.167205117668639
124281,True,0.1321292838551201,0.1114891095844076
124488,False,0.1897054938245457,0.1647028752712532
124497,True,0.1257444917033733,0.1033323233400676
124704,False,0.1723910928184429,0.162204243854748
124713,True,0.1325047074173817,0.1073956499993151
124920,False,0.1826655563699394,0.1474044309928078
124929,True,0.1241410386110233,0.0972240753911811
125136,False,0.1839345150250282,0.1601503261042237
125145,True,0.1247306497421877,0.0894599897815589
125352,False,0.1748296925912291,0.1672331622310748
125361,True,0.1221956325585527,0.1003927779536147
125568,False,0.1782683454263456,0.1607020412105101
125577,True,0.1234508507290924,0.0984601657564184
125784,False,0.1777986594446386,0.1668885567950608
125793,True,0.1248942731082267,0.0886262316935775
126000,False,0.1785101820857828,0.1584533094162639
126009,True,0.1276582880645046,0.1025271954307607
126216,False,0.1621521665691264,0.1547953626343651
126225,True,0.1247025209221634,0.1015168255099373
126432,False,0.1755297040747902,0.1675807778247794
126441,True,0.1266306921757741,0.0943387977919555
126648,False,0.1793561033700973,0.1582114628135135
126657,True,0.1179141054646888,0.0824525715526391
126864,False,0.1686568492855018,0.1556590469693639
126873,True,0.138361151337561,0.0983984006345461
127080,False,0.1679073912609906,0.1569836105905341
127089,True,0.128292375738536,0.0954273036587333
127296,False,0.1765418702392227,0.162868628697312
127305,True,0.1343499347960224,0.1032343049202558
127512,False,0.1681116391337693,0.1572981732563906
127521,True,0.1328742079111222,0.112117982252948
127728,False,0.1823065686374639,0.1587197940781941
127737,True,0.1281244388466309,0.0908787798001786
127944,False,0.1703517789680537,0.1611806354361693
127953,True,0.1304410556989786,0.1065055016652381
128160,False,0.1710453813819134,0.1535575448852588
128169,True,0.1293469411084487,0.0853607343123952
128376,False,0.1769875371350702,0.1642127292968768
128385,True,0.1332506422552071,0.0984902311090433
128592,False,0.1783324007680214,0.1639226563425168
128601,True,0.1193445480933072,0.0970719950840707
128808,False,0.1756665983768687,0.1531069389647276
128817,True,0.1339791256069712,0.1031889067114849
129024,False,0.1772786742062649,0.1630959326213428
129033,True,0.1309569424699124,0.0978608991133305
129240,False,0.1752748485465934,0.1548370725683666
129249,True,0.1343293369029265,0.0934204218001392
129456,False,0.1712221643024449,0.157666598177736
129465,True,0.1298342393583627,0.098331595185939
129672,False,0.1775825411119967,0.1566258387775534
129681,True,0.1198999585256413,0.0906946310842828
129888,False,0.187629087351408,0.1627569584992979
129897,True,0.115413982417111,0.0816809939141694
130104,False,0.1664706598967233,0.1476952875845522
130113,True,0.1236088677828107,0.1118318767469115
130320,False,0.1842717303200702,0.1532736987717591
130329,True,0.1344520240769043,0.1079965865002466
130536,False,0.1721537913590452,0.141575436098791
130545,True,0.1271406001385699,0.0896875414911674
130752,False,0.182480618936742,0.1618316262473533
130761,True,0.1275342470942154,0.1122869252699143
130968,False,0.1753220560880504,0.1518913001842565
130977,True,0.1203458715779002,0.0894482662547146
131184,False,0.1803047259730272,0.1710245038538082
131193,True,0.1232090900082635,0.0916060263088314
131400,False,0.1774392762871759,0.1521178255648293
131409,True,0.133136173073837,0.1062276819236705
131616,False,0.1746002692076727,0.161500436364829
131625,True,0.1309997575853306,0.1011476702094787
131832,False,0.1764455857038476,0.1609612866368937
