,propWitnesses,percTransaction,operatingError,reportingError
104397,1.0,1.0,0.1743338067595272,0.1643773496403585
104613,0.8,1.0,0.1723686630117326,0.1655761171220638
104829,1.0,1.0,0.1776022129655747,0.1638124096287788
105045,0.8,1.0,0.1698052356067371,0.1601902040323109
105261,1.0,1.0,0.1849294074093789,0.1743909075831405
105477,0.8,1.0,0.1736778926466024,0.1579383937719307
105693,1.0,1.0,0.1833917848725944,0.1720570872286802
105909,0.8,1.0,0.170442755156052,0.16612130674721
106125,1.0,1.0,0.1690183252058591,0.1668048072227107
106341,0.8,1.0,0.1693601113212796,0.1610268602283109
106557,1.0,1.0,0.1969138240926909,0.1652038246477469
106773,0.8,1.0,0.1830594274667287,0.1693726209172767
106989,1.0,1.0,0.1781117960915591,0.1747483997125091
107205,0.8,1.0,0.1813172125970482,0.1709832250310499
107421,1.0,1.0,0.1664006424521399,0.1774529716889095
107637,0.8,1.0,0.1808093961768699,0.1637384093816616
107853,1.0,1.0,0.1787311960991892,0.1614410054281194
108069,0.8,1.0,0.1826153203872296,0.1650482999524231
108285,1.0,1.0,0.1815717094506934,0.1762247127227688
108501,0.8,1.0,0.1721235191445088,0.159861295391624
108717,1.0,1.0,0.1721997422181466,0.1737815211114166
108933,0.8,1.0,0.1768474155614983,0.172118060706812
109149,1.0,1.0,0.181517393288041,0.1654952524634632
109365,0.8,1.0,0.1804760035583643,0.1626290921347313
109581,1.0,1.0,0.1832119544990967,0.160502568851746
109797,0.8,1.0,0.17539885769132,0.154914623120248
110013,1.0,1.0,0.1769414217587492,0.1747361331742075
110229,0.8,1.0,0.1790574066160566,0.1764365535239607
110445,1.0,1.0,0.1760777341780585,0.1765456315728656
110661,0.8,1.0,0.1853491381379137,0.1790721173511471
110877,1.0,1.0,0.1761924893589106,0.165201789676198
111093,0.8,1.0,0.1917733796182329,0.169438162854234
111309,1.0,1.0,0.17699371446131,0.1684650711798736
111525,0.8,1.0,0.1784223451931318,0.1772412000690258
111741,1.0,1.0,0.1747598008006294,0.1512503058235856
111957,0.8,1.0,0.181725208005612,0.1698152971995143
112173,1.0,1.0,0.1719047753142723,0.1682487060872275
112389,0.8,1.0,0.175173276575293,0.1650504931765044
112605,1.0,1.0,0.17507986036031,0.1667887250393714
112821,0.8,1.0,0.1807981040084423,0.1742962990844907
113037,1.0,1.0,0.1780161225138845,0.1625575788981322
113253,0.8,1.0,0.1723515890636384,0.1691556271408175
113469,1.0,1.0,0.1681596769692846,0.1857528471832336
113684,0.8,1.0,0.1827624031352953,0.1854199348558233
113900,1.0,1.0,0.1732895600649414,0.1674258299013709
114116,0.8,1.0,0.1740793791749633,0.1666350275577951
114332,1.0,1.0,0.1743398535767742,0.1635593228156899
114548,0.8,1.0,0.1763864134668548,0.1663990866691968
114764,1.0,1.0,0.1792667826093465,0.1623011486978605
114980,0.8,1.0,0.1725201909670374,0.1597298495890211
115196,1.0,1.0,0.1750321050367781,0.1740603220259917
115412,0.8,1.0,0.1689291623873569,0.1764061615829873
115628,1.0,1.0,0.1781614552287844,0.1746555564789654
115844,0.8,1.0,0.176098558099435,0.1669662593343282
116060,1.0,1.0,0.1718433101757326,0.1828049327907287
116276,0.8,1.0,0.1653408455812255,0.151822711878965
116492,1.0,1.0,0.1695874050799017,0.162992830644299
116708,0.8,1.0,0.1817612564223265,0.1639350762026876
116924,1.0,1.0,0.1744262551314405,0.149950325158716
117140,0.8,1.0,0.175180989946088,0.1697489437258836
117356,1.0,1.0,0.1652018319104192,0.1549236980654571
117572,0.8,1.0,0.1801916697657295,0.1632108287744493
117788,1.0,1.0,0.1797097897613112,0.1741026206008936
118004,0.8,1.0,0.1728411896668705,0.170470671726103
118220,1.0,1.0,0.1785224718694877,0.1892182168616872
118436,0.8,1.0,0.1773098310799848,0.1693394580897522
118652,1.0,1.0,0.1764301595122582,0.1735886171338868
118868,0.8,1.0,0.1763082021315835,0.1696684614779957
119084,1.0,1.0,0.1750707817040974,0.1743222356147364
119300,0.8,1.0,0.1708592247660965,0.1574095356608866
119516,1.0,1.0,0.180887816732799,0.1624708379016414
119732,0.8,1.0,0.1680011823991207,0.1528499721344189
119948,1.0,1.0,0.1681718475301494,0.151470935043158
120164,0.8,1.0,0.1738125991125149,0.1578032386796488
120380,1.0,1.0,0.1714435293745943,0.1665318368067008
120596,0.8,1.0,0.1766811847634975,0.1906246197216343
120812,1.0,1.0,0.1801007124611992,0.1634099245474691
121028,0.8,1.0,0.1779569149676588,0.1772457176561612
121244,1.0,1.0,0.1692965711852969,0.1585074123859486
121460,0.8,1.0,0.1678902285622014,0.1655434893122015
121676,1.0,1.0,0.1830007463128095,0.1622511835784088
121892,0.8,1.0,0.1668565711776272,0.1650932605970066
122108,1.0,1.0,0.1645527558247044,0.1740262480056486
122324,0.8,1.0,0.182817022053151,0.1724389840025848
122540,1.0,1.0,0.1735336457010265,0.1565045225879282
122756,0.8,1.0,0.1793118715454462,0.1667580009933195
122972,1.0,1.0,0.1723770548022312,0.1536117098288232
123188,0.8,1.0,0.1716372014575516,0.1611499266114904
123404,1.0,1.0,0.1740715860426372,0.1570646029518566
123620,0.8,1.0,0.1718307822001591,0.1749609208615092
123836,1.0,1.0,0.1690935037562401,0.1700927012522495
124052,0.8,1.0,0.1694125611298369,0.1697447863377179
124268,1.0,1.0,0.1681592310686538,0.1505478996366172
124484,0.8,1.0,0.175288035716,0.1819165645887635
124700,1.0,1.0,0.1771391173409079,0.1641104803483301
124916,0.8,1.0,0.1780465359827583,0.1715059614984808
125132,1.0,1.0,0.1724304713086542,0.1663362314147931
125348,0.8,1.0,0.171629382665253,0.1569496344515743
125564,1.0,1.0,0.1756752852213776,0.1701022340987991
125780,0.8,1.0,0.1765943751037551,0.1642820602617773
125996,1.0,1.0,0.1823617621270818,0.1585167288934945
126212,0.8,1.0,0.1735108475890844,0.1707806005658456
126428,1.0,1.0,0.168139799569258,0.1688105139994356
126644,0.8,1.0,0.1741322728526434,0.1684039932919628
126860,1.0,1.0,0.1813243900844184,0.17207093819188
127076,0.8,1.0,0.1839612271786977,0.1558980311053646
127292,1.0,1.0,0.1732931821554015,0.1578779380283768
127508,0.8,1.0,0.1745379526290692,0.1523430288717198
127724,1.0,1.0,0.1787835120705274,0.1749543993632862
127940,0.8,1.0,0.1771206434113143,0.1710071003305897
128156,1.0,1.0,0.1801412273431317,0.1701480858620203
128372,0.8,1.0,0.1825909227255764,0.1636244311871606
128588,1.0,1.0,0.1790806536253752,0.1617572449898316
128804,0.8,1.0,0.1709670643652619,0.159194367517273
129020,1.0,1.0,0.1718453763853729,0.1709008923931617
129236,0.8,1.0,0.1784737120189476,0.1595866399245568
129452,1.0,1.0,0.1683203305648929,0.164666691310059
129668,0.8,1.0,0.1614636180870015,0.1585865467529011
129884,1.0,1.0,0.1750070858531382,0.1817969629261842
130100,0.8,1.0,0.1659596720839851,0.1609303444366928
130316,1.0,1.0,0.1687008530210014,0.1516588727150192
130532,0.8,1.0,0.1749345885230437,0.1709755462290865
130748,1.0,1.0,0.1715543885394307,0.1701695347516308
130964,0.8,1.0,0.1812023550506306,0.1655915284682689
131180,1.0,1.0,0.1762186584860216,0.1668195415527276
131396,0.8,1.0,0.172542577298428,0.1711963075545884
131612,1.0,1.0,0.1749246998817164,0.1648044290098156
131828,0.8,1.0,0.1707833819765896,0.16563016950484
132044,1.0,1.0,0.1755749070143415,0.1845450175583893
132260,0.8,1.0,0.1811731639438952,0.1694439895856923
132476,1.0,1.0,0.1670747646810731,0.1583606515538155
132692,0.8,1.0,0.1717270827956501,0.1611288362211863
132908,1.0,1.0,0.1782849579684266,0.1731654905193675
133124,0.8,1.0,0.1751859389645233,0.1662082081757893
133340,1.0,1.0,0.1721275075319707,0.152571839285564
133556,0.8,1.0,0.1724720625297744,0.1751224406718806
133772,1.0,1.0,0.1778584498097381,0.1671484318792465
133988,0.8,1.0,0.1757225263490655,0.1801632976081026
134204,1.0,1.0,0.1787100512303692,0.1645702077241094
134420,0.8,1.0,0.1718791206149362,0.1504649697789964
134636,1.0,1.0,0.1851393344778619,0.1753226888528625
134852,0.8,1.0,0.1854331400541353,0.1757972223847501
135068,1.0,1.0,0.1702060142150699,0.1630351133161011
135284,0.8,1.0,0.162609836367224,0.1612837924185128
135500,1.0,1.0,0.1793966615507355,0.1724975317826771
135716,0.8,1.0,0.1794407121916082,0.1644544409317964
135932,1.0,1.0,0.1749883260028707,0.1456965907444107
136148,0.8,1.0,0.1676565768685131,0.1575380645175653
136364,1.0,1.0,0.1749581810427643,0.1623710900425776
136580,0.8,1.0,0.1709098938825355,0.1769598884895491
136796,1.0,1.0,0.1694977861825442,0.1593236179489841
137012,0.8,1.0,0.1733657880617985,0.1634298002510022
137228,1.0,1.0,0.1759866959742128,0.1789736231729596
137444,0.8,1.0,0.174561105296314,0.1797053967523834
137660,1.0,1.0,0.1785708727725736,0.169471781871091
137876,0.8,1.0,0.177132587035329,0.1635597245661844
138092,1.0,1.0,0.18041476369573,0.1678414065021872
138308,0.8,1.0,0.179518754869299,0.1696205755486067
138524,1.0,1.0,0.177108751253884,0.1707106704989442
138740,0.8,1.0,0.183526490402401,0.1694932406552356
138956,1.0,1.0,0.1775340670863576,0.1654077127778968
139172,0.8,1.0,0.1786941017307212,0.1695899877207681
139388,1.0,1.0,0.176386652065611,0.1599949076703051
139604,0.8,1.0,0.1632234278104295,0.1612226849683897
139820,1.0,1.0,0.1739425792987523,0.1622899417188274
140036,0.8,1.0,0.1743777969987076,0.171402694657658
140252,1.0,1.0,0.1729251269478347,0.1808862458383535
140468,0.8,1.0,0.1745112062203807,0.1775241195645388
140684,1.0,1.0,0.1761608489049577,0.1603195053099093
140900,0.8,1.0,0.1787605341706195,0.1711121827357347
141116,1.0,1.0,0.1816591051144421,0.1851830302506974
141332,0.8,1.0,0.1710056148607176,0.1672207138156213
141548,1.0,1.0,0.1728531720932735,0.1603588474063354
141764,0.8,1.0,0.1791247693137609,0.1741052395386471
141980,1.0,1.0,0.1768186883626993,0.1751818307528724
142196,0.8,1.0,0.1721874220317722,0.1720916673566256
142412,1.0,1.0,0.1820302623143664,0.1702626505397825
142628,0.8,1.0,0.1688815303414801,0.1699945180246773
142844,1.0,1.0,0.176663935277305,0.1650578312443856
143060,0.8,1.0,0.1798950314199879,0.1657144582859016
143276,1.0,1.0,0.1791313295670005,0.1697008042620795
143492,0.8,1.0,0.1691100518967222,0.1589070637430559
143708,1.0,1.0,0.1781808537431521,0.1752216169008564
143924,0.8,1.0,0.1834501845535503,0.1796499247832094
144140,1.0,1.0,0.1688850088310844,0.1572823234756424
144356,0.8,1.0,0.1791580916829984,0.1781382135709913
144572,1.0,1.0,0.1788775361136307,0.1692472916989862
144788,0.8,1.0,0.1877177085537545,0.1766305082994575
145004,1.0,1.0,0.1799998605654801,0.1756624843650712
145220,0.8,1.0,0.1674962993750226,0.1529555197605535
145436,1.0,1.0,0.1842928762101572,0.1760463616025802
145652,0.8,1.0,0.1799791273471218,0.1767704252234873
145868,1.0,1.0,0.176851135692003,0.1661990467469334
146084,0.8,1.0,0.1796386336625079,0.1757980810666725
146300,1.0,1.0,0.1828672838182269,0.1622939514373103
146516,0.8,1.0,0.1759678880007421,0.1716999711805033
146732,1.0,1.0,0.1716976100561598,0.1680886589095052
146948,0.8,1.0,0.1781040923984375,0.1701176310299036
147164,1.0,1.0,0.1741972158373471,0.1644120788001569
147380,0.8,1.0,0.1806825287834223,0.1705396730846308
147596,1.0,1.0,0.1791431037147332,0.1750811768291115
147812,0.8,1.0,0.1676917290443452,0.1605182672241928
148028,1.0,1.0,0.1797716873288358,0.1680633641872469
148244,0.8,1.0,0.1778758411151734,0.1598982017831593
148460,1.0,1.0,0.1743382809615249,0.1804886819131673
148676,0.8,1.0,0.1741846619286487,0.1622014860703935
148892,1.0,1.0,0.1809548557369213,0.1718756117888994
149108,0.8,1.0,0.1716489779348386,0.1591897636902609
149324,1.0,1.0,0.1774909147256195,0.1653740618387299
149540,0.8,1.0,0.1799067982599403,0.1739997115686188
149756,1.0,1.0,0.1894388273305515,0.1702464487506906
149972,0.8,1.0,0.1724729813317158,0.1552684455390661
150188,1.0,1.0,0.1707418730190663,0.1609255348186513
150404,0.8,1.0,0.1752119622553494,0.1755841773158073
150620,1.0,1.0,0.167326037263019,0.170865670846694
150836,0.8,1.0,0.1740435551662777,0.1692731479233985
151052,1.0,1.0,0.177360887070226,0.1660917472180838
151268,0.8,1.0,0.1737660715381804,0.1691909252545595
151484,1.0,1.0,0.174947425623525,0.1689003721724345
151700,0.8,1.0,0.1842685637521362,0.17189724836113
151916,1.0,1.0,0.1703161213543448,0.1678079176752532
152132,0.8,1.0,0.170886190878842,0.1678196180176407
152348,1.0,1.0,0.1793234093522128,0.1563214630516538
152564,0.8,1.0,0.1674028998049408,0.1590696768358383
152780,1.0,1.0,0.1896557795845022,0.1712711175946333
152996,0.8,1.0,0.1750999832470564,0.1681180755399871
153212,1.0,1.0,0.1717359704667421,0.1721168209083768
153428,0.8,1.0,0.1767444559313912,0.1705190065234667
153644,1.0,1.0,0.1771615723755055,0.1686828124522059
153860,0.8,1.0,0.1824874277232481,0.1781714453320207
154076,1.0,1.0,0.1780318631592868,0.1545646798809062
154292,0.8,1.0,0.1729832518448311,0.1591154018671152
154508,1.0,1.0,0.1753829156529192,0.1717572987437219
154724,0.8,1.0,0.1837866505913652,0.1652040436215566
154940,1.0,1.0,0.1777595217908643,0.1644034586960787
155156,0.8,1.0,0.1755714332728801,0.1649664080239746
155372,1.0,1.0,0.1713204631096052,0.1556517370172275
155588,0.8,1.0,0.1768589295019428,0.1573969747638574
155804,1.0,1.0,0.1785080556689613,0.1551381057791202
156020,0.8,1.0,0.1823008862340142,0.1537382890444413
156236,1.0,1.0,0.1755544750813389,0.1608619019073784
156452,0.8,1.0,0.1691205801063123,0.1695827166063922
156668,1.0,1.0,0.180997658464014,0.1763555107680734
156884,0.8,1.0,0.183095497179409,0.1746911911899411
157100,1.0,1.0,0.1664756262205694,0.1472588513716831
157316,0.8,1.0,0.1722157073470618,0.1684818721066079
157532,1.0,1.0,0.1787759933036649,0.1804192038297964
157748,0.8,1.0,0.1704576423318723,0.1488416886239082
157964,1.0,1.0,0.1792398306760229,0.1680884784885339
158180,0.8,1.0,0.1799104653030227,0.1715818073231943
158396,1.0,1.0,0.1815586634780737,0.1672316967290751
158612,0.8,1.0,0.1777258257057865,0.1630417166543494
158828,1.0,1.0,0.1721068516058855,0.1608710847350193
159044,0.8,1.0,0.1665768835828385,0.1571074872489586
159260,1.0,1.0,0.1792963517921125,0.1696699761061832
159476,0.8,1.0,0.1678690554846538,0.1616530358822651
159692,1.0,1.0,0.175943440897525,0.1597904724524289
159908,0.8,1.0,0.1791866015968594,0.1597515724472808
160124,1.0,1.0,0.1740029263699095,0.1657922008765185
160340,0.8,1.0,0.1776085131027387,0.1733405134962138
160556,1.0,1.0,0.1778489641028886,0.1543952124543601
160772,0.8,1.0,0.1743903733247053,0.1464317014892754
160988,1.0,1.0,0.1801354503369624,0.169167776330713
161204,0.8,1.0,0.1799327428178354,0.1730423499962181
161420,1.0,1.0,0.1794508303287294,0.1707704946114874
161636,0.8,1.0,0.1683838770628789,0.148913652344252
161852,1.0,1.0,0.1734774558089697,0.1622417747548702
162068,0.8,1.0,0.1726093712027095,0.1540504934860831
162284,1.0,1.0,0.1844942207158976,0.1631719024642808
162500,0.8,1.0,0.1693121584322567,0.1620166423706115
162716,1.0,1.0,0.1750732637070328,0.1819553786821875
162932,0.8,1.0,0.1802755384570616,0.1820448149122543
163148,1.0,1.0,0.1746943767643315,0.1675793732328243
163364,0.8,1.0,0.1684160046211719,0.1582902933500339
163580,1.0,1.0,0.1829892554071197,0.1708148688531422
163796,0.8,1.0,0.173447044020794,0.1559432899677767
164012,1.0,1.0,0.1773999097746589,0.1567490111161703
164228,0.8,1.0,0.1784789673638947,0.1710686147128985
164444,1.0,1.0,0.1749662116155874,0.1611009749832367
164660,0.8,1.0,0.1669769562615511,0.1510976267650158
164876,1.0,1.0,0.1762543656286052,0.1680453914181097
165092,0.8,1.0,0.1800451085247399,0.1684116951357681
165308,1.0,1.0,0.1755018452025338,0.188186655604816
165524,0.8,1.0,0.1745886530301957,0.1659559159327291
165739,1.0,1.0,0.1784031927926206,0.1715988635864661
165955,0.8,1.0,0.1754973575213519,0.1666043084432613
166171,1.0,1.0,0.1770232875280067,0.162422374606137
166387,0.8,1.0,0.1757675557530445,0.1729006323449972
166603,1.0,1.0,0.1694621974238923,0.1595692218100202
166819,0.8,1.0,0.1742078296026763,0.1739629129996299
167035,1.0,1.0,0.1800083148787291,0.1732243995306521
167251,0.8,1.0,0.1672021045884853,0.1544172942135274
167467,1.0,1.0,0.1698776670189774,0.1710961958640488
167683,0.8,1.0,0.1852774090315337,0.172534481711122
167899,1.0,1.0,0.1784158370745954,0.1757938837236477
168115,0.8,1.0,0.1802665688077289,0.1760558506511742
168331,1.0,1.0,0.1796685173509172,0.1802959356586612
168547,0.8,1.0,0.1863001758260607,0.1819154798434019
168763,1.0,1.0,0.1617564483467843,0.1654708105217749
168979,0.8,1.0,0.178630502147721,0.1573775428892104
169195,1.0,1.0,0.16658532507565,0.1515095850096297
169411,0.8,1.0,0.1719411169983056,0.1919248883348464
169627,1.0,1.0,0.1681629580752978,0.1568605933555699
169843,0.8,1.0,0.1856466657315076,0.1755909583058762
170059,1.0,1.0,0.1672219353054686,0.1591090975830414
170275,0.8,1.0,0.1813392838229271,0.1620979427432178
170491,1.0,1.0,0.1797485099619269,0.1699577381194081
170707,0.8,1.0,0.1741876068609121,0.1737492571181268
170923,1.0,1.0,0.1700931056379439,0.1538454717827695
171139,0.8,1.0,0.1742560721419786,0.1652579611202233
171355,1.0,1.0,0.1750458462247819,0.1505232797848135
171571,0.8,1.0,0.1758649417009026,0.1973536020812971
171787,1.0,1.0,0.1754953669502519,0.1688818887791305
172003,0.8,1.0,0.1698094474586904,0.1687682612979682
172219,1.0,1.0,0.1830865294333232,0.1640020213024654
172435,0.8,1.0,0.1857754392469788,0.1688107104133014
172651,1.0,1.0,0.1737135325629878,0.1741906770238404
172867,0.8,1.0,0.1742789411358093,0.1740232696621792
173083,1.0,1.0,0.1694002715273822,0.1661083163743446
173299,0.8,1.0,0.1744780598308953,0.1481485971365913
173515,1.0,1.0,0.1764278540429674,0.1703136384074645
173731,0.8,1.0,0.1802613910462181,0.1651572223604206
173947,1.0,1.0,0.1820201871286671,0.1742965649520087
174163,0.8,1.0,0.1733674985786323,0.171852118497353
174379,1.0,1.0,0.1756712218881158,0.1634329368166129
174595,0.8,1.0,0.1795836140874286,0.1539840933168237
174811,1.0,1.0,0.1779944484760094,0.1796262588902041
175027,0.8,1.0,0.1785643663551316,0.1656858524058088
175243,1.0,1.0,0.1774503524184592,0.1704443647606139
175459,0.8,1.0,0.1669690185695766,0.1612170382846991
175675,1.0,1.0,0.1839802955845223,0.1805414824113002
175891,0.8,1.0,0.1705000660029082,0.158021419048237
176107,1.0,1.0,0.1741223498994442,0.1611003005942611
176323,0.8,1.0,0.1697837442034353,0.158569548581026
176539,1.0,1.0,0.1718983753115416,0.1679637408088752
176755,0.8,1.0,0.1743622967783143,0.1747040928832747
176971,1.0,1.0,0.1702919781453972,0.1618573687579115
177187,0.8,1.0,0.1738866803419572,0.1626180512512903
177403,1.0,1.0,0.1728098539585301,0.1662566736577037
177619,0.8,1.0,0.1740797503791395,0.1691582153403772
177835,1.0,1.0,0.1752336420723896,0.1702756864706444
178051,0.8,1.0,0.178402751723734,0.1539592594995019
178267,1.0,1.0,0.1756161176133237,0.158429377606777
178483,0.8,1.0,0.1726588711851213,0.1595456637439673
178699,1.0,1.0,0.1780745466291369,0.174679433299448
178915,0.8,1.0,0.1729277304837131,0.1586188164273907
179131,1.0,1.0,0.1756895271978364,0.1694501580166809
179346,0.8,1.0,0.1691677932259469,0.1781429669558041
179562,1.0,1.0,0.1710111223402589,0.1532421109208074
179778,0.8,1.0,0.1834362292248743,0.1722613987929577
179994,1.0,1.0,0.1770817346324735,0.1823211731601391
180210,0.8,1.0,0.1721473003419963,0.1596217209269135
180426,1.0,1.0,0.1836592973125666,0.175861620460496
180642,0.8,1.0,0.167287260455849,0.1665181737416628
180858,1.0,1.0,0.1831055928428923,0.1652095293728416
181074,0.8,1.0,0.1782227411805603,0.1664363186351393
181290,1.0,1.0,0.1802670729278102,0.1724776565379224
181506,0.8,1.0,0.1680488780810491,0.1768308992133641
181722,1.0,1.0,0.1734553785423866,0.1625640905869762
181938,0.8,1.0,0.1671857429638877,0.1483759583390934
182154,1.0,1.0,0.1707635496719547,0.1841789748918891
182370,0.8,1.0,0.1769195650435094,0.1614721638559452
182586,1.0,1.0,0.1839463989688268,0.1691519266796773
182802,0.8,1.0,0.1691080179252546,0.153830889352997
183018,1.0,1.0,0.1797763869745058,0.1706754894897567
183234,0.8,1.0,0.184106423880821,0.1652776812570077
183450,1.0,1.0,0.174742705375947,0.1679838725370538
183666,0.8,1.0,0.1657540063386172,0.1568839040719742
183882,1.0,1.0,0.1801314063786971,0.1683550530207856
184098,0.8,1.0,0.1764117826489331,0.1837118336021523
184314,1.0,1.0,0.1762729473074065,0.1652789242055752
184530,0.8,1.0,0.1786298007299001,0.160144857283558
184746,1.0,1.0,0.1721629179024688,0.1542067924438784
184962,0.8,1.0,0.1705454276250665,0.1625867200162228
185178,1.0,1.0,0.1779556252998027,0.1682993589059142
185394,0.8,1.0,0.1806545919784237,0.1682030463913372
185610,1.0,1.0,0.1801869422222261,0.1684845127973969
185826,0.8,1.0,0.1729739145807126,0.1608917925814625
186042,1.0,1.0,0.183819254560645,0.1691252625307095
186258,0.8,1.0,0.1709893030767139,0.1646887844428404
186474,1.0,1.0,0.1767352978816636,0.1703780375600831
186690,0.8,1.0,0.1733319459340245,0.1667273469677535
186906,1.0,1.0,0.1770285598724071,0.1581044666254526
187122,0.8,1.0,0.1731207785969361,0.170779353034561
187338,1.0,1.0,0.1723799570093391,0.1832443794612089
187554,0.8,1.0,0.1669662071713112,0.1505120567501922
187770,1.0,1.0,0.1694260247682877,0.1691123447051877
187986,0.8,1.0,0.1737934067363782,0.1524833203699398
188202,1.0,1.0,0.1852367620190167,0.1640181778405894
188418,0.8,1.0,0.1754710553992812,0.1634857200761317
188634,1.0,1.0,0.1728784072887585,0.1690222129354539
188850,0.8,1.0,0.1730912909481961,0.1591129272319865
189066,1.0,1.0,0.17396286729104,0.1736035251908103
189282,0.8,1.0,0.1768099354602241,0.1528894671296881
189498,1.0,1.0,0.1767580359823737,0.1707582509101256
189714,0.8,1.0,0.174324281106378,0.167173336407714
189930,1.0,1.0,0.1848956372711676,0.1537266265346436
190146,0.8,1.0,0.1716669881017654,0.1768294770418321
190362,1.0,1.0,0.1692225261058807,0.1558159844585981
190578,0.8,1.0,0.1795299879312878,0.1758548994014629
190794,1.0,1.0,0.1727679481834915,0.1598141736135783
191010,0.8,1.0,0.1803821417679302,0.1625712162647797
191226,1.0,1.0,0.1779001363193875,0.1727468686080619
191441,0.8,1.0,0.1666068805646809,0.1606416963566021
191657,1.0,1.0,0.179603027925021,0.1694887999479585
191873,0.8,1.0,0.1762939094965304,0.1566187359562878
192089,1.0,1.0,0.1767281867449027,0.161336383327976
192305,0.8,1.0,0.1799439885736064,0.1628496574022841
192521,1.0,1.0,0.1715045589370841,0.1637161818026157
192737,0.8,1.0,0.1765226976652551,0.1604126916188752
192953,1.0,1.0,0.1702397408864803,0.1754987717910857
193169,0.8,1.0,0.1724601666098569,0.1517748470878649
193385,1.0,1.0,0.1752042933902585,0.1747466166974639
193601,0.8,1.0,0.1676699554497989,0.1574421660088402
193817,1.0,1.0,0.1769573329841664,0.1664610306897749
194033,0.8,1.0,0.1795542166025507,0.182817556881995
194249,1.0,1.0,0.1807356905849206,0.1826449911512748
194465,0.8,1.0,0.1751550207002934,0.1698606326385072
194681,1.0,1.0,0.1768135526617121,0.1471061809989294
194897,0.8,1.0,0.1684854346577863,0.1671992424818983
195113,1.0,1.0,0.1715930153883815,0.1698430807766438
195329,0.8,1.0,0.1753133810651564,0.1626525263425428
195545,1.0,1.0,0.1727513170836443,0.1649257377648741
195761,0.8,1.0,0.1727636088572871,0.1483930402104071
195977,1.0,1.0,0.1761491515095157,0.1752512574984821
196193,0.8,1.0,0.1775929144306709,0.1657711330689598
196409,1.0,1.0,0.176662944446016,0.1478305615407361
196625,0.8,1.0,0.1737110659872768,0.1556692247569459
196841,1.0,1.0,0.1663733651340177,0.1524216861551946
197057,0.8,1.0,0.1695633833067884,0.1586355664198189
197273,1.0,1.0,0.1795328025799072,0.1655285657710877
197489,0.8,1.0,0.1805145647418324,0.1783491636337468
197705,1.0,1.0,0.1831793503892703,0.1835549139653421
197921,0.8,1.0,0.1817691376160066,0.1643583066975565
198137,1.0,1.0,0.1800819466348572,0.1792435088819497
198353,0.8,1.0,0.173572887306051,0.1596028750885842
198569,1.0,1.0,0.1773348977717432,0.1758331070606126
198785,0.8,1.0,0.1713732480253223,0.1737955379344688
199001,1.0,1.0,0.1752859721258382,0.1704879099144862
199217,0.8,1.0,0.1738234171924202,0.1793504035141801
199433,1.0,1.0,0.1703778010070512,0.1563693297817798
199648,0.8,1.0,0.1789418804430819,0.1603408695457533
199864,1.0,1.0,0.1769687437022836,0.1721291227974636
200080,0.8,1.0,0.1845706252903146,0.1762074293743024
200296,1.0,1.0,0.1764533240343791,0.1624297385959751
200512,0.8,1.0,0.1710793907381752,0.1554689613224905
200728,1.0,1.0,0.1761955257012618,0.1551443129215726
200944,0.8,1.0,0.1868247160220828,0.1821734990332832
201160,1.0,1.0,0.1827448221783878,0.1627474177710809
201376,0.8,1.0,0.1745640829775449,0.1584609356522266
201592,1.0,1.0,0.1707936333027099,0.1798435334355529
201808,0.8,1.0,0.1746499769065065,0.1684124868874872
202024,1.0,1.0,0.1767340773738619,0.1774248637040209
202240,0.8,1.0,0.1717456984936395,0.1589256954758416
202456,1.0,1.0,0.1753745114294975,0.1738531121285634
202672,0.8,1.0,0.1756832262768199,0.159720421095083
202888,1.0,1.0,0.1718709138237255,0.1570881820824658
203104,0.8,1.0,0.1675753896954402,0.1413628892958334
203320,1.0,1.0,0.1690653421844733,0.1620645928690454
203536,0.8,1.0,0.1728603219194894,0.1698548594376279
203752,1.0,1.0,0.1650757749706128,0.1597076968675539
203968,0.8,1.0,0.1772219816403987,0.1653107944333893
204184,1.0,1.0,0.176733780044752,0.1720144597339273
204400,0.8,1.0,0.1792980554191654,0.1799834248846256
204616,1.0,1.0,0.1756967122578464,0.1630698091224927
204832,0.8,1.0,0.181431939927474,0.1654259485977915
205048,1.0,1.0,0.1691981259782187,0.1650588192453425
205264,0.8,1.0,0.1757986542840841,0.1691504875751473
205480,1.0,1.0,0.1756894191891751,0.1751483978999335
205696,0.8,1.0,0.1666908570738972,0.1764068181069058
205912,1.0,1.0,0.1734463508557466,0.1572841709948643
206128,0.8,1.0,0.1781280499298396,0.1634552832026132
206344,1.0,1.0,0.1812460382255137,0.1764464400862423
206560,0.8,1.0,0.175133104078807,0.1684605720129328
206776,1.0,1.0,0.1776642421678487,0.169371824573743
206992,0.8,1.0,0.178988057498955,0.1535822069312755
207208,1.0,1.0,0.1873713593735711,0.1609433515884585
207424,0.8,1.0,0.1803508272234288,0.1596564790850185
207640,1.0,1.0,0.1690076963149291,0.1601740275382454
207856,0.8,1.0,0.1778451744246778,0.1684504776761861
208072,1.0,1.0,0.1749508227422555,0.1759705131341167
208288,0.8,1.0,0.1756424058564104,0.1619095978321006
208504,1.0,1.0,0.1765881653370397,0.1636714260578677
208720,0.8,1.0,0.1760100525659061,0.1691918433648175
208936,1.0,1.0,0.1748218682446657,0.1637102739964143
