,velocity,operatingError,reportingError
40252,0.5,0.1711342590435687,0.1541008061645037
40253,0.6,0.1713003333026971,0.174926050682765
40254,0.7,0.1952341800141268,0.1499985719153195
40255,0.8,0.1930673489043773,0.2084926089835667
40256,0.9,0.3021007971362304,0.1748481609662801
40464,0.1,0.1673505676797679,0.1539218926179696
40465,0.2,0.173972087237322,0.15929645882075
40466,0.3,0.1560702702092327,0.1653986601478323
40467,0.4,0.1641119743310494,0.1640566919870952
40468,0.5,0.1704078685786397,0.1610503419150556
40469,0.6,0.1640183079523512,0.1396510855873713
40470,0.7,0.1771540464064424,0.1113076245795371
40471,0.8,0.1664679699176489,0.1303151719158333
40472,0.9,0.1532266412486909,0.1479651044204931
40680,0.1,0.1753923390592727,0.1562966035152883
40681,0.2,0.1529366606582169,0.1595235858546202
40682,0.3,0.1739182654396425,0.1677587413119069
40683,0.4,0.1779417956644145,0.149517112189712
40684,0.5,0.1535297791261023,0.1432406346889392
40685,0.6,0.1684828082333535,0.1705225045213551
40686,0.7,0.1995693658929452,0.1391972591311745
40687,0.8,0.1743510005355867,0.1463353299905929
40688,0.9,0.2739764905015784,0.1753164303147434
40896,0.1,0.1660385651316242,0.1531698042760041
40897,0.2,0.1767093813297758,0.1473000489044156
40898,0.3,0.1801869145010008,0.1738062472781122
40899,0.4,0.1938569955376526,0.1459432715201616
40900,0.5,0.1702534850060563,0.1455654738126805
40901,0.6,0.1783485431192083,0.1192407520874171
40902,0.7,0.170742753943309,0.1639211464190836
40903,0.8,0.1587538495897613,0.154623716107472
40904,0.9,0.1415229754149616,0.1308949857097272
41112,0.1,0.1822034605481687,0.1591193321233172
41113,0.2,0.1863626481454669,0.17796683175528
41114,0.3,0.1738952309628952,0.1804252239611133
41115,0.4,0.1750802759178311,0.1406428499493715
41116,0.5,0.1792192966937853,0.1950950478268814
41117,0.6,0.1807143599198938,0.1817628230484758
41118,0.7,0.1666240236571576,0.1919365933266218
41119,0.8,0.1738166710267757,0.1516580891107488
41120,0.9,0.1682794121154552,0.1503297954849175
41328,0.1,0.1656761667432104,0.1622884686987497
41329,0.2,0.1764357225091969,0.1596198153826628
41330,0.3,0.1863268753949649,0.1593831466310459
41331,0.4,0.1690010549219004,0.1510022340670268
41332,0.5,0.1488234693277346,0.1423877796616861
41333,0.6,0.1764377914283118,0.1461706002783468
41334,0.7,0.1804393790289977,0.1370845836041847
41335,0.8,0.1593020308235962,0.1353324693086334
41336,0.9,0.1793489420580533,0.1898884267616401
41544,0.1,0.1617273131103837,0.1462940621428702
41545,0.2,0.1738081496832895,0.1684140573115002
41546,0.3,0.1781738077428291,0.1675543873486793
41547,0.4,0.1960300798311831,0.1705109499493622
41548,0.5,0.1789769451953141,0.1765228091053808
41549,0.6,0.18049014762605,0.1736631620452248
41550,0.7,0.1564901904381834,0.1751875456003215
41551,0.8,0.1446619259159139,0.1473920015214929
41552,0.9,0.1706889752328677,0.1753998358693581
41760,0.1,0.179791419599343,0.1563479267574351
41761,0.2,0.1837887535215859,0.1675978055094749
41762,0.3,0.1576628651361329,0.1663598136954981
41763,0.4,0.1790525540805409,0.1608976229899913
41764,0.5,0.2216617365939147,0.1667811108845767
41765,0.6,0.1675760193297536,0.1466081951300037
41766,0.7,0.1764353244527644,0.1386869812566832
41767,0.8,0.1747186640175834,0.1619359803342976
41768,0.9,0.1445204863053477,0.1271679858509957
41976,0.1,0.1718803269594158,0.1562199415694163
41977,0.2,0.1753668466816044,0.1518443360668895
41978,0.3,0.1834218663842197,0.1679261080288659
41979,0.4,0.1604014335382845,0.173785488816118
41980,0.5,0.183667241585969,0.1612541154879613
41981,0.6,0.1866836155182923,0.1750769146384271
41982,0.7,0.1601233047233134,0.1329949627055815
41983,0.8,0.2920907954899659,0.1564558868207964
41984,0.9,0.2205022489759522,0.1742509688471089
42192,0.1,0.1678208973369045,0.164534822783517
42193,0.2,0.180925865907262,0.1681201460291297
42194,0.3,0.1712370666734815,0.1721954044467882
42195,0.4,0.1812673952075901,0.1504761159928573
42196,0.5,0.1808662218986614,0.1744247271821364
42197,0.6,0.1861247643679872,0.1449772204152744
42198,0.7,0.2442588481018118,0.1937604511077575
42199,0.8,0.1685709162337572,0.1540246536096295
42200,0.9,0.1941329993051262,0.105376702686625
42408,0.1,0.1746570789347761,0.1611544150677138
42409,0.2,0.1726059996798673,0.14175143956102
42410,0.3,0.1515467377743221,0.1474181798401752
42411,0.4,0.1783008662890402,0.1704755331580809
42412,0.5,0.1404632583272828,0.1494065031191127
42413,0.6,0.1845787259988063,0.226831403344036
42414,0.7,0.1951747384183806,0.1023333222313121
42415,0.8,0.187922708531007,0.1804348541292857
42416,0.9,0.1528958792093689,0.1682746272623568
42624,0.1,0.1768901521682918,0.1532799835962103
42625,0.2,0.1837375621024115,0.1516210855537334
42626,0.3,0.1714551957028726,0.1554855502636221
42627,0.4,0.1781667804277597,0.1374335473552918
42628,0.5,0.1905312589024331,0.1297984227696157
42629,0.6,0.1878781355806356,0.188899927869633
42630,0.7,0.1889924093494657,0.195068428299289
42631,0.8,0.1783958156059823,0.1911240864637805
42632,0.9,0.177729897914641,0.1829115267487343
42840,0.1,0.1711602589965686,0.1581110536589678
42841,0.2,0.1761021795604394,0.1513945466060931
42842,0.3,0.164871206704168,0.1594925994346658
42843,0.4,0.1604226667154341,0.151461312779319
42844,0.5,0.1617786865977646,0.1519554728016026
42845,0.6,0.1794668729766992,0.1183931511016994
42846,0.7,0.1464655217791411,0.1504628334073756
42847,0.8,0.1255472465699144,0.1243984773559054
42848,0.9,0.1772059114528816,0.1204867768799571
43056,0.1,0.1675972608347752,0.1644007861569801
43057,0.2,0.166337626279934,0.1572153194223951
43058,0.3,0.188439593533042,0.159379326338179
43059,0.4,0.1547243483834959,0.1605058547991859
43060,0.5,0.1643556962534026,0.141291553518817
43061,0.6,0.1421705460874328,0.1695609777412214
43062,0.7,0.1909395573708686,0.1314910491263068
43063,0.8,0.1920561156386414,0.1777375922506147
43064,0.9,0.1682039781396292,0.1619810559773868
43272,0.1,0.1813887429545584,0.1607411327310631
43273,0.2,0.1678414633529982,0.1674707747386899
43274,0.3,0.1724843687682738,0.1621374823272057
43275,0.4,0.1699750524041985,0.1516581841864089
43276,0.5,0.182199887291383,0.1587283193761774
43277,0.6,0.1816574789100472,0.1895820760446002
43278,0.7,0.201040445903242,0.1484578879176495
43279,0.8,0.2107301478136322,0.1850556119397401
43280,0.9,0.2077918361008857,0.1567464391973468
43488,0.1,0.1815049429183811,0.1696850541189187
43489,0.2,0.1785258969846424,0.1619261233714274
43490,0.3,0.1736213373609349,0.1752795055342874
43491,0.4,0.1762695888461389,0.1516021907107638
43492,0.5,0.1480486984334523,0.1676088683080695
43493,0.6,0.1860518790716495,0.1702973352638108
43494,0.7,0.1733783629984538,0.1119994761578272
43495,0.8,0.2259225430038577,0.1397349069661811
43496,0.9,0.1694473518536932,0.1715845356976888
43704,0.1,0.1773506721496071,0.1625622626436281
43705,0.2,0.1807435724333086,0.1615202036808801
43706,0.3,0.1739660071958212,0.1643379546219829
43707,0.4,0.1795174689344215,0.1530769241583273
43708,0.5,0.1541764550118768,0.1486417199187109
43709,0.6,0.1627547833672968,0.1314699076499295
43710,0.7,0.1692295266327733,0.1613767622960489
43711,0.8,0.1860251308857791,0.1675699172359757
43712,0.9,0.1684679404919316,0.212299802027044
43920,0.1,0.1750307125013114,0.1562322874081642
43921,0.2,0.1828519602897156,0.1815080990336065
43922,0.3,0.1876524513712657,0.1403063553553497
43923,0.4,0.1672980666300783,0.1245442191119318
43924,0.5,0.1849754935589901,0.13984928172189
43925,0.6,0.1632946619092279,0.1579227430618195
43926,0.7,0.1515817298105146,0.1562375255651364
43927,0.8,0.2238533958440222,0.1515007972150254
43928,0.9,0.1567046255704457,0.1612629498294492
44136,0.1,0.1597962929400509,0.1614644197087743
44137,0.2,0.1793606173396324,0.1646588677648538
44138,0.3,0.1814797283723309,0.1552146847443013
44139,0.4,0.1776341509020043,0.1565550186092798
44140,0.5,0.1626699545047514,0.1750903369558364
44141,0.6,0.2107716367712969,0.1667889528232185
44142,0.7,0.2752279388909796,0.1606683851814654
44143,0.8,0.1807163764000883,0.1768903754858341
44144,0.9,0.3267557957268208,0.1584012482279004
44352,0.1,0.1804656544982761,0.1768067254927077
44353,0.2,0.1720044816545949,0.1533210667971448
44354,0.3,0.1661816088948512,0.1577402826526502
44355,0.4,0.1675057035306354,0.1450438956285768
44356,0.5,0.1446428943870086,0.1757954722076607
44357,0.6,0.1802664414600535,0.1557749959653159
44358,0.7,0.1749556089790779,0.1783095567323685
44359,0.8,0.1542240632660541,0.1607148514886604
44360,0.9,0.2170384618218195,0.1560271978653189
44568,0.1,0.1685208312179174,0.1616911980282415
44569,0.2,0.1737283472514468,0.1442787971594693
44570,0.3,0.1680190939710393,0.1499163405478373
44571,0.4,0.1726781922240803,0.1455623442209705
44572,0.5,0.1567396812642853,0.1579548212533871
44573,0.6,0.1795121318696071,0.1886763957933875
44574,0.7,0.1432818277864239,0.1710599473993363
44575,0.8,0.1724708960027856,0.1689712118938525
44576,0.9,0.3087576325772646,0.1703908322546012
44784,0.1,0.1779487414793263,0.1690284456845993
44785,0.2,0.1654316534326025,0.1614440266211103
44786,0.3,0.1617736071285941,0.1515993813985888
44787,0.4,0.1851763106684642,0.1572301628612659
44788,0.5,0.2035421096261882,0.2036790085580755
44789,0.6,0.1764477506572672,0.1412732702828581
44790,0.7,0.1763274242074384,0.1554256680337445
44791,0.8,0.181491123280335,0.1450627053565971
44792,0.9,0.2613700464897608,0.1708164604275044
45000,0.1,0.1769698308081239,0.1521573577720732
45001,0.2,0.1686240655814085,0.1735840184295415
45002,0.3,0.1726212102829425,0.1688829059380574
45003,0.4,0.1795665310593821,0.1554095635018246
45004,0.5,0.1647527560503249,0.1456983003571945
45005,0.6,0.1936101076394058,0.1593520043460164
45006,0.7,0.18793442573973,0.2098165274203013
45007,0.8,0.184067181662852,0.1449679726705443
45008,0.9,0.1702755687525409,0.1753501450526148
45216,0.1,0.1643208750188357,0.1589118767297199
45217,0.2,0.1862220333460097,0.1792156929630131
45218,0.3,0.1866113754721873,0.1840977295945379
45219,0.4,0.1868328343911407,0.1629369984512103
45220,0.5,0.1335884681524368,0.1362679634609489
45221,0.6,0.1635219488257736,0.1560919261083405
45222,0.7,0.1656315432223467,0.1505503640043081
45223,0.8,0.1618424005849357,0.1376485835469015
45224,0.9,0.1895320512699293,0.164164758960384
45432,0.1,0.1888590949300324,0.1567443967411796
45433,0.2,0.1769839732704234,0.1601839969554024
45434,0.3,0.1702384587671865,0.1399924634112345
45435,0.4,0.191746843051741,0.1662964585765652
45436,0.5,0.1614026456474546,0.1519367960484333
45437,0.6,0.194393301674362,0.1627409296293005
45438,0.7,0.2346912325937064,0.1379582137319354
45439,0.8,0.2163458147215912,0.1735732943433231
45440,0.9,0.2393423044892115,0.1434158825135337
45648,0.1,0.1742294196873624,0.1510166278364692
45649,0.2,0.1757106607837547,0.1607546380911651
45650,0.3,0.1643838385290137,0.1603392040294421
45651,0.4,0.1436025381001907,0.1292339488873854
45652,0.5,0.1718956013457706,0.1383601252277547
45653,0.6,0.1822691376145103,0.1470931423084212
45654,0.7,0.1756783870479427,0.1804557727283841
45655,0.8,0.2445268159807079,0.1595374602345032
45656,0.9,0.1861277913188238,0.1640224065249111
45864,0.1,0.1734593013494406,0.1742009229114614
45865,0.2,0.164260500354243,0.1510784017882391
45866,0.3,0.1786729347152429,0.161659416165093
45867,0.4,0.1734963941739659,0.1655325317617428
45868,0.5,0.17647779074562,0.1505162771361746
45869,0.6,0.1573861244658086,0.1661697832234981
45870,0.7,0.1793814374749996,0.1806194272795941
45871,0.8,0.1832586198409762,0.1295447115810296
45872,0.9,0.1562121556224422,0.1347488181033427
46080,0.1,0.1752008913132899,0.1562197857438474
46081,0.2,0.1741053683043427,0.144663645241441
46082,0.3,0.1779842481235085,0.1449281139315814
46083,0.4,0.1580423835234822,0.1745190679065567
46084,0.5,0.162761966676539,0.1461896219108882
46085,0.6,0.181948718285262,0.1822914616644329
46086,0.7,0.1540350313915248,0.1824222759318777
46087,0.8,0.176194016766665,0.1523888863231883
46088,0.9,0.1823238563236069,0.1638736290871508
46296,0.1,0.170211844683147,0.1573543053803532
46297,0.2,0.1754657076235572,0.1727023399651752
46298,0.3,0.1765555371227399,0.1600662326738427
46299,0.4,0.1790340010621258,0.1415573506677108
46300,0.5,0.1737695707407551,0.1737327539008339
46301,0.6,0.1846227509327446,0.1643931369051779
46302,0.7,0.1816657347080562,0.1435056478675925
46303,0.8,0.121680698768895,0.1407817243307449
46304,0.9,0.1631349137521045,0.2087851714934605
46512,0.1,0.1664180775511679,0.1485154907714906
46513,0.2,0.1660807158594,0.156809606036789
46514,0.3,0.1653569137358622,0.1460236100713548
46515,0.4,0.1578542285090177,0.1475578283287112
46516,0.5,0.1703919577895221,0.1411531634718754
46517,0.6,0.1714720635132962,0.163570041994063
46518,0.7,0.1545169058665962,0.1770927393053621
46519,0.8,0.2415957269205657,0.1309324305660688
46520,0.9,0.1990187933179084,0.1215034450088887
46728,0.1,0.1849509546782892,0.1704626381952834
46729,0.2,0.1688036873385545,0.1568637024920575
46730,0.3,0.1819348638680145,0.1426052198581751
46731,0.4,0.1899458162915096,0.1863974417458104
46732,0.5,0.1945814386054982,0.1593052320459763
46733,0.6,0.1791460954081618,0.1512524537905871
46734,0.7,0.2876087509257183,0.1621980414651412
46735,0.8,0.242795047405527,0.1691311367952035
46736,0.9,0.1977658071187279,0.1698853357016985
46944,0.1,0.1666222997516546,0.1546159674531617
46945,0.2,0.1937207466080437,0.170199864456428
46946,0.3,0.1859658087295981,0.1487217548817038
46947,0.4,0.1918159685681499,0.1464033695419724
46948,0.5,0.1731469648078663,0.1464247545551695
46949,0.6,0.17918281033899,0.1527009995889413
46950,0.7,0.1606242670882142,0.1412998921512019
46951,0.8,0.1899529332623817,0.1423413507664485
46952,0.9,0.1432202248893517,0.1511929164486493
47160,0.1,0.1774623544119049,0.1507022881134688
47161,0.2,0.1800831734216307,0.1643573302867788
47162,0.3,0.174867613990378,0.1600949844956177
47163,0.4,0.1646441853543838,0.1569957994378407
47164,0.5,0.1900531830520469,0.1731786776214322
47165,0.6,0.1667877127817116,0.1481328394584705
47166,0.7,0.1629700055081785,0.1622803728404577
47167,0.8,0.2035331965693168,0.1311103420024505
47168,0.9,0.2153316692073525,0.169466403717561
47376,0.1,0.1822401329896079,0.171825650348695
47377,0.2,0.1736918879895256,0.1560795929172038
47378,0.3,0.1697269290968173,0.1312925762728453
47379,0.4,0.1837100674251779,0.1758816694442997
47380,0.5,0.1650411554390278,0.1667455716695522
47381,0.6,0.1939759861882838,0.2264992885594569
47382,0.7,0.188432827736497,0.1143903381225653
47383,0.8,0.1623497226225121,0.1737419033527244
47384,0.9,0.2005548419526951,0.1481343201469191
47592,0.1,0.1798524683847701,0.1663196081957832
47593,0.2,0.1766715176600017,0.1336771944133759
47594,0.3,0.1656040494375477,0.1753714458467696
47595,0.4,0.1544509139328007,0.1554829423242032
47596,0.5,0.1545292666000705,0.1309209646767314
47597,0.6,0.1657796192752112,0.1307038183417855
47598,0.7,0.1542579523980139,0.1691792760105726
47599,0.8,0.1793446638129494,0.1560715993666043
47600,0.9,0.2331727942502312,0.184811534209963
47808,0.1,0.1733187578437416,0.170364720474976
47809,0.2,0.1811236127127059,0.1583111230944428
47810,0.3,0.1569356281543175,0.1873741082054568
47811,0.4,0.1690792034983106,0.1831232802691001
47812,0.5,0.1710988467391913,0.1501358217077221
47813,0.6,0.1729124149592623,0.1556943628714551
47814,0.7,0.1688791369420446,0.139153212624165
47815,0.8,0.1699154016133796,0.1560406373042656
47816,0.9,0.1792924549920718,0.1487015164126038
48024,0.1,0.1831437393237137,0.1706064387844643
48025,0.2,0.1576429622624518,0.1693608172866552
48026,0.3,0.1742139156169338,0.1361552899781134
48027,0.4,0.1852448872914344,0.175540120348628
48028,0.5,0.191230141937553,0.175099923730836
48029,0.6,0.1741587676100906,0.1740529023676064
48030,0.7,0.1856523722586743,0.1594581349132521
48031,0.8,0.1285081417787552,0.1608534427407675
48032,0.9,0.2686258933181685,0.2155514350505743
48240,0.1,0.1798908384313919,0.1524396154730256
48241,0.2,0.1794490157626428,0.1638733748932087
48242,0.3,0.1753848176874139,0.1432014398522159
48243,0.4,0.1705863274649418,0.1626346947007946
48244,0.5,0.1620334948044834,0.199895256534012
48245,0.6,0.1879613551733084,0.1885986736065041
48246,0.7,0.1890557896211502,0.1850146266028579
48247,0.8,0.208801676700585,0.1144395596096323
48248,0.9,0.1666361266155931,0.169191226572766
48456,0.1,0.1645281386873903,0.1485194007980999
48457,0.2,0.1727392114752831,0.1373623712943377
48458,0.3,0.1690213735986405,0.1650155843523581
48459,0.4,0.1858793513963658,0.1794691417253524
48460,0.5,0.1839850640853773,0.1319637159836347
48461,0.6,0.180234843904017,0.1855984122482142
48462,0.7,0.1412362071924521,0.15363539517444
48463,0.8,0.1825944210128138,0.1962593340241541
48464,0.9,0.173530871486901,0.1944864780277719
48672,0.1,0.1809832717474048,0.1497618641369079
48673,0.2,0.1754333238772834,0.1652537066279945
48674,0.3,0.1623908863154209,0.1670225635708513
48675,0.4,0.1734233752233781,0.1587537768035534
48676,0.5,0.1873692232517402,0.1456779708961434
48677,0.6,0.1740227127348186,0.1692094339529811
48678,0.7,0.1794198677515258,0.1765197818354142
48679,0.8,0.1760606024310305,0.1488513531327235
48680,0.9,0.2383635377253987,0.1251202493176508
48888,0.1,0.1806503307909398,0.1500551457671842
48889,0.2,0.1782853179136196,0.1652623285253723
48890,0.3,0.1938360340372248,0.1566367552062594
48891,0.4,0.1785263030709235,0.1568708294567268
48892,0.5,0.1740356418677746,0.1824825756350526
48893,0.6,0.1823553458751242,0.1775987837198201
48894,0.7,0.1428490772867206,0.1296502612428265
48895,0.8,0.1548182686366173,0.1636113046482639
48896,0.9,0.1357690671619748,0.14443340540949
49104,0.1,0.1710455497065925,0.1615606060405824
49105,0.2,0.1872030281006484,0.1616485001778433
49106,0.3,0.1835064971988476,0.1651263742887293
49107,0.4,0.1927657049387093,0.1753340438575437
49108,0.5,0.1971945807510783,0.1612545464266713
49109,0.6,0.1667431959854278,0.1930467661940095
49110,0.7,0.2049843232553843,0.1604858729099318
49111,0.8,0.1916111140650676,0.1852175225548221
49112,0.9,0.1804996265650401,0.128853277457278
49320,0.1,0.1719792245741282,0.1723942451204376
49321,0.2,0.1675286444628843,0.1462878581302737
49322,0.3,0.18424956646169,0.1612368906551853
49323,0.4,0.1844093956982785,0.1689656577442854
49324,0.5,0.1856758748049683,0.2090892263361275
49325,0.6,0.1698960953987494,0.1528652491303533
49326,0.7,0.1415582442804698,0.151938831948866
49327,0.8,0.2232798651742369,0.1430207236309069
49328,0.9,0.2646763912085733,0.1581557598619341
49536,0.1,0.1733794174473233,0.1618218523170293
49537,0.2,0.1763562034568995,0.1658342245194924
49538,0.3,0.1770678381315588,0.1496838128588055
49539,0.4,0.1625128045711753,0.174566931847981
49540,0.5,0.1904828329921374,0.2124744850585265
49541,0.6,0.2073361539332691,0.1638297326890005
49542,0.7,0.1589660034945141,0.1664118871107134
49543,0.8,0.2139216091866359,0.1645478518710091
49544,0.9,0.2106095243651267,0.1667642381371777
49752,0.1,0.1798659245581355,0.1578459656475133
49753,0.2,0.182432477300143,0.1569914347241187
49754,0.3,0.1661117282827162,0.1526897837111518
49755,0.4,0.1646743113454228,0.1568745877122272
49756,0.5,0.2385337173267748,0.1779522213874791
49757,0.6,0.1459614603595213,0.1447671548808666
49758,0.7,0.2060693850080848,0.1295071495659245
49759,0.8,0.1833661933065222,0.1796220962999596
49760,0.9,0.1621852144692477,0.1483645307802619
49968,0.1,0.1790030813614316,0.1593737207766997
49969,0.2,0.1627066386344131,0.1803582809829907
49970,0.3,0.1798975336154268,0.1525645796424959
49971,0.4,0.1635564096898605,0.1617843727135749
49972,0.5,0.1633269916960772,0.158586789335866
49973,0.6,0.1702540151366251,0.1682747851060693
49974,0.7,0.1921140550063597,0.1782425223517786
49975,0.8,0.1790791901446995,0.1623829797286574
49976,0.9,0.1328132822036239,0.1472807971847165
50184,0.1,0.1790155632327204,0.1658461235959365
50185,0.2,0.2044437823817208,0.1842670844636842
50186,0.3,0.1682036201695012,0.1695632362803744
50187,0.4,0.1710675309585575,0.1407843088444018
50188,0.5,0.1713804375585007,0.1293561311461542
50189,0.6,0.1617458159189866,0.1499803551588537
50190,0.7,0.1946915520922497,0.2134503404490697
50191,0.8,0.1952271711075728,0.1298552029953721
50192,0.9,0.1722133885245408,0.2001628248755604
50400,0.1,0.1754880181842229,0.1636040044621834
50401,0.2,0.196443604359421,0.1670961489960792
50402,0.3,0.1721803925545939,0.1565480095232616
50403,0.4,0.1827488965027696,0.211020776080325
50404,0.5,0.1661186466194694,0.1600742132263489
50405,0.6,0.1599562161468321,0.1529370596956649
50406,0.7,0.1819826103386417,0.137871752693303
50407,0.8,0.162380689716105,0.1523472687255304
50408,0.9,0.1871346717861058,0.1991217654021186
50616,0.1,0.1740745350524283,0.1701607396817469
50617,0.2,0.1791730433577759,0.1580253560985201
50618,0.3,0.1730926415349131,0.160056682487306
50619,0.4,0.1573359493784925,0.1465293964384152
50620,0.5,0.1847720577473862,0.1514275951881622
50621,0.6,0.1854849094836478,0.1405276469027087
50622,0.7,0.1950029342125284,0.1919871029479106
50623,0.8,0.1760971092557131,0.1933702240130196
50624,0.9,0.2685951906479239,0.1813347447298221
50832,0.1,0.1693668624206607,0.1611728435660039
50833,0.2,0.1723535886872041,0.1791436464428586
50834,0.3,0.1890783884259582,0.1628325710539138
50835,0.4,0.1776702531951773,0.1796522607892545
50836,0.5,0.1588592249219407,0.1452491017277877
50837,0.6,0.1880503199367814,0.1668205594768741
50838,0.7,0.2745900510597757,0.1570014672842127
50839,0.8,0.1578653767674538,0.1815786760230228
50840,0.9,0.1883669683907688,0.1383564074007019
51048,0.1,0.1773466866271636,0.1617244979419668
51049,0.2,0.1823957872278844,0.172091251379316
51050,0.3,0.1714557489434977,0.1583622517555784
51051,0.4,0.1778563079498629,0.175574291601823
51052,0.5,0.1907533783567447,0.170221896342816
51053,0.6,0.1704630668643378,0.1551495987959359
51054,0.7,0.1578647017971212,0.1550222307346487
51055,0.8,0.167268778464273,0.1552847318230915
51056,0.9,0.1619385479958294,0.141093137633879
51264,0.1,0.16761540942075,0.1565145654628197
51265,0.2,0.1840108491083951,0.1564500766177238
51266,0.3,0.164121428384642,0.1742413366334902
51267,0.4,0.1649531277524717,0.1704019963062337
51268,0.5,0.1824939948930948,0.163528328521992
51269,0.6,0.1602600371937346,0.1351866968815013
51270,0.7,0.1789516859836181,0.1599468151547543
51271,0.8,0.231008552097725,0.1503029209602092
51272,0.9,0.2080625884078835,0.2087223932659336
51480,0.1,0.1776194143863668,0.1607872552295629
51481,0.2,0.1659296193549831,0.154933466574632
51482,0.3,0.1715164789046554,0.1614312361871071
51483,0.4,0.180349891407695,0.1720310995443567
51484,0.5,0.1715470117954639,0.1869294183859793
51485,0.6,0.1833536332874974,0.1821515547676537
51486,0.7,0.2287610053187186,0.1650505656920824
51487,0.8,0.2146991011962689,0.2159877514886448
51488,0.9,0.2070625875599047,0.165656174116398
51696,0.1,0.1794068515554965,0.1612934021639479
51697,0.2,0.1632321296501695,0.1439501741701509
51698,0.3,0.1888186303511843,0.1801714103250837
51699,0.4,0.17873105745152,0.1556953770361022
51700,0.5,0.1496467340262197,0.134718419199316
51701,0.6,0.1267743537351149,0.1333125977239449
51702,0.7,0.1492459639364942,0.1602257796596845
51703,0.8,0.2550711329362296,0.1480275519039111
51704,0.9,0.2208122873512236,0.1672020554289993
51912,0.1,0.167497635721067,0.1479283787824695
51913,0.2,0.1791430628756611,0.1572590676733901
51914,0.3,0.1851654560295782,0.1616118310580921
51915,0.4,0.1901903426546029,0.1631988031558348
51916,0.5,0.1846975114558359,0.1728771213609955
51917,0.6,0.1725660780582569,0.1359446161663076
51918,0.7,0.1864660863814222,0.1625458076744295
51919,0.8,0.1660011082703216,0.133348160387041
51920,0.9,0.1370371026217023,0.1348586070500757
52128,0.1,0.1729043834317396,0.1621482751667756
52129,0.2,0.1682896262483457,0.1649225652984794
52130,0.3,0.1715387665704982,0.1701876022522555
52131,0.4,0.147728598916734,0.1355999260137076
52132,0.5,0.1727882420435764,0.1591225254569096
52133,0.6,0.1697530106118818,0.1475991403199423
52134,0.7,0.1302055213192494,0.1419718454812703
52135,0.8,0.1597308467034973,0.1178428881987606
52136,0.9,0.1941164014381405,0.1308805197393288
52344,0.1,0.1732928113281723,0.1638124931589168
52345,0.2,0.1810061976116193,0.1566828862970761
52346,0.3,0.1773597767666909,0.173103956966115
52347,0.4,0.2023882799123282,0.1734400313487251
52348,0.5,0.1785390880113227,0.1523317967735732
52349,0.6,0.1657026651274769,0.1739776254936028
52350,0.7,0.2001491544165651,0.2035273368260143
52351,0.8,0.1593351955323509,0.1676512852017969
52352,0.9,0.2202238986869124,0.1760185676582225
52560,0.1,0.1732381086709776,0.1489525112625633
52561,0.2,0.1833323138830133,0.1655314643880334
52562,0.3,0.1886917439834126,0.1619499502040365
52563,0.4,0.1630271427826322,0.1317137707492057
52564,0.5,0.1648681066282577,0.1853197263956096
52565,0.6,0.1597674305128102,0.1490473514864981
52566,0.7,0.1742563867751846,0.1635958140091321
52567,0.8,0.1772184598553333,0.1216746603320396
52568,0.9,0.2545513779293866,0.1729286117742578
52776,0.1,0.1823588268539152,0.1730228875904192
52777,0.2,0.1770887542877818,0.1792205911272102
52778,0.3,0.1788971310676213,0.1762756300243034
52779,0.4,0.1816862129222473,0.1894082853955432
52780,0.5,0.1997282803506553,0.170304002520853
52781,0.6,0.1847009653835969,0.1561371029126536
52782,0.7,0.2501025516409653,0.1964005586480381
52783,0.8,0.2592090521025098,0.1358273713038279
52784,0.9,0.1816613847400781,0.1350923263621862
52992,0.1,0.1743652591417573,0.1504066739473312
52993,0.2,0.1825020240794614,0.1693331331997975
52994,0.3,0.1942271280384361,0.1604810221618522
52995,0.4,0.1836194102307262,0.1629560715775793
52996,0.5,0.1832023823886564,0.1456872300296622
52997,0.6,0.1529693516597395,0.150247837108428
52998,0.7,0.1623682282069116,0.1771398248172673
52999,0.8,0.1816592149310729,0.1656099033389766
53000,0.9,0.2059304757253799,0.1722041585895424
53208,0.1,0.17538970414646,0.160665532610913
53209,0.2,0.1764242093825183,0.1634430929889758
53210,0.3,0.1750322514780828,0.1684117935614335
53211,0.4,0.1446203823016574,0.1648034013569745
53212,0.5,0.1886308294839075,0.1928975150651989
53213,0.6,0.1804842922462956,0.1601275388486703
53214,0.7,0.1915547033200865,0.1429968315718651
53215,0.8,0.1535223075885371,0.1491428655989778
53216,0.9,0.1756894032951595,0.1779971350988082
53424,0.1,0.1643003182655336,0.1521764592729317
53425,0.2,0.185208487400163,0.1689846078797061
53426,0.3,0.1832181721379678,0.1661190517391175
53427,0.4,0.1727943857608743,0.14687983567998
53428,0.5,0.1750094467066735,0.1303205881108751
53429,0.6,0.1760663757822398,0.1609521151863769
53430,0.7,0.1777164567175778,0.1041351764016291
53431,0.8,0.1557497747021951,0.1630673304660698
53432,0.9,0.209351009051566,0.1550924860050811
53640,0.1,0.1729159965143588,0.1698348614893681
53641,0.2,0.1694146158257805,0.1652927938687204
53642,0.3,0.1734317361779648,0.1821074818419583
53643,0.4,0.2029754914496254,0.1682847187267679
53644,0.5,0.2046035179880083,0.1339544060140484
53645,0.6,0.1689972938315756,0.1698650817824289
53646,0.7,0.1811132002866246,0.1659104325486676
53647,0.8,0.197464634123183,0.1554756877592826
53648,0.9,0.120061722683396,0.1385971164825127
