,useMalOp,useMalRep,operatingError,reportingError
173736,False,False,0.1700329768376706,0.1610536829806972
173952,True,False,0.1330014035666034,0.1161941349302625
174168,False,True,0.1859665585143788,0.1684937953870677
174384,True,True,0.1689848295457304,0.166933525748567
174600,False,False,0.1704914976010443,0.158664405084432
174816,True,False,0.134005742194921,0.1171113762517175
175032,False,True,0.176654453647144,0.1498819689179865
175248,True,True,0.1773720038061458,0.1611613895226355
175464,False,False,0.1756797742789516,0.1474884222576424
175680,True,False,0.139027154702304,0.1256245816212846
175896,False,True,0.1689673134658325,0.1601755548123452
176112,True,True,0.1740079646851987,0.162764562103664
176328,False,False,0.1734011437901121,0.1573236181489339
176544,True,False,0.1358782248456936,0.1163041898356006
176760,False,True,0.1747375544809954,0.1584996453334249
176976,True,True,0.1749003408843892,0.1585822474878951
177192,False,False,0.1841862896939295,0.1664569240780394
177408,True,False,0.1405970290691904,0.1079347498204525
177624,False,True,0.1863203103640672,0.1686507404164809
177840,True,True,0.1769542023564772,0.165253820063669
178056,False,False,0.1788513710460037,0.1541359984101171
178272,True,False,0.1302513314556813,0.102940692258835
178488,False,True,0.1674269121932282,0.1592870728033827
178704,True,True,0.1814377033119668,0.1518331075436352
178920,False,False,0.1742095563991185,0.1725748620962305
179136,True,False,0.1288457240458677,0.1141587610826778
179352,False,True,0.1814309870281074,0.153948501945164
179568,True,True,0.183111518625051,0.1789558615473338
179784,False,False,0.1746103024613527,0.1490183132972763
180000,True,False,0.1415305971035838,0.1208249632944013
180216,False,True,0.1788694993662552,0.1717518691649878
180432,True,True,0.1645159909033465,0.1563556194921408
180648,False,False,0.1762139473247372,0.1627807327422025
180864,True,False,0.134604963141512,0.1122336563027251
181080,False,True,0.1636405508961178,0.1525982897532503
181296,True,True,0.1868147126953749,0.1616105967548745
181512,False,False,0.1763634761087672,0.1663797215083244
181728,True,False,0.1317406505398989,0.1207863297359289
181944,False,True,0.1704575057320269,0.166169141543681
182160,True,True,0.1681132980650744,0.1554941318144785
182376,False,False,0.1746288580005873,0.1662536065833507
182592,True,False,0.1283884749957256,0.1253454612105899
182808,False,True,0.1775792572312082,0.1571775744991888
183024,True,True,0.1749156555001368,0.1538340412586202
183240,False,False,0.1735592573988055,0.1762682900960341
183456,True,False,0.1329725966896594,0.1214230604239957
183672,False,True,0.1689053985811792,0.1600178870674268
183888,True,True,0.1802905823757928,0.1672998326014985
184104,False,False,0.1800207122463235,0.1575853151735073
184320,True,False,0.1295612674592496,0.1120837278444559
184536,False,True,0.1705796155912894,0.1513430389464682
184752,True,True,0.1670597669897995,0.1597804533120325
184968,False,False,0.1748906730894131,0.1576140181181383
185184,True,False,0.1361112199540969,0.1260332205488798
185400,False,True,0.1755290420977437,0.1684982780862734
185616,True,True,0.1816596837594236,0.1703048582001119
185832,False,False,0.1743964594460963,0.1537988375570273
186048,True,False,0.1369891417316172,0.1220552246364186
186264,False,True,0.1805516057024885,0.1602454502549281
186480,True,True,0.1804067746645876,0.1563924206668139
186696,False,False,0.1704657062017666,0.1599242415646897
186912,True,False,0.1323154822913771,0.1218145615364175
187128,False,True,0.1816446239363457,0.1784088325919376
187344,True,True,0.1818525283573985,0.1553687262420368
187560,False,False,0.1732070922065348,0.1739637863125405
187776,True,False,0.1184289886971493,0.1031159216901863
187992,False,True,0.1750964977485783,0.1497785814913598
188208,True,True,0.1817830390201038,0.1676370738328461
188424,False,False,0.1734360679568498,0.149071018816389
188640,True,False,0.13283097949222,0.1182978983474915
188856,False,True,0.1735784050925794,0.1530658507462085
189072,True,True,0.1870041277057338,0.1651597750766854
189288,False,False,0.1759956639496094,0.1529342635019703
189504,True,False,0.1406011268463686,0.1214902001127309
189720,False,True,0.1678356424725574,0.1475759412030204
189936,True,True,0.1776205331762892,0.1652434701943126
190152,False,False,0.1765016597576521,0.1529058209387429
190368,True,False,0.1367376270281317,0.119463532839723
190584,False,True,0.1747913829833176,0.1592109505684109
190800,True,True,0.1734311739640524,0.1571346967403152
191016,False,False,0.1843250660795717,0.157500846562853
191232,True,False,0.1404138020839752,0.1298812460667562
191448,False,True,0.1766185071310203,0.1608056536013768
191664,True,True,0.1694846356234097,0.1579821931113312
191880,False,False,0.1780651489774479,0.1555224245906767
192096,True,False,0.1335978577641861,0.1226806435395657
192312,False,True,0.1727040866627345,0.1579607769615528
192528,True,True,0.1670827174374061,0.1662818128677681
192744,False,False,0.1794827058494933,0.1542285444050335
192960,True,False,0.1223391457414384,0.106890088226951
193176,False,True,0.1770042746965134,0.1513141788306044
193392,True,True,0.1803462171160661,0.1629988222807462
193608,False,False,0.1670090653303999,0.159547371414493
193824,True,False,0.1308235379290396,0.1203387682980646
194040,False,True,0.1712953860849037,0.1398800415881366
194256,True,True,0.1765120789316078,0.1603527321578699
194472,False,False,0.1712076759325481,0.1616176071462684
194688,True,False,0.1436313122033266,0.112521389910413
194904,False,True,0.1661169404656265,0.1630243400721421
195120,True,True,0.167260204357797,0.1540032847170303
195336,False,False,0.1721997127769927,0.1580728568949267
195552,True,False,0.1377317402432959,0.1252475617070222
195768,False,True,0.1679206187107842,0.1605200192813265
195984,True,True,0.1815368690683981,0.1757196792498569
196200,False,False,0.1709238978800811,0.1687165464896496
196416,True,False,0.1254988130653714,0.1182963706208225
196632,False,True,0.1813348342467054,0.1552408862142699
196848,True,True,0.175347654685768,0.1555393333246282
197064,False,False,0.1774717243158083,0.1641569185523443
197280,True,False,0.1365795847031446,0.1240238199858228
197496,False,True,0.1616013813444384,0.1532722834232242
197712,True,True,0.1791196298957268,0.147213147622356
197928,False,False,0.1842115941685477,0.1577886759995871
198144,True,False,0.1339397393962918,0.1219216295652012
198360,False,True,0.1701217228920434,0.1608373045484405
198576,True,True,0.1782849286817873,0.1650137618019547
198792,False,False,0.1821426868993561,0.1729250419617227
199008,True,False,0.1400282600044204,0.1170023332725562
199224,False,True,0.1737311825328215,0.1699832597965152
199440,True,True,0.1748056211476859,0.1608653681271984
199656,False,False,0.1684528833668317,0.1455905828730925
199872,True,False,0.1406984879829989,0.1282383560507605
200088,False,True,0.183574090613591,0.1604197448901704
200304,True,True,0.1634424391198721,0.1677344186497707
200520,False,False,0.1776946497838902,0.1563206266708466
200736,True,False,0.148688875033212,0.1224624554408695
200952,False,True,0.1783409471806333,0.1535118918701171
201168,True,True,0.1811454367160496,0.1619860236702671
201384,False,False,0.1845973761173568,0.1670448718480443
201600,True,False,0.1299984199023685,0.1113290055078529
201816,False,True,0.1738085683850786,0.1583606162374024
202032,True,True,0.1824715121029357,0.1562171697073394
202248,False,False,0.1842656460356296,0.15423351432273
202464,True,False,0.1356274491423962,0.1341371888216325
202680,False,True,0.1653714079411825,0.1564564391895233
202896,True,True,0.1778862643339775,0.1769453830436573
203112,False,False,0.175016829378666,0.166782654552129
203328,True,False,0.134606330434952,0.1241458657560396
203544,False,True,0.1661707672992795,0.1480486182209438
203760,True,True,0.1757072480672847,0.1641278336303084
203976,False,False,0.1766455727299225,0.159018700579412
204192,True,False,0.1386453512998399,0.1131714752033998
204408,False,True,0.1700046743057033,0.1578804325734527
204624,True,True,0.1747818975300052,0.1498520855196223
204840,False,False,0.1756152491875664,0.1618212781666879
205056,True,False,0.1348221005162867,0.1270804529393362
205272,False,True,0.1657078668902697,0.1584248213054083
205488,True,True,0.1819822088005043,0.1726198436862632
205704,False,False,0.1796496869898822,0.1559263051528436
205920,True,False,0.1330268579730879,0.1187017867285105
206136,False,True,0.1758773931348424,0.1441431446420981
206352,True,True,0.1802647285213949,0.170872085900542
206568,False,False,0.1773426629641275,0.1541521839650616
206784,True,False,0.1410020626548354,0.1192880715288439
207000,False,True,0.1670959949359619,0.1574543491811532
207216,True,True,0.181816712622323,0.1549913963596537
207432,False,False,0.175361281081965,0.1546475973903663
207648,True,False,0.1407982714648107,0.1288607297844586
207864,False,True,0.1635167238954537,0.1557833044925784
208080,True,True,0.1711021365907575,0.162944439291964
208296,False,False,0.1826048574737244,0.1615570994479874
208512,True,False,0.1328884200703404,0.1181326548320877
208728,False,True,0.1698754133099768,0.1573899864097739
208944,True,True,0.1786233040657516,0.1538983257347559
209160,False,False,0.1746724780139289,0.1641283118653736
209376,True,False,0.1321832537213551,0.1034022828348013
209592,False,True,0.1705356438537001,0.163111097566614
209808,True,True,0.1614536242932961,0.1446969006979531
210024,False,False,0.1721858254508952,0.1655825053864815
210240,True,False,0.1385706606781744,0.1128624127138783
210456,False,True,0.1752044057588389,0.1652966070997484
210672,True,True,0.1707276508946395,0.1544390488141474
210888,False,False,0.180397004617725,0.1856918528678957
211104,True,False,0.1324146040640012,0.1283171745524682
211320,False,True,0.1740337622057438,0.1673249872174709
211536,True,True,0.1771978306980197,0.1767204278085841
211752,False,False,0.1838733235053838,0.1637377762624932
211968,True,False,0.1339569734223105,0.1179597021922381
212184,False,True,0.1716952305400519,0.1567987549556034
212400,True,True,0.1730699926654252,0.1678286835771154
212616,False,False,0.1812193667597563,0.1578528752618514
212832,True,False,0.1440182656242573,0.1307773131609499
213048,False,True,0.1761199117118308,0.1570753515676058
213264,True,True,0.1771548941453021,0.160852154730639
213480,False,False,0.1720689994785968,0.1622291622162195
213696,True,False,0.1396854243976078,0.1235985105352609
213912,False,True,0.1807677844545824,0.1689684395735047
214128,True,True,0.167541524625044,0.1539363825370061
214344,False,False,0.1840002094528343,0.1697937521469229
214560,True,False,0.1261203843911845,0.1201731125836658
214776,False,True,0.1846515771250541,0.1612506266826177
214992,True,True,0.1711121041883947,0.1488064898423512
215208,False,False,0.1772872949011044,0.1591631929326344
215424,True,False,0.1310770292513755,0.1153238918497791
215640,False,True,0.1646768381391976,0.1496904858944645
215856,True,True,0.1824964968856056,0.1600029435680453
216072,False,False,0.1793325894598186,0.1577713830597839
216288,True,False,0.1273633541194729,0.1216231641812336
216504,False,True,0.1729094896587981,0.1689279925058264
216720,True,True,0.1705457031289964,0.1618857937611277
216936,False,False,0.1825604774982469,0.1655657021530043
217152,True,False,0.1456712053872467,0.1244270758311699
217368,False,True,0.1645417431602524,0.1515704361739879
217584,True,True,0.185431122484827,0.1526090005029383
217800,False,False,0.1846282022160167,0.1685218880420892
218016,True,False,0.1262553881073587,0.1137279426790577
218232,False,True,0.1707423741442224,0.1576290146076942
218448,True,True,0.1717277319336661,0.1586721768836403
218664,False,False,0.1860771965403405,0.1677332154274573
218880,True,False,0.1398328412987082,0.1104875786580617
219096,False,True,0.1657452789309432,0.1490485422212009
219312,True,True,0.1789906482784578,0.1632006694950055
219528,False,False,0.1712423137277842,0.1564779184776301
219744,True,False,0.1400247298227286,0.1093477637255146
219960,False,True,0.1784235563722821,0.1403902220239012
220176,True,True,0.176992312352949,0.1639664338081991
220392,False,False,0.1789862967092544,0.1671611570325474
220608,True,False,0.1353996531603376,0.1212766358480003
220824,False,True,0.1768471992296631,0.1661496912517442
221040,True,True,0.1801458005519789,0.1604417819115357
221256,False,False,0.1747691707946315,0.15260498081271
221472,True,False,0.1341700474872003,0.1130926077591539
221688,False,True,0.1700152421551486,0.160135918396229
221904,True,True,0.1792569496508775,0.1565448265765727
222120,False,False,0.1743574626438427,0.1588454942571835
222336,True,False,0.1246058557994241,0.1138397156025215
222552,False,True,0.1780962697727198,0.157865130437653
222768,True,True,0.1690689318202597,0.1648175828298006
222984,False,False,0.1754457675847295,0.1610738096903918
223200,True,False,0.1289199721101008,0.1206364218050735
223416,False,True,0.1777838776066735,0.1625313597876002
223632,True,True,0.1776306687093503,0.1599256701959567
223848,False,False,0.1732598236246849,0.1717154625318422
224064,True,False,0.1316364322905461,0.1210084730367406
224280,False,True,0.1718298874877461,0.156591516578187
224496,True,True,0.1706267026768095,0.1600168999792151
224712,False,False,0.1704378847484872,0.1695036577847909
224928,True,False,0.1331453802987754,0.1156697941737069
225144,False,True,0.1775147681007701,0.1559982181403292
225360,True,True,0.1717218171333582,0.1605710584815883
225576,False,False,0.1677063651044122,0.1463923077119586
225792,True,False,0.1388163974927287,0.1132639570857721
226008,False,True,0.1787615732431079,0.1603051340932145
226224,True,True,0.1683258035730246,0.1463812802449014
226440,False,False,0.1745347180678777,0.1590687062633168
226656,True,False,0.1318281134501969,0.121045897905942
226872,False,True,0.169873271278476,0.1581813354873562
227088,True,True,0.1713950882619899,0.1579769484342475
227304,False,False,0.1710813310927034,0.1578549040306475
227520,True,False,0.1388818128925197,0.1053745354887108
227736,False,True,0.1629116802435984,0.1477175136922581
227952,True,True,0.1736817755011349,0.155253206105294
228168,False,False,0.1759404725511158,0.1585891764074098
228384,True,False,0.1363500494979387,0.143425036028051
228600,False,True,0.178042031072811,0.1582572014578042
228816,True,True,0.1789739944239009,0.1502488053365651
229032,False,False,0.1622861765199886,0.1642379958788114
229248,True,False,0.1395013268172881,0.11492603690691
229464,False,True,0.1816395678896428,0.1578560586223872
229680,True,True,0.1791208804129269,0.1588658380259779
229896,False,False,0.1811285406862929,0.1734898405066947
230112,True,False,0.1275755818742574,0.1260679258208827
230328,False,True,0.1751248834649912,0.144681304586992
230544,True,True,0.1660904307171023,0.1461785065076341
230760,False,False,0.1760325160274316,0.1635328405228839
230976,True,False,0.13380202579426,0.1277968258847618
231192,False,True,0.172059525513086,0.1562042483563397
231408,True,True,0.1612736356108897,0.1440314110884181
231624,False,False,0.1751108961413583,0.1632053697375469
231840,True,False,0.1384361772548938,0.1220142616714162
232056,False,True,0.182835372025004,0.1601134803254948
232272,True,True,0.171814728854538,0.1654894700640564
232488,False,False,0.1772934792032379,0.16907845839061
232704,True,False,0.1226473816027916,0.1136075025544663
232920,False,True,0.1819970593433029,0.1619929496782462
233136,True,True,0.167382417057723,0.1572341571299272
233352,False,False,0.1723499865877233,0.1622420870401932
233568,True,False,0.1429619634056884,0.1174083066430805
233784,False,True,0.1697460147177788,0.1696944105277822
234000,True,True,0.1780726982461739,0.1753087750556882
234216,False,False,0.1799863095756286,0.1725192613664683
234432,True,False,0.1318518172094744,0.1193312047159834
234648,False,True,0.1794560007893933,0.1667805373096192
234864,True,True,0.1835187043409632,0.1694399211151352
235080,False,False,0.1842085245753577,0.168817401669351
235296,True,False,0.1309062285546235,0.1332370737859951
235512,False,True,0.1768393329535313,0.1462522741750076
235728,True,True,0.178272537032796,0.1627884121195568
235944,False,False,0.1705712777751865,0.1540099759517411
236160,True,False,0.1384401291915487,0.1311982179025142
236376,False,True,0.1702974106969653,0.1590166937736098
236592,True,True,0.1725526155798463,0.1598655343802724
236808,False,False,0.1787250454302234,0.1604643387204139
237024,True,False,0.1273585505600397,0.1028724594884867
237240,False,True,0.1813521569678803,0.1558701362359147
237456,True,True,0.1691262262307626,0.1571983329392433
237672,False,False,0.1813160791415328,0.15961369776605
237888,True,False,0.1306210806202642,0.1154255773506555
238104,False,True,0.1814855833505224,0.155178477739705
238320,True,True,0.1728069536024185,0.1503412082258
238536,False,False,0.1739900866435028,0.1426212444986672
238752,True,False,0.1297363549470059,0.1271884369930173
238968,False,True,0.17428908077366,0.1607135415218727
239184,True,True,0.1646779650289141,0.1581998674546602
239400,False,False,0.1692005431297081,0.1604476820295535
239616,True,False,0.1336614694235009,0.1349549293463385
239832,False,True,0.1706804820255509,0.1587711710290966
240048,True,True,0.1792473773704422,0.1565398569182648
240264,False,False,0.1818069260766985,0.1649674175125679
240480,True,False,0.1355431028827257,0.1103550884868684
240696,False,True,0.1794439502123306,0.1554557675512339
240912,True,True,0.1757168833497932,0.1742383729932271
241128,False,False,0.1672051089744956,0.1525841831973517
241344,True,False,0.1240834675917116,0.1126852919708607
241560,False,True,0.1760121230521342,0.1623033895916991
241776,True,True,0.1777485084448023,0.1607712619260113
241992,False,False,0.1808670624535933,0.1759656226814896
242208,True,False,0.1341599470383853,0.1242879968190888
242424,False,True,0.177781021611422,0.162854633513983
242640,True,True,0.1731258340139777,0.1617620637955713
242856,False,False,0.1816159414143653,0.1676870950352967
243072,True,False,0.1401912242783007,0.1187225341825337
243288,False,True,0.186583554717711,0.1632634326805067
243504,True,True,0.1696241559508056,0.1562456008600407
243720,False,False,0.1928229407010395,0.1688395169982327
243936,True,False,0.1363655574110704,0.1143686947541865
244152,False,True,0.1804618659265437,0.1644717728947671
244368,True,True,0.1788749355269164,0.1591013756606573
244584,False,False,0.1726568351410664,0.1441592214863084
244800,True,False,0.1459079798480762,0.1133633140044372
245016,False,True,0.1785831002070763,0.1577726750166597
245232,True,True,0.1695875149515806,0.149335065865642
245448,False,False,0.1817007695990759,0.1646559430807896
245664,True,False,0.1356298460663412,0.112609318874938
245880,False,True,0.1765320317664782,0.1621488912359207
246096,True,True,0.1757986688575729,0.1631505761892641
246312,False,False,0.1736373673670454,0.1607970205180459
246528,True,False,0.139612976362836,0.1116481778531999
246744,False,True,0.1751099739408536,0.1502553113132572
246960,True,True,0.1800465702609264,0.1625040834689258
247176,False,False,0.1702343587500143,0.1659495477312488
247392,True,False,0.1370257785416005,0.1209213820950427
247608,False,True,0.1785527005942276,0.1567189705220342
247824,True,True,0.164713978200071,0.1532880514051361
248040,False,False,0.1740743452013772,0.157267347663853
248256,True,False,0.12651916501791,0.1215373820985845
248472,False,True,0.1754899890905084,0.1540405715204663
248688,True,True,0.1752117873344204,0.1591544697028604
248904,False,False,0.182393190552472,0.1568794587600999
249120,True,False,0.1367193556961742,0.1295626525757707
249336,False,True,0.1625066393106314,0.1556564424705165
249552,True,True,0.1740856983016087,0.1485532362356459
249768,False,False,0.1668871451355144,0.1606818110891414
249984,True,False,0.1330177468144503,0.1214746264450429
250200,False,True,0.1734116864270553,0.1553125564459862
250416,True,True,0.1684354643747855,0.1745930606493914
250632,False,False,0.1789514274968681,0.1647235331826966
250848,True,False,0.12828290776731,0.1136249109542736
251064,False,True,0.1744756120220325,0.165284812769707
251280,True,True,0.180275456079634,0.1694725444136555
251496,False,False,0.1758425539314561,0.1486664489327015
251712,True,False,0.1399993885401636,0.1298841414822094
251928,False,True,0.1688003940414125,0.1519917284781479
252144,True,True,0.1738660515319416,0.1623527082849762
252360,False,False,0.181013705727102,0.1632537441418889
252576,True,False,0.1428877057055041,0.1147188765150939
252792,False,True,0.1745434462103977,0.1494394311925891
253008,True,True,0.1665393516160813,0.1541733817719784
253224,False,False,0.1843759087536588,0.1773367076198284
253440,True,False,0.1333885345665934,0.1217852934021625
253656,False,True,0.1693968433195359,0.1509219398166604
253872,True,True,0.1786872613966544,0.164544812805877
254088,False,False,0.1745824569303489,0.1587243990186998
254304,True,False,0.1453574038569023,0.1324125642368935
254520,False,True,0.182369907933221,0.1683882073428825
254736,True,True,0.1720813710495827,0.1487783237335082
254952,False,False,0.1679374005164521,0.1646438035575684
255168,True,False,0.1343919835129829,0.1027713455310628
255384,False,True,0.1716998201559323,0.1677273865608581
255600,True,True,0.1803911972391018,0.1561949654910389
255816,False,False,0.1765395627199543,0.1684565193493521
256032,True,False,0.1347148619971273,0.1193705016299061
256248,False,True,0.1731248647338176,0.1498909284155918
256464,True,True,0.1775764802092317,0.1711161637200993
256680,False,False,0.1717397070706994,0.1689966030859168
256896,True,False,0.1289127052935202,0.1089199387108837
257112,False,True,0.1711882311349389,0.1575806478341123
257328,True,True,0.1769717836827722,0.1485829303467568
257544,False,False,0.1816128668475136,0.1736002085388243
257760,True,False,0.1300242030283539,0.1153256483149229
257976,False,True,0.172820207067102,0.156622890910139
258192,True,True,0.1643984347258968,0.1494521260697194
258408,False,False,0.1749723479458081,0.1451770768485815
258624,True,False,0.1363664380618301,0.1160872152484797
258840,False,True,0.1728428732068057,0.1654633383370417
259056,True,True,0.1769614737791052,0.1783360968795928
259272,False,False,0.1833728328841724,0.1689920859210557
259488,True,False,0.1328791719318011,0.1206917004935506
259704,False,True,0.1778679486665133,0.1540137802091096
259920,True,True,0.1817622282404327,0.1471267148276017
260136,False,False,0.1774934690177515,0.170185842811658
260352,True,False,0.1309965502573741,0.1078602895577112
260568,False,True,0.1889833506850093,0.1772425101933901
260784,True,True,0.1775748700411652,0.1565867966513378
261000,False,False,0.1692423935907713,0.1682817509820018
261216,True,False,0.1394558775672677,0.1199313300367564
261432,False,True,0.1756746579223567,0.1517876161040979
261648,True,True,0.1714307327064678,0.1546844916182536
261864,False,False,0.1706168293079775,0.1552088509071184
262080,True,False,0.1483512778104134,0.1220700063634992
262296,False,True,0.1804116636711894,0.1728795572020644
262512,True,True,0.1720247086640676,0.1585573124558675
262728,False,False,0.1778310268243322,0.1570084249227543
262944,True,False,0.1210311526832813,0.1090370655485815
263160,False,True,0.1755890725108868,0.1499043806078638
263376,True,True,0.1742131695069101,0.1672760969945114
263592,False,False,0.1817939122817876,0.1733032857759555
263808,True,False,0.1324355784681104,0.1029789786028594
264024,False,True,0.1775807699261859,0.1555754788293236
264240,True,True,0.1715718379922181,0.1578759868257673
264456,False,False,0.1821063734858246,0.1519539644497714
264672,True,False,0.1293770722708305,0.1142779442026088
264888,False,True,0.1690974890528396,0.1535450414018944
265104,True,True,0.1757050852707692,0.1544739804868489
265320,False,False,0.1765136372030226,0.1615782203321363
265536,True,False,0.1327403375281668,0.1250563056601344
265752,False,True,0.1719399637350502,0.1552256258894545
265968,True,True,0.1684736898325277,0.1507184256985455
266184,False,False,0.1713698498647299,0.1592382759053286
266400,True,False,0.1358326637385209,0.1169957882598028
266616,False,True,0.1652019349934229,0.1573388203036545
266832,True,True,0.1681212676773796,0.1607448001466776
267048,False,False,0.182753579893098,0.1537431641276166
267264,True,False,0.1333523247952001,0.1099283783124887
267480,False,True,0.1773415231546555,0.1593243068575604
267696,True,True,0.1733116394730937,0.1634329291105466
267912,False,False,0.1688021786495879,0.1544667994102731
268128,True,False,0.1309597615097856,0.1173015843083066
268344,False,True,0.1757964270493928,0.1615400609463454
268560,True,True,0.1610265226236792,0.1631227208468087
268776,False,False,0.1795223370126982,0.1576488737727528
268992,True,False,0.1374606415996364,0.1214229173412512
269208,False,True,0.1753731224823767,0.1648979742244765
269424,True,True,0.1786119811630484,0.1635267959136946
269640,False,False,0.169282784423497,0.1530591803388896
269856,True,False,0.1370791878446213,0.1189173518934486
270072,False,True,0.1769843592282374,0.1514282847593252
270288,True,True,0.1736543255359626,0.1655463997129699
270504,False,False,0.1751729346104972,0.1591137052334955
270720,True,False,0.1283738785835355,0.1227061672590323
270936,False,True,0.1788174490686116,0.1576371065716031
271152,True,True,0.1770092313644141,0.1593438253433852
271368,False,False,0.1776592171703345,0.1617850075379002
271584,True,False,0.1363723075804551,0.1224575551097402
271800,False,True,0.1734729441236783,0.1505063373844644
272016,True,True,0.1789747562455275,0.1604547501394631
272232,False,False,0.1713693847135671,0.1517078694900666
272448,True,False,0.1383102027458013,0.1307890351092899
272664,False,True,0.1766106590527246,0.1602136255107975
272880,True,True,0.1772313001536101,0.1820611845835041
273096,False,False,0.180921267400026,0.1600243160280675
273312,True,False,0.1387486786493991,0.1166661965800411
273528,False,True,0.1853941386805294,0.1629297027551303
273744,True,True,0.1726152912063117,0.1593553286190176
273960,False,False,0.1814742980019957,0.16274297865588
274176,True,False,0.1229353177155686,0.1085573064906699
274392,False,True,0.1816647390838682,0.1785689931661159
274608,True,True,0.1684343056255488,0.1527440181752183
274824,False,False,0.176904498279792,0.155406396716984
275040,True,False,0.1379510399867874,0.1200336100458724
275256,False,True,0.1808988427771093,0.151706033274064
275472,True,True,0.1806801570374908,0.1526025843619503
275688,False,False,0.1730903058902294,0.1662800323489667
275904,True,False,0.1201328437591281,0.1130701798713724
276120,False,True,0.1834560983463541,0.1640017014013878
276336,True,True,0.1727581959035484,0.1764425860689636
276552,False,False,0.1802671565262419,0.1547517414875131
276768,True,False,0.1296144056849299,0.1203285795937587
276984,False,True,0.1679905996366169,0.1577587782669284
277200,True,True,0.1760699834503834,0.1628682889537387
277416,False,False,0.166483354455145,0.1528588148843016
277632,True,False,0.1322573550386138,0.1216066063012065
277848,False,True,0.1824172855859759,0.159688029380424
278064,True,True,0.1755809448396353,0.1541651187848668
278280,False,False,0.1702191492717888,0.1613089007265116
278496,True,False,0.1357031310039601,0.1362672174437003
278712,False,True,0.179348120298477,0.1679750260453856
278928,True,True,0.1743528077773606,0.1496009545394844
279144,False,False,0.1715535392230769,0.1713198588703472
279360,True,False,0.1397603422458878,0.132481905146382
279576,False,True,0.1808560368017967,0.1731533923666611
279792,True,True,0.1810860099471878,0.1508537371998563
280008,False,False,0.1719233856443557,0.154673470870645
280224,True,False,0.1397653753741726,0.1208610372333419
280440,False,True,0.1719612185493364,0.1529663818542136
280656,True,True,0.1724912451595444,0.1643827199651822
280872,False,False,0.1614049204039902,0.1568954858924775
281088,True,False,0.130003462726474,0.1141400947447908
281304,False,True,0.1801456836995974,0.146095208256731
281520,True,True,0.1767524609928242,0.160562188221611
281736,False,False,0.1732089747018494,0.1642463889658584
281952,True,False,0.1310346161623876,0.1163797277766126
282168,False,True,0.1734093664066855,0.1669586722437754
282384,True,True,0.1682020022713141,0.1543803330430324
282600,False,False,0.1804741617172057,0.1711516021304675
282816,True,False,0.137468752685579,0.1135524370162866
283032,False,True,0.1738705239134396,0.1665116147158684
283248,True,True,0.1700480080607934,0.1559786278906104
283464,False,False,0.1780171849650482,0.1583133978004903
283680,True,False,0.1421552417231341,0.118763062731605
283896,False,True,0.1806718808378287,0.1611388562483528
284112,True,True,0.1728526062947026,0.1531927534710648
284328,False,False,0.1739363171724184,0.1632574446973669
284544,True,False,0.1430506637697187,0.1065076106101958
284760,False,True,0.1795823665899338,0.1590593784281069
284976,True,True,0.1783281332033891,0.167059440440195
285192,False,False,0.1765105452187846,0.1618050582919442
285408,True,False,0.1350177055868474,0.1213438859871785
285624,False,True,0.172585332419813,0.1503590398645237
285840,True,True,0.1716917476415584,0.1489731207386913
286056,False,False,0.1777167414963777,0.1635194046653131
286272,True,False,0.1304808765779579,0.1116513621317456
286488,False,True,0.1782686898260699,0.1640200436099207
286704,True,True,0.1705462935342778,0.1529621109462561
286920,False,False,0.1846389273770599,0.1590641670865942
287136,True,False,0.1424336427752981,0.1038668142580583
287352,False,True,0.1743891693704688,0.1598875319047175
287568,True,True,0.1775862848824515,0.1451931012740942
287784,False,False,0.1810158341474856,0.1628559172606986
288000,True,False,0.1402155311029313,0.1250167267192715
288216,False,True,0.1757778448306289,0.1655641506869677
288432,True,True,0.1862935574987325,0.1638027303361321
288648,False,False,0.1701703603649265,0.1540531000151249
288864,True,False,0.1352854694462581,0.1201384177283639
289080,False,True,0.1687426953598443,0.1595494544414473
289296,True,True,0.1720437312513247,0.1653642039420643
289512,False,False,0.17627757197257,0.1712159366467835
289728,True,False,0.1366929783304471,0.1178757247318613
289944,False,True,0.1713719773702928,0.1657759878089142
290160,True,True,0.1771054496356721,0.1685763104362171
290376,False,False,0.1829399026883314,0.1514971240910431
290592,True,False,0.1357357165935194,0.1210283101844582
290808,False,True,0.1830280984457741,0.1698858871817001
291024,True,True,0.1667532713208102,0.1618192979048085
291240,False,False,0.1666523042584562,0.1547759393997384
291456,True,False,0.1447250215798244,0.1127375545536946
291672,False,True,0.1790144341283413,0.1672916417367729
291888,True,True,0.1660598651951875,0.1522191780319492
292104,False,False,0.1827257777868923,0.1622951658964777
292320,True,False,0.1361065140786807,0.1055976886063128
292536,False,True,0.1775437250725074,0.1672972530834252
292752,True,True,0.169682387740784,0.15687350038007
292968,False,False,0.1684635262302838,0.1582362947724783
293184,True,False,0.1378628709503367,0.1124825409780691
293400,False,True,0.1708900595700933,0.161599814539913
293616,True,True,0.1726825791915383,0.165752762941308
293832,False,False,0.1845880013173319,0.1529794264235286
294048,True,False,0.1370854160022158,0.1172849903515899
294264,False,True,0.1745627062843341,0.1666155022331067
294480,True,True,0.1631400875391553,0.1619182223885744
294696,False,False,0.1740433108586624,0.1707785743682702
294912,True,False,0.1344188064259275,0.121887825008887
295128,False,True,0.1728581092659481,0.168707461885345
