,kNumWitnesses,operatingError,reportingError
40428,1.5,0.1769267972040163,0.1665583919960846
40464,2.0,0.1673505676797679,0.1539218926179696
40608,1.0,0.1742638192853308,0.1502819413939136
40644,1.5,0.1774613949300518,0.1709393636800643
40680,2.0,0.1753923390592727,0.1562966035152883
40824,1.0,0.1758144211096423,0.1703851011669626
40860,1.5,0.1777955237460046,0.1627968358941999
40896,2.0,0.1660385651316242,0.1531698042760041
41040,1.0,0.1696095174202429,0.1544882605304486
41076,1.5,0.1763101917737844,0.1681755602828338
41112,2.0,0.1822034605481687,0.1591193321233172
41256,1.0,0.177985955739773,0.1575608653576883
41292,1.5,0.1730708906796715,0.1660290572030767
41328,2.0,0.1656761667432104,0.1622884686987497
41472,1.0,0.1762022347322143,0.1471418968152432
41508,1.5,0.175685839376513,0.1595988314145932
41544,2.0,0.1617273131103837,0.1462940621428702
41688,1.0,0.1752741396743594,0.168656703496531
41724,1.5,0.1799077654291564,0.1687208936965559
41760,2.0,0.179791419599343,0.1563479267574351
41904,1.0,0.1785319474372132,0.1581427114453783
41940,1.5,0.1760931059257203,0.1790011542374226
41976,2.0,0.1718803269594158,0.1562199415694163
42120,1.0,0.1762599893486669,0.1600678201576215
42156,1.5,0.1811177880174359,0.1623587890568678
42192,2.0,0.1678208973369045,0.164534822783517
42336,1.0,0.1761167152208743,0.1436395187084186
42372,1.5,0.1739295824887591,0.1491098948989922
42408,2.0,0.1746570789347761,0.1611544150677138
42552,1.0,0.1740388259375722,0.1604287730922542
42588,1.5,0.1682198405315959,0.1495847655165179
42624,2.0,0.1768901521682918,0.1532799835962103
42768,1.0,0.1720404752578558,0.1780080129891295
42804,1.5,0.1756363035482565,0.1696472732375898
42840,2.0,0.1711602589965686,0.1581110536589678
42984,1.0,0.1773407469837613,0.1647430352407493
43020,1.5,0.1781955288022245,0.1667345478447209
43056,2.0,0.1675972608347752,0.1644007861569801
43200,1.0,0.1766066595893116,0.1493387461845174
43236,1.5,0.1749690390179437,0.1487643367403127
43272,2.0,0.1813887429545584,0.1607411327310631
43416,1.0,0.1788583885619581,0.1643586342857246
43452,1.5,0.1750039991559871,0.1520201865500178
43488,2.0,0.1815049429183811,0.1696850541189187
43632,1.0,0.168706849323542,0.1507170947442074
43668,1.5,0.1773499973419533,0.166723952933407
43704,2.0,0.1773506721496071,0.1625622626436281
43848,1.0,0.1757077846822115,0.1449342893251179
43884,1.5,0.1682316242508985,0.1469375212688976
43920,2.0,0.1750307125013114,0.1562322874081642
44064,1.0,0.1772395266851475,0.1582598005571354
44100,1.5,0.1754560265874627,0.1679689993621111
44136,2.0,0.1597962929400509,0.1614644197087743
44280,1.0,0.1825103684107032,0.1658065611475438
44316,1.5,0.1814969689086067,0.163989840183413
44352,2.0,0.1804656544982761,0.1768067254927077
44496,1.0,0.1797477629471528,0.1625029545456138
44532,1.5,0.1752585039750959,0.1584559698870082
44568,2.0,0.1685208312179174,0.1616911980282415
44712,1.0,0.1862208372159663,0.1720005437703072
44748,1.5,0.1859421501586687,0.1577096921298119
44784,2.0,0.1779487414793263,0.1690284456845993
44928,1.0,0.1752648372297273,0.1664288201549719
44964,1.5,0.1714868621155213,0.1586291807455678
45000,2.0,0.1769698308081239,0.1521573577720732
45144,1.0,0.1741995386194975,0.1366359967631892
45180,1.5,0.1724910910675246,0.1666969201059357
45216,2.0,0.1643208750188357,0.1589118767297199
45360,1.0,0.1716070286608405,0.1707508956929026
45396,1.5,0.1733600906631764,0.1725999640871192
45432,2.0,0.1888590949300324,0.1567443967411796
45576,1.0,0.1781090089585982,0.1585657173213416
45612,1.5,0.1799170685749585,0.1491547116075326
45648,2.0,0.1742294196873624,0.1510166278364692
45792,1.0,0.1749703719006907,0.163396560632444
45828,1.5,0.1827542349343964,0.1587827856635986
45864,2.0,0.1734593013494406,0.1742009229114614
46008,1.0,0.1616460030076059,0.1592119627109344
46044,1.5,0.1750704135048539,0.1682757548805981
46080,2.0,0.1752008913132899,0.1562197857438474
46224,1.0,0.1799200482787318,0.1550828487856242
46260,1.5,0.168624768696757,0.1618860132615462
46296,2.0,0.170211844683147,0.1573543053803532
46440,1.0,0.1780385280643648,0.1764930129281533
46476,1.5,0.1595822375769509,0.1523361839388224
46512,2.0,0.1664180775511679,0.1485154907714906
46656,1.0,0.1800282590143214,0.1681783574022699
46692,1.5,0.1714075998555273,0.1583805022870804
46728,2.0,0.1849509546782892,0.1704626381952834
46872,1.0,0.169791633165022,0.1518817288625551
46908,1.5,0.1776319760588803,0.1667295911347869
46944,2.0,0.1666222997516546,0.1546159674531617
47088,1.0,0.1790754382991524,0.1613523176275368
47124,1.5,0.1702009586353107,0.1600096809418602
47160,2.0,0.1774623544119049,0.1507022881134688
47304,1.0,0.1721182074425575,0.1759149384117517
47340,1.5,0.1708615416462851,0.1604599102105209
47376,2.0,0.1822401329896079,0.171825650348695
47520,1.0,0.1842105614196203,0.1723235161286216
47556,1.5,0.1810679246442088,0.1644840722944346
47592,2.0,0.1798524683847701,0.1663196081957832
47736,1.0,0.1646435921993528,0.1642298743329005
47772,1.5,0.1675622385503801,0.1506281943017799
47808,2.0,0.1733187578437416,0.170364720474976
47952,1.0,0.1803051491079844,0.1770543910857129
47988,1.5,0.1714474553420449,0.1571256934752883
48024,2.0,0.1831437393237137,0.1706064387844643
48168,1.0,0.1668268369988484,0.1453322787019741
48204,1.5,0.1782821857573363,0.172140280421959
48240,2.0,0.1798908384313919,0.1524396154730256
48384,1.0,0.1752116992999638,0.1545289330672506
48420,1.5,0.1793883049449635,0.1657818128829852
48456,2.0,0.1645281386873903,0.1485194007980999
48600,1.0,0.1789936315683165,0.1683216233505899
48636,1.5,0.1847487831660549,0.1591130633830561
48672,2.0,0.1809832717474048,0.1497618641369079
48816,1.0,0.1771949985182271,0.1615113024236559
48852,1.5,0.1708380753845861,0.160919717336603
48888,2.0,0.1806503307909398,0.1500551457671842
49032,1.0,0.173252197738514,0.1727746487545742
49068,1.5,0.1763196381349362,0.1522120095033964
49104,2.0,0.1710455497065925,0.1615606060405824
49248,1.0,0.1837958704044418,0.160576702934941
49284,1.5,0.1692611429435503,0.1529215149994526
49320,2.0,0.1719792245741282,0.1723942451204376
49464,1.0,0.174180921381434,0.1592471327919059
49500,1.5,0.1796163551088757,0.1509722636254195
49536,2.0,0.1733794174473233,0.1618218523170293
49680,1.0,0.1678306304427239,0.1591487098154849
49716,1.5,0.1754474040641625,0.1546527907058732
49752,2.0,0.1798659245581355,0.1578459656475133
49896,1.0,0.1805941174345839,0.1599062949330999
49932,1.5,0.1833817530491937,0.1660195916935084
49968,2.0,0.1790030813614316,0.1593737207766997
50112,1.0,0.1768286425250939,0.1546608906656953
50148,1.5,0.1792275457600969,0.1612827647924465
50184,2.0,0.1790155632327204,0.1658461235959365
50328,1.0,0.1726781148509967,0.1690047540397942
50364,1.5,0.1703245805759521,0.1628925228561321
50400,2.0,0.1754880181842229,0.1636040044621834
50544,1.0,0.1721948323425683,0.1399180402467843
50580,1.5,0.1803835165696536,0.1486797663673907
50616,2.0,0.1740745350524283,0.1701607396817469
50760,1.0,0.175060243510867,0.1598235395693325
50796,1.5,0.1817396727814328,0.1653789143038676
50832,2.0,0.1693668624206607,0.1611728435660039
50976,1.0,0.1746356940714632,0.1632439299541604
51012,1.5,0.1730215795895227,0.1624974235859724
51048,2.0,0.1773466866271636,0.1617244979419668
51192,1.0,0.1671162628232848,0.1643510657688192
51228,1.5,0.1856221654054952,0.172218946274028
51264,2.0,0.16761540942075,0.1565145654628197
51408,1.0,0.1687588636755979,0.1541529922429158
51444,1.5,0.1671215114965285,0.1627146446967574
51480,2.0,0.1776194143863668,0.1607872552295629
51624,1.0,0.1834265199734581,0.1656512996785704
51660,1.5,0.1686150697362423,0.1404640281281526
51696,2.0,0.1794068515554965,0.1612934021639479
51840,1.0,0.1786198633089374,0.1576645200009758
51876,1.5,0.179487439916117,0.1613465297215979
51912,2.0,0.167497635721067,0.1479283787824695
52056,1.0,0.1864731399369865,0.174331643669977
52092,1.5,0.1734826395440463,0.1560318938457101
52128,2.0,0.1729043834317396,0.1621482751667756
52272,1.0,0.1725792227158647,0.1531294473937758
52308,1.5,0.178524701566987,0.1682068523343751
52344,2.0,0.1732928113281723,0.1638124931589168
52488,1.0,0.1712870818033383,0.1561489951300743
52524,1.5,0.1753316767878744,0.1556076659126512
52560,2.0,0.1732381086709776,0.1489525112625633
52704,1.0,0.1705712792073494,0.1534119841698868
52740,1.5,0.1558628503746886,0.153601786229524
52776,2.0,0.1823588268539152,0.1730228875904192
52920,1.0,0.1756656024231393,0.15656041618539
52956,1.5,0.1787303993808045,0.1639638084584892
52992,2.0,0.1743652591417573,0.1504066739473312
53136,1.0,0.1830363633001677,0.1629668439338285
53172,1.5,0.1780085098055494,0.1539051104936227
53208,2.0,0.17538970414646,0.160665532610913
53352,1.0,0.1735660505513744,0.1543935175806636
53388,1.5,0.1782776175144035,0.1672463601087752
53424,2.0,0.1643003182655336,0.1521764592729317
53568,1.0,0.1830407463694005,0.1701420021696227
53604,1.5,0.1785070089394479,0.1664070079519523
53640,2.0,0.1729159965143588,0.1698348614893681
53784,1.0,0.1771261836743197,0.1758101544555245
53820,1.5,0.1724223369268326,0.1672949720404394
53856,2.0,0.1679833630961419,0.1538347642951176
54000,1.0,0.1730001424358429,0.1667886691807641
54036,1.5,0.1660252846119475,0.145544014021738
54072,2.0,0.165110770384234,0.1514054566089051
54216,1.0,0.1790533179486853,0.1582398005610995
54252,1.5,0.1724571261805668,0.1621265323520267
54288,2.0,0.1737953974996858,0.1738504519225173
54432,1.0,0.1815682183111059,0.1662397794404675
54468,1.5,0.1664426090930675,0.14882978604493
54504,2.0,0.1815257889218474,0.1649879350765968
54648,1.0,0.1667139459321673,0.154513894340267
54684,1.5,0.1741878195593516,0.1607885333060663
54720,2.0,0.1809522572748353,0.1595683364621158
54864,1.0,0.1805082659754216,0.1582361901855138
54900,1.5,0.1729437106007987,0.16516725686859
54936,2.0,0.1812893792618737,0.1696729811547245
55080,1.0,0.179873447028667,0.1614723450056174
55116,1.5,0.1674324949665546,0.1561495136726123
55152,2.0,0.184186432306405,0.1662589766240695
55296,1.0,0.168641764883312,0.1490064240037236
55332,1.5,0.1658089314042236,0.1540485550193531
55368,2.0,0.1654596985022431,0.1574745713642168
55512,1.0,0.1731049524730647,0.1474025833616853
55548,1.5,0.1866680654496641,0.173391194754877
55584,2.0,0.1773891989868797,0.1580544025649437
55728,1.0,0.1687396607900563,0.1597348031739267
55764,1.5,0.1795274925868938,0.1575334329602417
55800,2.0,0.1838933258695334,0.1750059472627562
55944,1.0,0.1736860735551184,0.1582478872216241
55980,1.5,0.1736714289376562,0.1478607427077915
56016,2.0,0.1680930964403751,0.1496378258857136
56160,1.0,0.1813462921273795,0.153736776042003
56196,1.5,0.1733404271280417,0.173175725328691
56232,2.0,0.1767626792499765,0.1505238607514847
56376,1.0,0.179878681452987,0.1679884464214372
56412,1.5,0.1739609366340494,0.1591457626937358
56448,2.0,0.1813197169997237,0.160331514250971
56592,1.0,0.1712747767870522,0.1568627797143708
56628,1.5,0.177189138745025,0.1675968550511212
56664,2.0,0.1753294819202525,0.1558083911483597
56808,1.0,0.1802599362878352,0.1635055792058883
56844,1.5,0.1778728884533129,0.1674683372779565
56880,2.0,0.1671837148136231,0.1611938628349681
57024,1.0,0.1665352301314948,0.1543679977902777
57060,1.5,0.1810015354255904,0.1528111635939445
57096,2.0,0.1782910965138457,0.154507150329526
57240,1.0,0.1680287276011871,0.1608630890286749
57276,1.5,0.1771830729491715,0.1682356726189034
57312,2.0,0.1859221542790905,0.1689931468114156
57456,1.0,0.1754200425386971,0.1544739612202541
57492,1.5,0.1729791251608736,0.163345629127437
57528,2.0,0.1786208846717473,0.1661543816277585
57672,1.0,0.1854276045207928,0.1663193916052713
57708,1.5,0.1796811105345682,0.1684507762070849
57744,2.0,0.178420636749774,0.1491095663819545
57888,1.0,0.1698610968449828,0.1562578778938074
57924,1.5,0.182726676006999,0.1551603049619467
57960,2.0,0.1854469145368509,0.1580480794788279
58104,1.0,0.1811196053581607,0.1667357367543314
58140,1.5,0.1844270766767529,0.1703070922763208
58176,2.0,0.1785968508620109,0.1569793238864633
58320,1.0,0.1703338564972906,0.1490817862936569
58356,1.5,0.1747194591665464,0.144045579830786
58392,2.0,0.1748409950097985,0.1563532097874722
58536,1.0,0.1722928890781023,0.1613183799592726
58572,1.5,0.1827848142684672,0.1709908147004102
58608,2.0,0.1699708137031041,0.1537348993611473
58752,1.0,0.1709794764603747,0.1580458848662817
58788,1.5,0.1656113332554924,0.1622132971429109
58824,2.0,0.1714955398078555,0.1721255657409502
58968,1.0,0.1722396296211211,0.1607742926815024
59004,1.5,0.1663881063806532,0.1643710139896063
59040,2.0,0.1811937948160424,0.1639537403228298
59184,1.0,0.1809131169676603,0.1616591855635385
59220,1.5,0.1700712743006508,0.1509541180462445
59256,2.0,0.1756295004957904,0.1586278988468844
59400,1.0,0.1798636626849509,0.1651024877154907
59436,1.5,0.1869063967150678,0.1587245222890307
59472,2.0,0.1644944820686902,0.1561590475045482
59616,1.0,0.1722676618219228,0.1498267144296684
59652,1.5,0.1694665813902623,0.1578066784251403
59688,2.0,0.1952058863181779,0.1676598718100942
59832,1.0,0.1752397732046392,0.1669234135243588
59868,1.5,0.1733593861979043,0.1657707896341762
59904,2.0,0.169517327874666,0.1543315903833568
60048,1.0,0.1808226153209469,0.17320554588208
60084,1.5,0.1768894425457811,0.1608443707012036
60120,2.0,0.1717335593139615,0.1627099023419035
60264,1.0,0.1710151508704117,0.1412562217717225
60300,1.5,0.167536619760514,0.1507312484485483
60336,2.0,0.1585643498932838,0.158472385736458
60480,1.0,0.17730633231037,0.1588881159607517
60516,1.5,0.1787251970744204,0.1667038437422287
60552,2.0,0.1733361589965572,0.1481671638809125
60696,1.0,0.1634890754420979,0.1552373880105261
60732,1.5,0.1705017258511676,0.146898050527661
60768,2.0,0.17217581315951,0.1599572978876058
60912,1.0,0.1765320439299421,0.1568316826744777
60948,1.5,0.1707758875157283,0.1625495407776984
60984,2.0,0.1816497895560467,0.1693822339644508
61128,1.0,0.1754373301671384,0.1466499177206283
61164,1.5,0.1849851316075457,0.1714304666077431
61200,2.0,0.1803449109180717,0.1500119224401219
61344,1.0,0.1701931376525339,0.1603054040992231
61380,1.5,0.179203325651346,0.1611269962896805
61416,2.0,0.169328051492313,0.1753580992484564
61560,1.0,0.1708205333697851,0.1588795828159469
61596,1.5,0.1642295676751777,0.1559150274188057
61632,2.0,0.1618301181534862,0.156537120726024
61776,1.0,0.1722801309339285,0.1643015135530353
61812,1.5,0.1824119344153006,0.1664735914996045
61848,2.0,0.1728189312318259,0.1596666332939414
61992,1.0,0.1769107621910515,0.1519067696996246
62028,1.5,0.1643998376138202,0.1558798292385534
62064,2.0,0.1849581769407719,0.1703110122909398
62208,1.0,0.1670655799465562,0.1586393686237963
62244,1.5,0.1675007658818935,0.151728598656821
62280,2.0,0.171403979274666,0.1653602639249114
62424,1.0,0.1768596317002514,0.1682879413772091
62460,1.5,0.1714635558734634,0.1535560803628947
62496,2.0,0.1775329029366315,0.1567993773361777
62640,1.0,0.1695268575004946,0.1592232235417863
62676,1.5,0.1692071576608897,0.1610481763379359
62712,2.0,0.1651820359184193,0.145778798040812
62856,1.0,0.1669884451002132,0.1526162961120359
62892,1.5,0.1737953973269678,0.151063811436115
62928,2.0,0.1647598325839095,0.1479335074565733
63072,1.0,0.1697577869079644,0.1526294731689905
63108,1.5,0.1715343454448846,0.1490838924241917
63144,2.0,0.1779869824580098,0.1538917701992447
63288,1.0,0.1788463565878104,0.1540656452311071
63324,1.5,0.1739603288438509,0.1627533198818413
63360,2.0,0.1798457470422715,0.1765718482938275
63504,1.0,0.1736266144154838,0.1547393796781841
63540,1.5,0.1721444141017282,0.1556597023142735
63576,2.0,0.1699287345605767,0.1592214656688242
63720,1.0,0.1691639119728922,0.1538573238445901
63756,1.5,0.1857082815044157,0.1574964562578046
63792,2.0,0.1800198396618147,0.1552698416948539
63936,1.0,0.168513153730921,0.1670126768983655
63972,1.5,0.1711939693403217,0.1792395619133
64008,2.0,0.1827253344638809,0.1604339190992479
64152,1.0,0.176126329590214,0.1671428428047682
64188,1.5,0.1724425507931611,0.1538520797624738
64224,2.0,0.1700617742550235,0.1638483900534028
64368,1.0,0.1818274069606086,0.1680256423516631
64404,1.5,0.1852590335607804,0.1679223299189592
64440,2.0,0.1784443052654502,0.1639503413514358
64584,1.0,0.1758773538290178,0.159307366055947
64620,1.5,0.1700379625060205,0.1655968724396062
64656,2.0,0.1830803591110028,0.1678971264992361
64800,1.0,0.1727609539317673,0.1737225290225926
64836,1.5,0.1673258133676067,0.1683974211045328
64872,2.0,0.1703528144893507,0.1600008348837674
65016,1.0,0.1647684134952588,0.1589629944773707
65052,1.5,0.1714896076846413,0.1528935586188885
65088,2.0,0.1850812748248556,0.1567971303686533
65232,1.0,0.1872806306953096,0.1672046237339062
65268,1.5,0.1823807338794744,0.1726770116048404
65304,2.0,0.1700532279682232,0.1579135125036354
65448,1.0,0.1798328349867914,0.1612055165752055
65484,1.5,0.1806735884135425,0.1674393678282226
65520,2.0,0.1766056466284997,0.1529884938526518
65664,1.0,0.174294714032557,0.1599577573807298
65700,1.5,0.1811480978181655,0.1800861886105166
65736,2.0,0.1841583379988246,0.1601323232950849
65880,1.0,0.1828629899348489,0.1622775227988441
65916,1.5,0.158464369419549,0.1639579113526255
65952,2.0,0.1816053156460704,0.1698507035315699
66096,1.0,0.1682645380136063,0.153893822802694
66132,1.5,0.1682825602852926,0.1536613435802759
66168,2.0,0.1739784782726968,0.1563968190536662
66312,1.0,0.1726296785493054,0.1680632136992955
66348,1.5,0.1717585342483271,0.153911363574366
66384,2.0,0.1844517034646757,0.1666094784714366
66528,1.0,0.1709483056209537,0.1644175447083487
66564,1.5,0.1718686929990421,0.1508159468690343
66600,2.0,0.1774475704804087,0.1684135522119994
66744,1.0,0.1687628524543417,0.1612858835417744
66780,1.5,0.1749365303852322,0.1635701617345534
66816,2.0,0.1818842537179483,0.1662796091331731
66960,1.0,0.1728537286998788,0.1604498299249733
66996,1.5,0.1759977585727553,0.1627158636623088
67032,2.0,0.1755732752316319,0.1666710712258306
67176,1.0,0.1786081646548126,0.146775381370022
67212,1.5,0.1788066838312875,0.1577724095675442
67248,2.0,0.1814537087614781,0.1633685046466185
67392,1.0,0.1745589455812679,0.1565557312183082
67428,1.5,0.1721065088442976,0.1697842470166609
67464,2.0,0.1835151938058006,0.1628763035479911
67608,1.0,0.1695716367973656,0.1517221858880264
67644,1.5,0.179015501254305,0.1601951763503695
67680,2.0,0.173513426552763,0.1653565982977346
67824,1.0,0.1702989066090983,0.1588798198165298
67860,1.5,0.175908098714762,0.1565700325380578
67896,2.0,0.175676009738506,0.1603751390456237
68040,1.0,0.1678200985054393,0.1512210209357938
68076,1.5,0.1762079760269895,0.1588349652741219
68112,2.0,0.173134724404987,0.1539713095843339
68256,1.0,0.1746221167875407,0.1635529853863148
68292,1.5,0.1720720471781651,0.1602297772342596
68328,2.0,0.1703815310857554,0.1542556434769858
68472,1.0,0.1800404515209538,0.1556519701260415
68508,1.5,0.1752632566303681,0.1592124596226622
68544,2.0,0.1777356855242641,0.1663327484510493
68688,1.0,0.1742794413232139,0.1653578991759415
68724,1.5,0.1692069720590662,0.1536284937915523
68760,2.0,0.1702588019059681,0.1571302139586056
68904,1.0,0.174351710820629,0.1762830451295166
68940,1.5,0.1821649171756361,0.1658754591153875
68976,2.0,0.1677171815164846,0.1577173000797211
69120,1.0,0.1710703579416743,0.1590999768563772
69156,1.5,0.1744746532826719,0.1468386166949847
69192,2.0,0.1642438876849743,0.1571637171158792
69336,1.0,0.1754104379872697,0.1563362535965409
69372,1.5,0.1797154314747157,0.1632614973506775
69408,2.0,0.1818984352740476,0.1537982263154027
69552,1.0,0.1618481072607738,0.1450557685862086
69588,1.5,0.1752944285758338,0.1715366926819515
69624,2.0,0.1825667504407987,0.1813152046251632
69768,1.0,0.1727714103442862,0.1450057271139386
69804,1.5,0.1697517980804363,0.1606165809201629
69840,2.0,0.1710781565029414,0.1628132045249503
69984,1.0,0.1768688390786622,0.1677177836727368
70020,1.5,0.1711833345058863,0.1676629249243399
70056,2.0,0.164852240279807,0.1603416484273713
70200,1.0,0.1796343730456136,0.1700328088683297
70236,1.5,0.1714938167057785,0.1473464158042197
70272,2.0,0.169918680591336,0.1572644034578648
70416,1.0,0.1743054684475041,0.1661072303350267
70452,1.5,0.1744184429148053,0.1618254705093884
70488,2.0,0.169292718975167,0.1524731145688352
70632,1.0,0.1795928096168355,0.1657739975011183
70668,1.5,0.1725001831226179,0.1573903649679989
70704,2.0,0.1772268788777575,0.1539581308197558
70848,1.0,0.1766668819451207,0.1540799892136026
70884,1.5,0.1718451343453328,0.1627888785290239
70920,2.0,0.1683916599243804,0.1480975928431604
71064,1.0,0.1814254182990483,0.1644637238019759
71100,1.5,0.174994485903433,0.1711306361313792
71136,2.0,0.1739365016038195,0.1516827163539911
71280,1.0,0.1705027918138268,0.148015741968782
71316,1.5,0.1731690663853247,0.1632531425953248
71352,2.0,0.1789586498490563,0.1654538525758424
71496,1.0,0.1720124373281295,0.1550281959934534
71532,1.5,0.1749372530760669,0.1661910786499422
71568,2.0,0.1703822787602277,0.1519378247122359
71712,1.0,0.1708763458723843,0.1590551907005972
71748,1.5,0.1763615337115631,0.1646340777302951
71784,2.0,0.1701764508644848,0.1621900869665143
71928,1.0,0.1896427010430412,0.1654390615526705
71964,1.5,0.180616880256858,0.1639325588525673
72000,2.0,0.1712440947064288,0.1621102698682343
72144,1.0,0.1758343986714177,0.1632758324970772
72180,1.5,0.179148966678257,0.16772945937217
72216,2.0,0.1718635398126747,0.1630733904085045
72360,1.0,0.1775230616069666,0.1461264943867427
72396,1.5,0.1773788338406665,0.1805412124851164
72432,2.0,0.1831339322292632,0.1647304374364652
72576,1.0,0.164502766677633,0.1661651788137527
72612,1.5,0.1774418097665259,0.1522696464824922
72648,2.0,0.1778053670055774,0.1526673770338074
72792,1.0,0.1758971706962597,0.1591920374151436
72828,1.5,0.1718486949513861,0.1710500897661584
72864,2.0,0.1713937059989953,0.1587675190323109
73008,1.0,0.1691376882571057,0.1657653048015367
73044,1.5,0.1801977104097216,0.1602769660517539
73080,2.0,0.1662508152084084,0.1448740288925581
73224,1.0,0.1739424796875447,0.1606476170632945
73260,1.5,0.1658616465848675,0.1584073833412395
73296,2.0,0.1757092005735346,0.1559851024463638
73440,1.0,0.1703641909363104,0.1702378725232409
73476,1.5,0.1797263700680272,0.159395746378134
73512,2.0,0.1770379167702905,0.1655010085534461
73656,1.0,0.169873095369084,0.1537911436696739
73692,1.5,0.1748190446689669,0.1678485788846474
73728,2.0,0.1729860911481202,0.1540854600144605
73872,1.0,0.1698341876824531,0.1623794856556895
73908,1.5,0.174185352143689,0.1598635943040434
73944,2.0,0.1773747919192997,0.1591754599939802
74088,1.0,0.1686164556000237,0.1593625363455053
74124,1.5,0.1800680000590667,0.1550000544698143
74160,2.0,0.1676727285511994,0.1493247320050436
74304,1.0,0.169047706417145,0.1448674956247055
74340,1.5,0.1731064263327121,0.1660346600257523
74376,2.0,0.1727602890242238,0.1461873098373435
74520,1.0,0.1820998354697103,0.1520227381986469
74556,1.5,0.1619510780295756,0.1626073548836494
74592,2.0,0.1652275186384311,0.1372536059909971
74736,1.0,0.1765510523452476,0.1661195373970218
74772,1.5,0.1608879539347464,0.1357989341819625
74808,2.0,0.1775186240873056,0.1688292269485789
74952,1.0,0.1690730686566598,0.1695970478996363
74988,1.5,0.1768552121063384,0.1507094921744523
75024,2.0,0.1772300135193839,0.1787749907450378
75168,1.0,0.1668179349875083,0.1548655312434246
75204,1.5,0.1770787333646613,0.1735315152267523
75240,2.0,0.1727422212489596,0.177168903673785
75384,1.0,0.1784350353076201,0.1643835754621798
75420,1.5,0.1749354545886508,0.1533259169223286
75456,2.0,0.1807426433559376,0.1696228966475564
75600,1.0,0.1620484208156222,0.1464947429356566
75636,1.5,0.1713623296563695,0.1613798707909515
75672,2.0,0.1742219414237885,0.1644603996920385
75816,1.0,0.1660760517439805,0.1605617912282787
75852,1.5,0.1692897831786408,0.1455145574056918
75888,2.0,0.1802039164308552,0.1576206102524421
76032,1.0,0.178544726474693,0.1526016556840433
76068,1.5,0.1742380090474682,0.1605253891140897
76104,2.0,0.1662933055769017,0.141433591975698
76248,1.0,0.1820991945390997,0.16734755033363
76284,1.5,0.1723350708721236,0.1594798467826421
76320,2.0,0.1861645490902618,0.1639860391472525
76464,1.0,0.1749370727759584,0.1618625282265701
76500,1.5,0.1717657423823285,0.1570618083852624
76536,2.0,0.1808216863118946,0.1726294335382457
76680,1.0,0.1754643805292755,0.1719434305460478
76716,1.5,0.1736103099752477,0.1507198183595101
76752,2.0,0.1749616731816482,0.1517558255630941
76896,1.0,0.1705288295289281,0.1604877456781799
76932,1.5,0.1829997703841554,0.1717601878796889
76968,2.0,0.1805069533621274,0.1665142973333697
77112,1.0,0.1781095741718444,0.1698180597098337
77148,1.5,0.1761236165304396,0.1660494915943017
77184,2.0,0.1853979640346526,0.1591034681965858
77328,1.0,0.1833647938495451,0.175924100866534
77364,1.5,0.1629725648957726,0.1567922959874307
77400,2.0,0.175254651949449,0.1678882108902026
77544,1.0,0.1721333957022186,0.146062629671261
77580,1.5,0.1777303026742547,0.1662351637380263
77616,2.0,0.1734447549626818,0.1633261146579936
77760,1.0,0.1782277552948439,0.1616991456883285
77796,1.5,0.170976247572505,0.1621697093183167
77832,2.0,0.1688834154692143,0.1444640256645082
77976,1.0,0.1710516421987321,0.1646678292755385
78012,1.5,0.1679877910844502,0.1583755004684617
78048,2.0,0.1873112340691502,0.1707971968789907
78192,1.0,0.1720899535455513,0.1552551501683347
78228,1.5,0.1707908043419588,0.1631372444186438
78264,2.0,0.168019280880716,0.1584516618552817
78408,1.0,0.1818714546947182,0.1552181197551772
78444,1.5,0.1730270229678876,0.1606729799300352
78480,2.0,0.1682591088666044,0.1511331588225266
78624,1.0,0.1858016281578113,0.1491098537760736
78660,1.5,0.1784264752478764,0.1654551562472119
78696,2.0,0.1780360510104535,0.1585161605835919
78840,1.0,0.1836580563088031,0.1606732660656029
78876,1.5,0.1655580245865719,0.156310365477353
78912,2.0,0.1721519538590832,0.1572434558050068
79056,1.0,0.1713240622534376,0.1535850203582711
79092,1.5,0.1707514035134698,0.1495694611857004
79128,2.0,0.1769508597673454,0.1654738373973528
79272,1.0,0.1646885697110468,0.1514193401567441
79308,1.5,0.1780979505205352,0.1653308906054023
79344,2.0,0.1654052069434527,0.1681649494993163
79488,1.0,0.1759599316441166,0.1586904760163787
79524,1.5,0.1785346040579256,0.1572900597588257
79560,2.0,0.1747336638032584,0.169757932148548
79704,1.0,0.1723952106064522,0.14941629077267
79740,1.5,0.1721847259410802,0.1769374695544451
79776,2.0,0.1758943887186668,0.1636262000958376
79920,1.0,0.167188942058817,0.1552778554835166
79956,1.5,0.170492833185185,0.1665110178054765
79992,2.0,0.1738312384337251,0.1484478769414987
80136,1.0,0.1796596709013125,0.1687369262044038
80172,1.5,0.1716656227527983,0.1647833688197406
80208,2.0,0.179685141181923,0.1573265318034633
80352,1.0,0.1723934399608915,0.1614221020492562
80388,1.5,0.1748780150466948,0.1799955906716878
80424,2.0,0.1636341605895747,0.1660429376853386
80568,1.0,0.1617445838841757,0.1527615422413167
80604,1.5,0.1730675542690666,0.1609475981951185
80640,2.0,0.1757197819786577,0.1564162845136409
80784,1.0,0.1699586089123338,0.150425223109097
80820,1.5,0.1734990809601058,0.1718170026333153
80856,2.0,0.1645356016843751,0.1488917297641066
