,useQuartiles,operatingError,reportingError
65952,False,0.1816053156460704,0.1698507035315699
66060,True,0.1664737051601365,0.3301313982034315
66168,False,0.1739784782726968,0.1563968190536662
66276,True,0.1698508652779801,0.3910683176075962
66384,False,0.1844517034646757,0.1666094784714366
66492,True,0.1570104504287268,0.3376383709487238
66600,False,0.1774475704804087,0.1684135522119994
66708,True,0.1714593919225136,0.3014140369595284
66816,False,0.1818842537179483,0.1662796091331731
66924,True,0.1586564022977057,0.3379728367467507
67032,False,0.1755732752316319,0.1666710712258306
67140,True,0.1671111184746789,0.3276201196702897
67248,False,0.1814537087614781,0.1633685046466185
67356,True,0.1571104790132914,0.3078070974117689
67464,False,0.1835151938058006,0.1628763035479911
67572,True,0.1629624058133602,0.3414232933914903
67680,False,0.173513426552763,0.1653565982977346
67788,True,0.1643383983813482,0.3186445357127273
67896,False,0.175676009738506,0.1603751390456237
68004,True,0.1619749361293704,0.355873279493294
68112,False,0.173134724404987,0.1539713095843339
68220,True,0.1496117713946465,0.3530309306338253
68328,False,0.1703815310857554,0.1542556434769858
68436,True,0.1630660997899149,0.3201344552431326
68544,False,0.1777356855242641,0.1663327484510493
68652,True,0.1543247069437031,0.3447989067383131
68760,False,0.1702588019059681,0.1571302139586056
68868,True,0.1607065440949723,0.3977129199421979
68976,False,0.1677171815164846,0.1577173000797211
69084,True,0.1626620852875916,0.451628958932812
69192,False,0.1642438876849743,0.1571637171158792
69300,True,0.1549854680415818,0.3333504683630475
69408,False,0.1818984352740476,0.1537982263154027
69516,True,0.1684094658044541,0.3487478925972908
69624,False,0.1825667504407987,0.1813152046251632
69732,True,0.1578803781755708,0.3519649709232127
69840,False,0.1710781565029414,0.1628132045249503
69948,True,0.1715764607231203,0.3415169512020623
70056,False,0.164852240279807,0.1603416484273713
70164,True,0.160469720022502,0.307828741532298
70272,False,0.169918680591336,0.1572644034578648
70380,True,0.1678392271789283,0.3890998382231342
70488,False,0.169292718975167,0.1524731145688352
70596,True,0.1608779538733491,0.4144301231526009
70704,False,0.1772268788777575,0.1539581308197558
70812,True,0.1696642435960799,0.3574411267161308
70920,False,0.1683916599243804,0.1480975928431604
71028,True,0.1645274704143823,0.3147439001871016
71136,False,0.1739365016038195,0.1516827163539911
71244,True,0.1618094717217693,0.3139927654235773
71352,False,0.1789586498490563,0.1654538525758424
71460,True,0.159376334866285,0.3360178095277203
71568,False,0.1703822787602277,0.1519378247122359
71676,True,0.1669735673478539,0.3811651705605572
71784,False,0.1701764508644848,0.1621900869665143
71892,True,0.1640992449023245,0.3198825997782213
72000,False,0.1712440947064288,0.1621102698682343
72108,True,0.1575512348893234,0.4037409134897003
72216,False,0.1718635398126747,0.1630733904085045
72324,True,0.1604225709271149,0.3347510206480976
72432,False,0.1831339322292632,0.1647304374364652
72540,True,0.1599493456834265,0.3719739055702632
72648,False,0.1778053670055774,0.1526673770338074
72756,True,0.161046975046516,0.3554889655877174
72864,False,0.1713937059989953,0.1587675190323109
72972,True,0.1516436900509096,0.3239232412646164
73080,False,0.1662508152084084,0.1448740288925581
73188,True,0.1697764353208876,0.3057358718243707
73296,False,0.1757092005735346,0.1559851024463638
73404,True,0.1548998636937062,0.3484273075742789
73512,False,0.1770379167702905,0.1655010085534461
73620,True,0.1655357161621782,0.3610512624877109
73728,False,0.1729860911481202,0.1540854600144605
73836,True,0.1553315122049748,0.3696557186905928
73944,False,0.1773747919192997,0.1591754599939802
74052,True,0.1624871736304532,0.3797337867197161
74160,False,0.1676727285511994,0.1493247320050436
74268,True,0.1556630283777677,0.3486332749008204
74376,False,0.1727602890242238,0.1461873098373435
74484,True,0.1571393715825714,0.3095432821129444
74592,False,0.1652275186384311,0.1372536059909971
74700,True,0.1620825208851231,0.3559476241941281
74808,False,0.1775186240873056,0.1688292269485789
74916,True,0.1535069228900644,0.3318020283424155
75024,False,0.1772300135193839,0.1787749907450378
75132,True,0.166099920800381,0.326980753855421
75240,False,0.1727422212489596,0.177168903673785
75348,True,0.1450411568294459,0.349596522126133
75456,False,0.1807426433559376,0.1696228966475564
75564,True,0.1582169356150861,0.4851225103868082
75672,False,0.1742219414237885,0.1644603996920385
75780,True,0.1666295616440324,0.3619109539629015
75888,False,0.1802039164308552,0.1576206102524421
75996,True,0.1598057567293885,0.3116941557176903
76104,False,0.1662933055769017,0.141433591975698
76212,True,0.1673677895062719,0.3117179803156485
76320,False,0.1861645490902618,0.1639860391472525
76428,True,0.1561692359380284,0.4100513452702761
76536,False,0.1808216863118946,0.1726294335382457
76644,True,0.1527988813325985,0.3285961059133276
76752,False,0.1749616731816482,0.1517558255630941
76860,True,0.1702742421383092,0.3543570169865043
76968,False,0.1805069533621274,0.1665142973333697
77076,True,0.1729109249233002,0.3957043737239616
77184,False,0.1853979640346526,0.1591034681965858
77292,True,0.1621285828688192,0.3350511005396043
77400,False,0.175254651949449,0.1678882108902026
77508,True,0.1623921631163173,0.3086056562865746
77616,False,0.1734447549626818,0.1633261146579936
77724,True,0.1553448317525893,0.3254779782297479
77832,False,0.1688834154692143,0.1444640256645082
77940,True,0.1528889639665367,0.3348065422602898
78048,False,0.1873112340691502,0.1707971968789907
78156,True,0.1616396198402845,0.4620645643164596
78264,False,0.168019280880716,0.1584516618552817
78372,True,0.150269381061207,0.3243865787540658
78480,False,0.1682591088666044,0.1511331588225266
78588,True,0.1671479533461955,0.4563173992330611
78696,False,0.1780360510104535,0.1585161605835919
78804,True,0.1662275909355685,0.3486858272425218
78912,False,0.1721519538590832,0.1572434558050068
79020,True,0.1635455396166091,0.4044010399811487
79128,False,0.1769508597673454,0.1654738373973528
79236,True,0.1552596917202335,0.3310479605081689
79344,False,0.1654052069434527,0.1681649494993163
79452,True,0.1598901414399373,0.2966123609802129
79560,False,0.1747336638032584,0.169757932148548
79668,True,0.1556153155509218,0.3063288327385126
79776,False,0.1758943887186668,0.1636262000958376
79884,True,0.1576996797986203,0.3688431008202525
79992,False,0.1738312384337251,0.1484478769414987
80100,True,0.1723183682281636,0.3984633379001193
80208,False,0.179685141181923,0.1573265318034633
80316,True,0.1536463488242734,0.3482950175471054
80424,False,0.1636341605895747,0.1660429376853386
80532,True,0.1517875542402508,0.3297538772794154
80640,False,0.1757197819786577,0.1564162845136409
80748,True,0.163133746306723,0.3701483609900631
80856,False,0.1645356016843751,0.1488917297641066
80964,True,0.1689633542923166,0.3598879425088945
81072,False,0.1822101523163258,0.1612248803540345
81180,True,0.1551458053755824,0.3571161234389323
81288,False,0.1743003459027906,0.1579432495856411
81396,True,0.1642983382466288,0.3627563535998039
81504,False,0.1715532243663477,0.1498351431667126
81612,True,0.1640001070625471,0.3329063951287224
81720,False,0.1799792989192376,0.1608366207100137
81828,True,0.1486193648698167,0.4371666248315071
81936,False,0.1682695483201577,0.1642870684672946
82044,True,0.1568515214234827,0.3595862776546156
82152,False,0.1689284134127534,0.1558117133693662
82260,True,0.1567358694512563,0.3434549852407212
82368,False,0.1767017452228138,0.1624369224118101
82476,True,0.1577053895703294,0.3449818197394269
82584,False,0.1735500483282983,0.1642808649930374
82692,True,0.1555401616952078,0.3488848401336947
82800,False,0.1807752982463603,0.1711722687710955
82908,True,0.1681024292797145,0.2996768165892443
83016,False,0.1772302039652225,0.1580613467966875
83124,True,0.1533381148955778,0.332210029228538
83232,False,0.1749103694930287,0.1707096521631789
83340,True,0.1616394638867966,0.3401488619240111
83448,False,0.1876646051723903,0.1620130277736371
83556,True,0.1545398254824403,0.3778341023385185
83664,False,0.1765445544101852,0.1643261687019755
83772,True,0.1604882074186418,0.3570015438121632
83880,False,0.1774825242916304,0.1670103070080617
83988,True,0.1619364418836363,0.3366414867093171
84096,False,0.1793764726125769,0.1680247660660342
84204,True,0.1654727834064874,0.3208418830217481
84312,False,0.1769720665531652,0.1616582382925835
84420,True,0.1639717536267082,0.2923469697406907
84528,False,0.1832265104864637,0.1733404103125203
84636,True,0.1643283879794392,0.3360742330574074
84744,False,0.1723029025104698,0.1613172292911904
84852,True,0.1594288462529201,0.3125545044092512
84960,False,0.1741507781558878,0.1615599896728514
85068,True,0.1585618801407098,0.3286294902407563
85176,False,0.1913417257056374,0.1649308380778504
85284,True,0.1612273246793948,0.3014341848017686
85392,False,0.176052925483858,0.1626880212366748
85500,True,0.1548736578331104,0.335621765326921
85608,False,0.172972761294237,0.1586042077188806
85716,True,0.1600456034700789,0.3419662238839797
85824,False,0.1829417139273226,0.1504259489378647
85932,True,0.1619910449582965,0.2872179031837039
86040,False,0.1854944936417528,0.1475264600063794
86148,True,0.1584619834319729,0.2891680605378959
86256,False,0.170028877084877,0.1748265227200627
86364,True,0.1570756345052297,0.3187366789105632
86472,False,0.1644783742187065,0.1520071369749098
86580,True,0.1711169490054369,0.4359254234292347
86688,False,0.1710554107116346,0.1572473277900686
86796,True,0.1637451785139581,0.3249433523528966
86904,False,0.1789616631021983,0.1729642854939879
87012,True,0.1699338250867096,0.3175724201500383
87120,False,0.1719386901821346,0.1504485483637055
87228,True,0.1686174605905782,0.3416500161655575
87336,False,0.1711552464239615,0.1579099272306292
87444,True,0.1635343127701702,0.3377497325009795
87552,False,0.1689382615623012,0.1587123028949618
87660,True,0.1632507842727872,0.344825547506822
87768,False,0.1852851803562303,0.1677455458612225
87876,True,0.1570612719815673,0.3172223558931605
87984,False,0.1794962972980439,0.1558093970668709
88092,True,0.1522886102265467,0.4182835607142301
88200,False,0.1705364608595101,0.1540701086218368
88308,True,0.1541745031433144,0.315906296096504
88416,False,0.1786010871757598,0.1565184171034748
88524,True,0.1684986468539305,0.3133704925984861
88632,False,0.1735651026333798,0.1555363037711918
88740,True,0.164781722848976,0.3622833026813583
88848,False,0.1709664011724944,0.1740160675022951
88956,True,0.1652315822782355,0.4891134309573096
89064,False,0.1719706669529732,0.1713125544073084
89172,True,0.1656475848935037,0.3408636681909079
89280,False,0.167027712868814,0.1582104209701395
89388,True,0.1648539012572833,0.3294285617815753
89496,False,0.174540395878159,0.1735870130649205
89604,True,0.1639523590281946,0.3428054942782407
89712,False,0.1839317699349431,0.1505255690390356
89820,True,0.1565688776498589,0.34256517956939
89928,False,0.1820518059752521,0.1622034586233045
90036,True,0.1582240013626753,0.3534050296893838
90144,False,0.1667935725123992,0.1474655279054789
90252,True,0.1614662818434343,0.3194963481166503
90360,False,0.1660137375438082,0.1548583943872134
90468,True,0.1607465420286878,0.3543053822895213
90576,False,0.1796936587892216,0.1491149869960969
90684,True,0.1509408598047908,0.4230762274702522
90792,False,0.1764097370435888,0.1704337240237451
90900,True,0.158539685569879,0.3808963885237306
91008,False,0.1786511181319828,0.171102943932191
91116,True,0.1567146158501219,0.3056471097901178
91224,False,0.1899065493411336,0.1712802823225933
91332,True,0.1547900360326221,0.3079770447640586
91440,False,0.1624161574907564,0.1633705464364886
91548,True,0.1558193214692788,0.3578931278547854
91656,False,0.1770075085314392,0.1615013313043831
91764,True,0.1575118427732639,0.3605145023854286
91872,False,0.1690814371814274,0.1494417035392737
91980,True,0.156725542227541,0.323325825794247
92088,False,0.1716868878743821,0.1492966238483201
92196,True,0.162415829097248,0.4201797111665784
92304,False,0.169653420184149,0.163049651252301
92412,True,0.1651714356324671,0.3579171645192042
92520,False,0.1681047491780574,0.1580241204015663
92628,True,0.1727085845907945,0.3777531248335495
92736,False,0.1771632478640608,0.1558501943698968
92844,True,0.163103423133346,0.3509197311909502
92952,False,0.163652752857468,0.1539710311790507
93060,True,0.1641367536314174,0.3282225077588293
93168,False,0.1721498778815135,0.1619847192026862
93276,True,0.1602951084884427,0.3458627148360964
93384,False,0.1742636804322003,0.1589549982114993
93492,True,0.15601241238763,0.3878080954808468
93600,False,0.1858389113822636,0.1731141401699887
93708,True,0.166972502663213,0.3648297966803389
93816,False,0.1735152709705462,0.1629336132237846
93924,True,0.1682489172403411,0.3744206998103845
94032,False,0.1786931673201498,0.1647855234821627
94140,True,0.1749226183101106,0.3314793418451781
94248,False,0.1756302040997054,0.1533740656817585
94356,True,0.1651120188866556,0.3707650026844349
94464,False,0.1830928692449084,0.16777436087214
94572,True,0.1677127740323662,0.3586953986697733
94680,False,0.1682489333296205,0.1624692184572926
94788,True,0.1651935825870977,0.4117502811663631
94896,False,0.1855261536191739,0.166108208220443
95004,True,0.1596901696409879,0.3172172319470146
95112,False,0.178458602423635,0.1638230079391307
95220,True,0.1625944877993561,0.3470007961329018
95328,False,0.1695219177076753,0.1656550529905018
95436,True,0.1658177460588352,0.3469855821485869
95544,False,0.1728825825493539,0.1614698242569046
95652,True,0.1552632686409624,0.4442382619536477
95760,False,0.1822341356685169,0.1580106556115483
95868,True,0.1654578321392407,0.3291447560037772
95976,False,0.1688831068125759,0.1505824644538395
96084,True,0.1739587504342577,0.3390251402561597
96192,False,0.1768724655269799,0.1616756804825823
96300,True,0.1556451125037767,0.3617696034932399
96408,False,0.170255546446554,0.1530779956382996
96516,True,0.1593200132518635,0.4033075684308565
96624,False,0.1669529649769939,0.1610505967359635
96732,True,0.1633133793624769,0.3314084861621995
96840,False,0.1796949130717295,0.1566129922400085
96948,True,0.1557162353005425,0.3108765968248314
97056,False,0.1832501124115415,0.1693874293426248
97164,True,0.1466766483482654,0.3273575431163193
97272,False,0.1712703010914144,0.1440918362215435
97380,True,0.1550143471540442,0.3343881778694715
97488,False,0.184736263832224,0.16397813333334
97596,True,0.1656000240231087,0.3702283831170659
97704,False,0.1729491593426551,0.1590914490389245
97812,True,0.1582227901059443,0.3079284279700763
97920,False,0.1711130699623342,0.1479800980256548
98028,True,0.1569440167259574,0.3134245418279343
98136,False,0.1743650243518338,0.1720339797398006
98244,True,0.1612255904643408,0.3119354630964954
98352,False,0.1855071297145109,0.1537170487577005
98460,True,0.1573377154703089,0.3318304613959495
98568,False,0.1749037683441769,0.1608238548432392
98676,True,0.1656857736022523,0.3693359576063901
98784,False,0.1703305876550465,0.1701009450450538
98892,True,0.1524740913364069,0.3800791809753041
99000,False,0.1758023156809124,0.1566765589208036
99108,True,0.1638803031674786,0.3304953362831455
99216,False,0.1652824082991942,0.1471068625188137
99324,True,0.1686676319266972,0.4087569344204875
99432,False,0.1803821120692638,0.1639275566989058
99540,True,0.1758083740074309,0.3432156603306938
99648,False,0.1728531249785702,0.1529978554451424
99756,True,0.1658149533580206,0.34020130405827
99864,False,0.1748637770917614,0.1550198023272025
99972,True,0.1563958601874199,0.3250650535777347
100080,False,0.1836141221260621,0.1697780735751326
100188,True,0.157334396489414,0.3332841425026659
100296,False,0.1652469501165502,0.1465723045810084
100404,True,0.1678655242231325,0.364618609722269
100512,False,0.185734763204496,0.1631310782522445
100620,True,0.1602611987646441,0.4312671187331751
100728,False,0.1761546273154129,0.1665672233490024
100836,True,0.1636893384599677,0.3401322369275565
100944,False,0.1762867875424605,0.1730540569194261
101052,True,0.1669070061145235,0.4297648064301018
101160,False,0.1855244990192489,0.1544475237837635
101268,True,0.1608687536775375,0.3665443654900824
101376,False,0.1704123135952935,0.1578404478243238
101484,True,0.1699646529446428,0.3482821003683267
101592,False,0.1703992272512358,0.1581460894046187
101700,True,0.1655952686293903,0.3535855953834748
101808,False,0.1675301717409845,0.1539663938464283
101916,True,0.169287864109639,0.334889286141269
102024,False,0.1775771963184707,0.1585620479387935
102132,True,0.1692394658127109,0.3171266365692645
102240,False,0.1791242437624145,0.1708748568565806
102348,True,0.167688895537814,0.3121071219675054
102456,False,0.1775752213931468,0.16242713109847
102564,True,0.1661177842125561,0.3085358128702305
102672,False,0.1648448110676228,0.1622490404404225
102780,True,0.1709952924613074,0.3407653307126487
102888,False,0.1775324171940283,0.1674029621705822
102996,True,0.1637781206919902,0.3440312005316889
103104,False,0.1734471830874054,0.1559535022644526
103212,True,0.1572259457466027,0.336539682573342
103320,False,0.174456375075253,0.1583752877522395
103428,True,0.1501379353728052,0.3203557158827624
103536,False,0.1791563217134386,0.1604444167418911
103644,True,0.1606975236678241,0.3271091826872726
103752,False,0.1831008615890516,0.1671147580289708
103860,True,0.1652983329922775,0.3382639533300796
103968,False,0.1696976551791064,0.1544267772554184
104076,True,0.1660011818490088,0.334095969587553
104184,False,0.1833951032045086,0.1669880316037484
104292,True,0.1609130940488209,0.3297927071618172
104400,False,0.1796470291119535,0.1575898238714442
104508,True,0.1712964694979727,0.4697106300023523
104616,False,0.1721495771876763,0.1595629453772397
104724,True,0.1621012735552965,0.3492257818267809
104832,False,0.1821913273297124,0.1637080193369814
104940,True,0.166397166762069,0.3375419387290892
105048,False,0.1713670832730376,0.1606520978651411
105156,True,0.1558283182058354,0.2718720114695422
105264,False,0.1728905126731225,0.1505070895081265
105372,True,0.1609845115989212,0.3339607519626575
105480,False,0.1712130170542625,0.1584997847893176
105588,True,0.1549684398218438,0.3861969838488498
105696,False,0.1671980891897553,0.1649737078711695
105804,True,0.1573449640494507,0.344709130367647
105912,False,0.1861085340915403,0.1659766424867826
106020,True,0.1641345520457403,0.3007755696803078
106128,False,0.1750414500434681,0.1526747751937522
106236,True,0.1639731534982684,0.3530600015638148
106344,False,0.1778893240295156,0.1447640725614355
106452,True,0.1557426740088457,0.3251761466788476
106560,False,0.1746024549286134,0.1586678696555598
106668,True,0.156886708991706,0.334159864777358
106776,False,0.1761200034040866,0.1542877180025461
106884,True,0.1526112111677595,0.333246899823477
106992,False,0.1709851665828503,0.1513044366750796
107100,True,0.1626443958959938,0.3674464245694801
107208,False,0.1738835689583935,0.1639734087947472
107316,True,0.1565107476394562,0.3295971571559749
107424,False,0.1758566713849025,0.1658141196134359
107532,True,0.1659991182690356,0.3606683713397406
107640,False,0.1661177600953359,0.1674021528123632
107748,True,0.1645932534601885,0.4260950280292633
107856,False,0.1723554266187617,0.1556448585754519
107964,True,0.1532667771585265,0.31866496196179
108072,False,0.1698755478686444,0.1696694178503154
108180,True,0.1614923597943953,0.4211077754710299
108288,False,0.1693680063000323,0.1695572652093341
108396,True,0.1567120453413187,0.3104404126875337
108504,False,0.1702091753391331,0.1546757943708376
108612,True,0.1699390107169162,0.3471866228496146
108720,False,0.1662465677734525,0.1510047768822773
108828,True,0.1709010357249065,0.3336397901103722
108936,False,0.1857982519276973,0.1679465913718546
109044,True,0.1713611710644377,0.4158132391040622
109152,False,0.178921282471041,0.1554667923911619
109260,True,0.1655790681938085,0.3285605594049176
109368,False,0.1746907266578158,0.161472307574717
109476,True,0.1686186331457473,0.3339257162266824
109584,False,0.1779114720701539,0.158938078202505
109692,True,0.1660961319204413,0.2984167587990166
109800,False,0.1790997015970424,0.1652773146038959
109908,True,0.1536117533649417,0.3044107361668533
110016,False,0.162664099971363,0.1639630683722232
110124,True,0.1643027061965623,0.3499492582443694
110232,False,0.1821768334405088,0.1684145779958661
110340,True,0.1590209838107387,0.3099836880640331
110448,False,0.1793012655000597,0.1670932912538779
110556,True,0.1642181310138867,0.3344124949219599
110664,False,0.1660348307513427,0.1656876436015606
110772,True,0.1678323485189046,0.346087813176683
110880,False,0.1779032577817366,0.1643339738113587
110988,True,0.1635168413481846,0.2756012342627124
111096,False,0.17488052759131,0.1498509227579913
111204,True,0.1587728045220268,0.2976809587355776
111312,False,0.1791224154196699,0.1664659928743728
111420,True,0.1593684735272789,0.361924539738951
111528,False,0.1753079110080285,0.1652792784425693
111636,True,0.1534728503524683,0.3960852198582876
111744,False,0.1749260180900176,0.1594589440753658
111852,True,0.1667855717081644,0.4670677585456761
111960,False,0.1746849587868132,0.1567236248519438
112068,True,0.1712549702116827,0.2995638550761511
112176,False,0.1823199190861974,0.1649158843793912
112284,True,0.1605545785582214,0.3538427610533303
112392,False,0.179175227853273,0.148257067036836
112500,True,0.1612604746440902,0.3213647087809855
112608,False,0.1645177960764153,0.1518055399768803
112716,True,0.1671716885717478,0.3413388535844913
112824,False,0.1751879597572798,0.1572947810038262
112932,True,0.1611114154668682,0.3472535256302108
113040,False,0.1801104100710404,0.1589873616353492
113148,True,0.1689879760782774,0.3361406047453419
113256,False,0.1818615051983905,0.1612683907500783
113364,True,0.1552440323232359,0.3170572452028379
113472,False,0.164090780999774,0.156517296108945
113580,True,0.1726115854120309,0.3329877527310875
113688,False,0.1693868570814272,0.1698999221439638
113796,True,0.1626732246068911,0.3519843583588119
113904,False,0.172406732906417,0.1601136928198105
114012,True,0.1654725563421932,0.3157769945311908
114120,False,0.1681600244479867,0.1524964301626947
114228,True,0.1571333110858515,0.3514768834548192
114336,False,0.1783666187727267,0.1494894913100481
114444,True,0.1614428276299386,0.3408031525009981
114552,False,0.173146157762894,0.1616807159108139
114660,True,0.1758019866521455,0.3210816889693444
114768,False,0.1655694637658813,0.1524319454694678
114876,True,0.1519071554197264,0.3859460105900849
114984,False,0.1677001539693808,0.1451766376812765
115092,True,0.1668333763972581,0.3699492940611921
115200,False,0.1725285832230997,0.1590731422547177
115308,True,0.1621096778525383,0.3174135893015497
115416,False,0.1688238403317471,0.1609575462011591
115524,True,0.1632610737131904,0.3314255806142669
115632,False,0.1759527957997214,0.1646200098754041
115740,True,0.162084706755863,0.3681984991744923
115848,False,0.1750536878166239,0.1477712944709449
115956,True,0.1580030824421532,0.3484306526527747
116064,False,0.1807075883722726,0.1586893409053014
116172,True,0.1765082070945193,0.367263832325983
116280,False,0.1711438302818068,0.1620431341333091
116388,True,0.159322051767601,0.317443537346822
116496,False,0.1729051472914218,0.1697898505822112
116604,True,0.1557635114296782,0.4317388513796634
116712,False,0.1687781836050786,0.1539484714717006
116820,True,0.1516911336319931,0.3348610816518172
116928,False,0.1728744042964548,0.1544263692146023
117036,True,0.1630666270096285,0.3177967840278065
117144,False,0.1796521818288028,0.1772408481628445
117252,True,0.1567844256907544,0.3363288157107144
117360,False,0.184039701405506,0.1727777411516217
117468,True,0.1723301669980511,0.309107772431448
117576,False,0.1799188406772779,0.1683930017501781
117684,True,0.165417830014232,0.3409470040998352
117792,False,0.1809172325062357,0.1688757558066095
117900,True,0.1627854365744022,0.3617587496556558
118008,False,0.1696759667523464,0.1686893056419889
118116,True,0.1730590249357332,0.5116767339795695
118224,False,0.1743181925056971,0.1562711062982059
118332,True,0.1691096879333047,0.4461478344293844
118440,False,0.1672551689324402,0.1626472825488848
118548,True,0.1687880094521125,0.3519272631918959
118656,False,0.1718283334294145,0.1594937088774387
118764,True,0.162129322989954,0.3948374268119499
118872,False,0.1664702902046079,0.1624266129404935
118980,True,0.1664600664340527,0.3345234072882759
119088,False,0.1869442954629259,0.1579290927028514
119196,True,0.1584162767185333,0.3956595891714303
119304,False,0.1711125265380455,0.1489370875231774
119412,True,0.1713054758826394,0.3407460248701854
119520,False,0.1730507865068878,0.1640019098436363
119628,True,0.1641301458302991,0.324097864201469
119736,False,0.170959802315562,0.1522379980979104
119844,True,0.1664461196219986,0.3026630763196009
119952,False,0.156090337386043,0.1468010253845622
120060,True,0.1649008959717038,0.3469578884577149
120168,False,0.1684566331389451,0.1575668550953018
120276,True,0.1638911715776858,0.312779173303096
120384,False,0.1662745329320363,0.161157537153472
120492,True,0.1657731581581378,0.36956461046501
120600,False,0.1728047334004831,0.149604931284974
120708,True,0.1636626060922668,0.2991089939340606
120816,False,0.1670357410004292,0.1509783850306352
120924,True,0.1639295374919204,0.4940453085284851
121032,False,0.1828846301561969,0.1542271250806869
121140,True,0.1678658154658363,0.3252809665230542
121248,False,0.1777565562397208,0.1773988477042759
121356,True,0.164572693172908,0.347820764251481
121464,False,0.1781354952202755,0.16509739622504
121572,True,0.1688387273545092,0.3441708265106016
121680,False,0.1792861271310319,0.1726953345421974
121788,True,0.154224223352452,0.360856139032326
121896,False,0.1758808272708388,0.1708084857802971
122004,True,0.1788466175424825,0.3021727669760397
122112,False,0.1770807620246842,0.1620683513868777
122220,True,0.1523727685654084,0.3188064220755708
122328,False,0.1719243940237369,0.1533631978977472
122436,True,0.1699906085085779,0.3347843654642355
122544,False,0.1729776162126771,0.1541985122875203
122652,True,0.1699479113431057,0.3263573342288783
122760,False,0.1749813606993047,0.1565780618844981
122868,True,0.1666219887468391,0.3268033684553897
122976,False,0.1885288235715684,0.1746445773481071
123084,True,0.1566102804631824,0.332995011942693
123192,False,0.1698161607450587,0.1705435244286612
123300,True,0.15564542690893,0.3235965544333994
123408,False,0.1815432795515026,0.1602168272327662
123516,True,0.1598149449907698,0.3594467818218433
123624,False,0.1759519057389047,0.1613642063191792
123732,True,0.1617256052262158,0.3816652989105132
123840,False,0.1713321986332179,0.1665347798371659
123948,True,0.1582333241004315,0.3722666867939852
124056,False,0.1642110604640474,0.1640093994892239
124164,True,0.1764396392169561,0.3331776680980783
124272,False,0.1702478068111557,0.167205117668639
124380,True,0.1619167226393965,0.3518283893238086
124488,False,0.1897054938245457,0.1647028752712532
124596,True,0.1682204010094119,0.3158205360226727
124704,False,0.1723910928184429,0.162204243854748
124812,True,0.1625699000045178,0.332910226685587
124920,False,0.1826655563699394,0.1474044309928078
125028,True,0.1512198147460044,0.3290376609415416
125136,False,0.1839345150250282,0.1601503261042237
125244,True,0.1715134422046211,0.3311121952046945
125352,False,0.1748296925912291,0.1672331622310748
125460,True,0.1540766999850145,0.2936021316520842
125568,False,0.1782683454263456,0.1607020412105101
125676,True,0.1666862369692823,0.4402406162444615
125784,False,0.1777986594446386,0.1668885567950608
125892,True,0.1565637249433106,0.3141215135555186
126000,False,0.1785101820857828,0.1584533094162639
126108,True,0.1673994387924048,0.3761933346520451
126216,False,0.1621521665691264,0.1547953626343651
126324,True,0.1623914170966296,0.3499308128300006
126432,False,0.1755297040747902,0.1675807778247794
126540,True,0.1682433397125459,0.2826667104483344
126648,False,0.1793561033700973,0.1582114628135135
126756,True,0.1548271915940647,0.3114622995296417
126864,False,0.1686568492855018,0.1556590469693639
126972,True,0.1607414180769015,0.3522873195570539
127080,False,0.1679073912609906,0.1569836105905341
127188,True,0.1558748142789092,0.350313107669738
127296,False,0.1765418702392227,0.162868628697312
127404,True,0.1648490968866646,0.2975493092657188
127512,False,0.1681116391337693,0.1572981732563906
127620,True,0.1605736695878369,0.3564189950549636
127728,False,0.1823065686374639,0.1587197940781941
127836,True,0.1575792068829824,0.3297875936736683
127944,False,0.1703517789680537,0.1611806354361693
128052,True,0.158019710368821,0.3551176378842505
128160,False,0.1710453813819134,0.1535575448852588
128268,True,0.1665620212361984,0.344731619942703
128376,False,0.1769875371350702,0.1642127292968768
128484,True,0.1592574848940104,0.4519783854934365
128592,False,0.1783324007680214,0.1639226563425168
128700,True,0.1638016081790791,0.3241001899572246
128808,False,0.1756665983768687,0.1531069389647276
128916,True,0.1722494978194047,0.3851675462030566
129024,False,0.1772786742062649,0.1630959326213428
129132,True,0.1608111751754365,0.3166869985024968
129240,False,0.1752748485465934,0.1548370725683666
129348,True,0.1688840029285113,0.3458993342621632
129456,False,0.1712221643024449,0.157666598177736
129564,True,0.1639714185686385,0.3296637375689571
129672,False,0.1775825411119967,0.1566258387775534
129780,True,0.1606059758864778,0.3222680934541375
129888,False,0.187629087351408,0.1627569584992979
129996,True,0.1675689382175501,0.3773179006048557
130104,False,0.1664706598967233,0.1476952875845522
130212,True,0.1665943225831122,0.3295257777684079
130320,False,0.1842717303200702,0.1532736987717591
130428,True,0.1578043013671353,0.3664660389281776
130536,False,0.1721537913590452,0.141575436098791
130644,True,0.1596112958738204,0.3262057326857057
130752,False,0.182480618936742,0.1618316262473533
130860,True,0.1556886528104658,0.3597815387757463
130968,False,0.1753220560880504,0.1518913001842565
131076,True,0.1678113581169522,0.3740088077845934
131184,False,0.1803047259730272,0.1710245038538082
131292,True,0.169574486729573,0.3475742477439628
131400,False,0.1774392762871759,0.1521178255648293
131508,True,0.161455585258344,0.3182765793885456
131616,False,0.1746002692076727,0.161500436364829
131724,True,0.1590532555452166,0.3667250788911815
131832,False,0.1764455857038476,0.1609612866368937
131940,True,0.1572231250270606,0.4346769162168997
132048,False,0.1781088785045375,0.1639310768420023
